episode_index	image_id	case	partition	block	S_orig	y	integrity_passed	holdout_score	norm_pseudo	norm_clip	support_count	pseudo_loss	clip_loss	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20
190	7517	clean_s0	train	-1	0.02803348489504408	1	True		0.07889445580161325	0.062531996409439	2	0.0410495400428772	2.372958442720119e-05	-0.4063132732875548	-0.04424078723997699	-0.4014827452324251	-0.09282698946103037	-0.7577029004225513	0.15808494548821342	0.1373095131351606	0.21257609056865728	-0.02625974418135861	-0.45033551038014	0.7260048806650085	-0.4835306696195312	-0.18505717298797147	-0.01644966053411657	0.0023395222687743367	-0.033183380051547265	-2.5396443222606955	-2.772076910670646	-0.085115697564683	0.0410495400428772	2.372958442720119e-05
191	7517	color_cast_s2	train	-1	0.1311598625361505	1	True		0.35944571601726755	0.14388458813473276	3	0.09367015957832336	-5.391726745074266e-07	-0.16147375941422637	0.8852773347144214	-0.20277324534026672	-0.04478995018019358	0.22170574710099825	0.30008662046223306	0.05491226307526404	0.06975931678945435	-0.16502586669333433	0.8333892105933784	0.07302148659195001	-0.04485246023345496	0.2079837780608103	0.4714542956187535	0.06928078160040899	-0.02363841764332505	-1.0231921117808314	-1.9387437720355893	0.9413737516879344	0.09367015957832336	-5.391726745074266e-07
192	18523	clean_s0	train	-1	-0.011033075956257136	-1	True		0.012179617931719202	0.011648008875746584	2	0.010705653578042984	-3.319639290566556e-05	-0.18255316497310997	-0.08784875327975085	-0.03775250823367793	-0.7144114451475762	-0.1377062394446797	-0.5066069415004245	0.17685243128278835	-0.37450979893249736	0.2831014645720417	-0.19898236482688125	-0.39803117503542085	-0.44468099046446047	-0.06258930751411304	-0.7062751528528984	-0.08796025746195768	0.11666430322758248	-4.407991385606244	-4.452620025444771	0.6056860716277028	0.010705653578042984	-3.319639290566556e-05
193	18523	gamma_s2	train	-1	-0.01071305236046139	-1	True		0.053354973487167334	0.056857279962980116	2	0.009314782917499542	4.521927223777311e-07	-0.02434703202960038	0.191895077373884	-0.9005935525774962	0.08322298709788477	-0.22282240139118864	-0.29045281022756503	0.013506298543686242	-0.10194906138218562	0.1431713712063589	-0.47861033465770264	0.3006213789060335	-0.11542100403488015	0.5352969543401215	-0.5977856558378364	0.053079819931279484	-0.005558545452999969	-2.930788081808731	-2.8672110113291343	-0.3200361502863206	0.009314782917499542	4.521927223777311e-07
194	276015	clean_s0	train	-1	-0.22865813416813308	-1	True		2.101702611821684	0.08011055524627965	5	0.1943618655204773	-2.1084037143737078e-05	-0.0023954096125243995	0.15103864256352156	-0.8305725369019059	0.5283695671715107	-0.06510721979023686	-0.06207709066982706	0.007700835567406053	-0.002152619903095958	-0.10067320771620186	-0.7312771475951028	0.2687269178619174	-0.25861516254256056	-0.5475847116504136	-0.1252119835876677	0.01612162191805724	-0.014687272972227706	0.7427477837695343	-2.5243476577183444	-0.42647125363109617	0.1943618655204773	-2.1084037143737078e-05
195	276015	contrast_s2	train	-1	0.7534508764742995	1	True		3.620229993938891	0.1081200189042124	2	0.2924104928970337	-4.4400298975233454e-06	-0.06675284551669854	-0.055817985840752725	-0.7804351407989847	0.5736707985008279	-0.23141414118899387	-0.022483115931493096	0.0021838030736097483	0.013727774216948367	-0.032974472202776835	-0.3704512132644434	0.74015478900586	-0.5383439981438823	-0.15076100198242776	-0.012897291220664082	-0.00676688340075671	-0.03307869675436057	1.2865375580570044	-2.2245133827199246	-0.8288867331574613	0.2924104928970337	-4.4400298975233454e-06
196	490084	clean_s0	train	-1	0.04305954825208873	1	True		1.6015561963267007	0.17832291071827533	3	0.2952331304550171	-2.3975884687388316e-05	0.13718182375019936	-0.6510946595878995	-0.13756826310937584	0.5366863477792737	0.2852504661120968	-0.3875273681909906	-0.03475079439142012	-0.132464037968095	-0.020176682826885253	0.455464009352719	-0.8108456871156122	0.3332007011124587	-0.12935637740284453	0.07731070006584798	0.007540170826302113	-0.029751154798794536	0.47097577925956075	-1.7241592670270016	-0.0721272059931615	0.2952331304550171	-2.3975884687388316e-05
197	490084	color_cast_s2	train	-1	0.0528742955615174	1	True		0.0025296877250231956	0.20027875979767198	1	0.001388062839396298	-1.3687850923815859e-06	0.033236027111731715	0.6863764413402952	-0.5680162596872006	0.2916487156631518	-0.017401676841429032	0.30831156528592174	0.04329021451112502	0.15115693682023937	0.08218317717081959	-0.8101351978634918	0.3653983543020732	-0.20614403096723774	-0.32086970117512237	-0.2380527276020904	-0.028852371192405274	-0.021369187122768047	-5.979659412309956	-1.6080450838769333	-0.8932899846146419	0.001388062839396298	-1.3687850923815859e-06
198	569242	clean_s0	train	-1	-0.07666026522531849	-1	True		0.13944160355704374	0.14924210442694674	7	0.08588133007287979	-1.7680418750387616e-05	0.4681026066255431	-0.5039776041349934	0.5207827850229694	-0.24434252891484323	0.23158327478228438	-0.3311854926763807	-0.17722153238899147	0.035304791645232335	-0.0021302951406178806	0.23556432563254953	-0.8889010441944712	0.2377198810418138	-0.29378463781914577	-0.08788336719957761	-0.030255145802157164	-0.05385934096855705	-1.9701093778505252	-1.9021854297640657	-0.676195321224855	0.08588133007287979	-1.7680418750387616e-05
199	569242	gamma_s2	train	-1	0.4427089268141468	1	True		0.27323473559245687	0.09674488585920679	5	0.1263689249753952	-5.294734819472069e-07	0.9261278245729929	-0.057913054230130406	-0.1337542310485541	0.0220576215290642	0.13583562094578558	-0.22033215326260425	-0.21848907178164775	0.07629907952351565	0.4154500326682057	0.1928876927309939	-0.7371420442495017	-0.012047687921778261	-0.469905716759098	-0.06232174654516607	-0.1434018707988818	-0.037584423099095425	-1.2974240159068702	-2.3356778077953773	0.4502848780711542	0.1263689249753952	-5.294734819472069e-07
200	79423	clean_s0	train	-1	0.0171843003864964	1	True		0.3380225057460009	0.04757491864204699	19	0.1773550808429718	1.8121713765140157e-06	-0.06746572906046573	-0.5255949994406058	-0.512395444576929	0.20485242329098452	0.0524069910314284	-0.6387857079008258	0.060750683580710695	-0.014154367708384179	-0.023639776523445677	0.09340867519079797	-0.6166166743641165	-0.16649805753647584	-0.7463073500661523	0.040829191642572725	0.003971558284624821	-0.15530871555564335	-1.0846428006655058	-3.0454495758792213	0.17159053146902337	0.1773550808429718	1.8121713765140157e-06
201	79423	contrast_s2	train	-1	0.32524555422630547	1	True		0.2143387746695459	0.23254375460669394	19	0.20718935132026672	-1.2718062407657271e-06	0.2432696334895996	-0.5875856763476085	0.47121255446887245	-0.45916167665681124	-0.13589485299429777	-0.31713318592245704	-0.14027664217216249	0.15483486862295515	0.00554096511210236	0.7145090059977878	-0.6715231944495739	-0.17357564794726835	-0.08108798312836311	-0.035708031255090866	-0.014405027314821494	-0.01778883034726612	-1.5401974564695011	-1.4586768797995437	-0.6336081843829636	0.20718935132026672	-1.2718062407657271e-06
202	420515	clean_s0	train	-1	0.006012444765390842	1	True		0.5751473299860234	0.05784175185712072	8	0.28595367074012756	-3.09105271298904e-05	0.7566706908247147	-0.06383748542771649	0.13015639494352507	-0.1986271833021654	0.40964196662972435	-0.39093443349215024	-0.21225352937127337	-0.035957796953267375	0.5170498285806691	-0.43774648604251004	-0.1394294960774652	-0.19613165893130227	-0.6670258060685869	-0.07666608099065689	-0.16340185039899635	-0.0750199841793354	-0.55312904494069	-2.8500444135868297	0.2341003450793527	0.28595367074012756	-3.09105271298904e-05
203	420515	color_cast_s2	train	-1	0.23237131018593982	1	True		0.4509239719439564	0.061338774055960776	9	0.327758252620697	-4.402978106554656e-07	0.6803676296298206	0.6248344934232561	-0.3108276230169156	-0.047342064414618336	0.08696774359808493	0.12962411155912062	-0.1515033495208243	-0.02252994546200158	0.6181208753960621	-0.4874776564792608	-0.0854682401974838	-0.0527663676309199	0.14766236262223953	-0.5578718351518944	-0.19265829079285227	-0.007786742767315353	-0.796456530308816	-2.791343106525087	0.11491257175003082	0.327758252620697	-4.402978106554656e-07
204	336006	clean_s0	train	-1	-0.0008897023950333338	-1	True		0.0007817610676562005	0.02757525942722296	1	0.0008316157618537545	1.1183069545950275e-05	0.14555188877383868	-0.04343483558340642	-0.3556424869553338	0.7181927855355323	0.5201351252737356	-0.14500500612754855	-0.07684852018625558	0.19280277241375393	0.09692582916474769	-0.09395548209298199	-0.4552647568187106	-0.5269736197157656	-0.5001496629830565	-0.4155279177109787	-0.04497581098363158	-0.2682808172837082	-7.153961402908266	-3.5908363057917057	-0.4465292232834374	0.0008316157618537545	1.1183069545950275e-05
205	336006	gamma_s2	train	-1	0.0006140367863342505	1	True		0.0013593333965325782	0.02381169788635429	1	0.0012690117582678795	-1.7565878351888387e-06	0.18291415461937813	-0.2582331739541817	0.005319143885827271	0.504584903505937	0.7097458200285189	-0.33043115161914266	-0.050090231454246396	0.17260044613180103	0.6771564330049396	-0.10580329528646272	-0.493176247730641	0.37900654444649207	0.09641284169275129	-0.22822414091814142	-0.28114839729870084	-0.054497155511930025	-6.600760848269506	-3.7375783111831082	0.4883186545184886	0.0012690117582678795	-1.7565878351888387e-06
206	211501	clean_s0	train	-1	0.003698219209025585	1	True		0.00017212914309659933	1.4076114355766838	1	0.00017009719158522785	-1.797266668290831e-05	0.30200973501693246	0.2956301972821039	-0.3591619655647817	-0.12490729181136637	-0.705528555257452	0.37300119533357323	-0.1545742989948026	0.12649149307791419	0.03499221151266737	-0.7152669206495998	0.6968765208121935	-0.006544422701920525	-0.029496792581463746	0.003290758862082657	-0.024553559634678406	-0.0023011891373379326	-8.667265525117557	0.34189425059944467	-0.4248180523267341	0.00017009719158522785	-1.797266668290831e-05
207	211501	contrast_s2	train	-1	0.04563448754271626	1	True		0.002333084142601118	0.11285482072862296	1	0.0004316828562878072	1.9878043531207368e-06	-0.38527638530395997	-0.15775456936857127	0.4759807627554018	-0.4508814601941779	-0.5448022778121102	0.29730122364832656	0.10752977355672487	-0.007977001940072427	-0.09173960561968994	0.7220921711551288	-0.041406801003957085	-0.660845959549113	-0.12949268974045644	0.10772032146351124	0.019762969915465996	-0.05451822030683832	-6.06056421989751	-2.1816530586015355	0.30481940995965895	0.0004316828562878072	1.9878043531207368e-06
208	349030	clean_s0	train	-1	-3.370893834897299e-05	-1	True		0.06791586674244389	0.03623542505327823	3	0.07889478653669357	-1.0325524272047915e-05	0.1645300779929185	0.6783324940282052	-0.30363266910173353	-0.43185408429327693	-0.38877120024796036	0.23921103649833822	-0.13093114623856209	0.09271570473684944	0.041246521580183076	0.2721937333384085	-0.22066878675882848	-0.686447577451789	-0.6317468325197544	-0.002290867622199914	-0.03452793886244549	-0.06326783431810819	-2.689485593609278	-3.317718046000437	0.7985834243733225	0.07889478653669357	-1.0325524272047915e-05
209	349030	color_cast_s2	train	-1	-0.03836331797272265	-1	True		0.03264217460144967	0.07393169448314943	3	0.08334322273731232	3.758132720577123e-07	-0.31615288103059735	0.19032670277925928	-0.062450137675567126	0.2497469358275227	0.7365485697860837	-0.25890975529040927	0.2973576452477482	0.31557871298183815	0.1650882595176013	0.7910841766941261	0.09505009980287403	-0.17645555877236152	-0.031215438162711995	0.5344421629571228	-0.13961772765896094	-0.02578114097051545	-3.42215012725594	-2.604613659560148	-0.1626501668119609	0.08334322273731232	3.758132720577123e-07
210	245384	clean_s0	train	-1	-0.012029241222439238	-1	True		0.004581148467877675	0.10853356457338843	2	0.0018512682290747762	-2.190431041526608e-05	-0.03447940816936258	0.020621065996037156	0.8170247798464276	-0.3281892643171215	0.4691638559567601	0.029065037111720232	0.02167135606208867	0.04146214809555695	0.012564978709957543	-0.8786378036741864	0.1225891934503526	0.3487465887179759	-0.2798887648797913	-0.09190924248285946	-0.019629374148628316	-0.06336478409798607	-5.385805554893552	-2.220695802924729	-0.16988583169230817	0.0018512682290747762	-2.190431041526608e-05
211	245384	gamma_s2	train	-1	-0.018814882426589012	-1	True		0.8199270423953231	0.08152816223958062	3	0.14271101355552673	1.9080528090853477e-07	-0.12080728324466922	0.2821193583143889	-0.6603625883110655	0.416369018417796	-0.4229358786183165	0.33258572160580363	0.07473849301112755	0.03603468414620962	0.07327900151169878	-0.6573994431995548	-0.3432511926514907	0.4855457190362645	-0.4451833631964303	-0.05043773275455286	-0.04220439667782722	-0.07979179538946568	-0.19853991536955348	-2.506806769459434	0.3999982762540284	0.14271101355552673	1.9080528090853477e-07
212	263647	clean_s0	train	-1	-0.27552458117717843	-1	True		1.3000158343754324	0.22727641002829152	5	0.35503464937210083	-6.2998433350003324e-06	-0.13697971337273113	0.7760024393763645	-0.6077250750526981	-0.07444764579576754	0.013299506868683697	0.05809029717266364	0.01720424355266564	-0.018363221057322212	-0.09148990150470004	0.5537523590023298	-0.7214485770406552	-0.06810019531444883	-0.3848210844583319	0.10749857538346531	0.010067567199784182	-0.01084759120171429	0.2623764446828754	-1.4815883369266183	0.8872568268558846	0.35503464937210083	-6.2998433350003324e-06
213	263647	contrast_s2	train	-1	0.22553153208962087	1	True		0.7547171336849833	0.23547773715801182	2	0.14241276681423187	-9.634655725676566e-06	-0.371555119471097	-0.6460176692614981	0.43336759334128716	0.18402821607290432	-0.36391022692978875	0.24185954478620428	0.13885556835234	0.11281200022153728	0.0715735298246569	-0.6997971632899275	0.7020414486268208	-0.08416163531339851	0.002057570181043045	-0.06057507616909466	-0.03836418289248406	-0.00839044967186074	-0.28141225730427816	-1.4461389043509563	0.6925686633588276	0.14241276681423187	-9.634655725676566e-06
214	241236	clean_s0	train	-1	0.02865653588498694	1	True		0.1551192821781031	0.36447734181005265	13	0.16617679595947266	2.084313382511027e-05	-0.09172011423844813	-0.4574577751650973	0.7679728321421468	-0.14886081275181198	0.37519716244828294	-0.1540387427499563	0.057552146233826394	0.050644817871937135	0.010711725233790995	0.5475441524069173	-0.7481270283543331	0.3604341257289877	0.026178761449600615	0.09642431280099877	-0.019215531930578025	-0.011028972760837653	-1.8635608955784122	-1.0092908918495287	-0.8863518984162431	0.16617679595947266	2.084313382511027e-05
215	241236	color_cast_s2	train	-1	0.7161176845897546	1	True		0.26803465869451215	0.049351604696187136	15	0.3632811903953552	-5.693460707334452e-07	0.2557518160512041	0.6985254170012973	-0.5946703830223268	0.19577915811245145	0.06608086224259047	0.16847315908410573	-0.12726185574640758	-0.07579869110050669	0.4209421190453042	0.3866693727927287	0.576887289683474	-0.1402530179534965	0.4116094434744978	0.29697458523185893	-0.20552167369337854	-0.14480772729742378	-1.3166389833421253	-3.0087849969709746	0.12160175222990183	0.3632811903953552	-5.693460707334452e-07
216	354725	clean_s0	train	-1	0.09799519997364305	1	True		0.16888131222894345	0.08596167131083134	3	0.04506908729672432	3.290514359832741e-05	0.14886154515477412	-0.20203932472023114	0.1529765550095658	0.22653964697706366	0.8082613123617378	-0.4550148204420261	-0.011762489132069225	0.04283831883496253	0.04360786495872453	0.2957343115393834	-0.7365435910915821	0.17437323819517056	-0.5408061755417195	0.19791622756300653	-0.030650757150416402	-0.07180154414302183	-1.7785591052807423	-2.453853764495124	-0.6563127299647433	0.04506908729672432	3.290514359832741e-05
217	354725	gamma_s2	train	-1	0.9315544470823984	1	True		3.19041847085129	0.1441199269099474	3	0.1214173436164856	2.9571822324214736e-07	0.15194963645533688	0.5982496401186432	-0.7556551695499826	0.16767383078269518	0.11399105744182399	-0.07482015335722887	-0.032570595623282524	0.015052144600062429	0.10488852373430393	-0.10678391535409447	-0.4992126524740827	0.33723585935006034	-0.7118813215032522	0.3196439434644341	-0.050991034344799055	-0.05573996494943238	1.1601520902784932	-1.9371095002426215	0.281590472946715	0.1214173436164856	2.9571822324214736e-07
218	250966	clean_s0	train	-1	0.1128723289548704	1	True		0.1221977039010663	0.05884686259710964	8	0.13481248915195465	-1.580534990353044e-05	0.016292802922171862	-0.6636874937113233	-0.26915666264836086	0.6549171192867528	-0.15227240717652704	-0.09064053942763134	-0.046497810115926075	-0.15597138629969745	-0.25015311302314763	-0.11940400243540783	-0.6676405031105795	0.27911097050926725	-0.6136859916360212	0.07628430732504146	0.03890787891784196	-0.12480270047014477	-2.1021150220932956	-2.8328167585387853	0.541855201649443	0.13481248915195465	-1.580534990353044e-05
219	250966	contrast_s2	train	-1	0.1510922454511207	1	True		0.5168704603481281	0.08149479157475105	4	0.10672692209482193	1.4897277651471086e-05	-0.17270804966191897	0.21770163061780445	0.26461439493553524	-0.8194732194790144	-0.3943562722237935	0.041260287155968065	0.02970596447539891	-0.152049561295658	-0.3277299949855238	0.5039548481891293	-0.6501916254084802	0.30644218651145716	-0.1907205792125074	0.25313960666510726	0.14339096486469183	-0.030848489770615276	-0.6599629961223097	-2.5072161678234615	-0.16225129249539014	0.10672692209482193	1.4897277651471086e-05
220	187454	clean_s0	train	-1	-0.28212313026904107	-1	True		1.0294767771998259	0.3721516944808891	8	0.2599487602710724	-3.918682341463864e-05	0.0499333501234774	-0.6412014386564858	0.20146885090592903	-0.4807144311053086	-0.4402926858591071	-0.3463581848978997	-0.02763374918562932	-0.010297955586043264	0.08581747733085	0.3335796397956244	-0.8385220706286672	0.4109134966634259	-0.07967211225690989	-0.010356272467286433	-0.048242985535646286	-0.024668528881526496	0.02905068987414764	-0.9884537269637186	-0.535821518607268	0.2599487602710724	-3.918682341463864e-05
221	187454	color_cast_s2	train	-1	0.3189086886884951	1	True		0.5509421852342751	0.1339793368267037	7	0.5595520734786987	4.795913355337689e-07	0.1754737303684645	0.719256670416248	-0.6445987038876756	0.0054073920650828675	0.16722967677229503	-0.06287571138528514	-0.06648731389327114	0.0015492842693434	0.18268744612549548	0.7968368919626511	0.21398249289104776	-0.1574598040258169	0.32829069563039043	0.37875714149963297	-0.09255277776098063	-0.036005523563348664	-0.5961254023121653	-2.010069693700027	0.5035859379729326	0.5595520734786987	4.795913355337689e-07
222	397950	clean_s0	train	-1	-0.11335800106522846	-1	True		1.2146156845505303	0.1414070472676207	4	0.1322004199028015	-9.851668437477201e-06	0.027777692332640717	0.5076545070567604	-0.11542262286419462	0.38751674087835913	0.7572648488289458	0.01621859861846346	-0.02607291615054775	-0.06025615132483897	0.0703914246479654	-0.7521092885334402	0.3717864491270577	0.5060801699606134	-0.09095690685239713	0.156326265583181	-0.04085050274877831	-0.02558396864390244	0.19442771774517884	-1.9561126875209993	-0.2903907799473729	0.1322004199028015	-9.851668437477201e-06
223	397950	gamma_s2	train	-1	-0.031571984840787284	-1	True		1.714655686023768	0.1259715047107395	4	0.23834051191806793	2.1046993481377285e-08	-0.105371902974309	-0.17493720672052676	0.843622048498076	-0.38226179900762636	0.30217172139579324	-0.011360275107607763	0.03167657596270187	-0.08961741766002208	-0.05962688754092262	-0.2345492140146353	-0.5635739262693071	0.7832871456926368	0.06320697231309497	-0.05629610895092893	0.03196151978793445	-0.04572816981187831	0.5392122942953627	-2.071699550688556	-0.7027003897490551	0.23834051191806793	2.1046993481377285e-08
224	118838	clean_s0	train	-1	0.005091661735822154	1	True		0.0018124599270775337	0.09173874371846477	1	0.0007390628452412784	-8.036066901695449e-06	-0.1414169603347596	-0.08165590005342922	-0.3733130646178356	0.8470914010869013	-0.05991352820435183	0.32607501465192296	0.020799228546929564	-0.07784546391824176	-0.015801351237673164	-0.1942576041152042	-0.6678298427496177	0.6245913648591682	-0.3431100791805989	0.07618438315200282	-0.01929340928919952	-0.04474825453016979	-6.313070280126722	-2.388810483830301	0.8449733580358015	0.0007390628452412784	-8.036066901695449e-06
225	118838	contrast_s2	train	-1	0.03515079023663508	1	True		0.008222023925323983	0.12575270570076094	1	0.002796788467094302	6.318941814242862e-06	-0.28928367240385333	0.42534251344290297	-0.6285524899065129	-0.05726886752723157	-0.5413010880372371	0.20257045027035006	0.054346737692162625	0.006747148214342651	-0.192625960483371	-0.6966317196708419	0.08589521883542803	0.6464895334409667	-0.160198918333952	0.1413494659845064	0.07797005755937934	-0.023453915826765197	-4.800938880473713	-2.0734379537187677	-0.21216867347209994	0.002796788467094302	6.318941814242862e-06
226	442062	clean_s0	train	-1	-0.014848501098177732	-1	True		0.012204286580308449	0.19716375680109596	4	0.004873910918831825	1.856509334174916e-05	0.16924128772381336	0.0071351840507028605	-0.8483786962135484	0.4025949034629064	-0.057261266056446575	-0.2751128293234416	-0.08277626877268544	-0.060494420488997176	-0.07948631519056523	0.02660286044568673	-0.7904522301721087	0.5893186173866046	-0.13802162351005956	-0.026335777431405357	0.03147643746853744	-0.011346571107163866	-4.4059680298314445	-1.623720642740901	0.9078264596371431	0.004873910918831825	1.856509334174916e-05
227	442062	color_cast_s2	train	-1	-0.0795202934389935	-1	True		0.7285627011115713	0.08096715073602652	5	0.7553650140762329	4.300977707316633e-08	-0.2158541522395828	-0.3503789488637071	0.7519334442433365	0.2167403495109221	0.28369924275897884	0.24135970708397786	0.2602929636627534	-0.10848547366152315	-0.3513276538031196	-0.6732059343750755	0.2447094314520109	0.059447077422111895	-0.5664375619383365	0.14238544696424754	0.13716860519420201	0.0023738960171554497	-0.31668158826187864	-2.513711753022365	0.4177171984073578	0.7553650140762329	4.300977707316633e-08
228	186412	clean_s0	train	-1	-0.037452909381981446	-1	True		0.11045953966349589	0.15738774847531398	16	0.11875828355550766	-2.5064658984774724e-05	0.0694461627301927	-0.6747641636092716	-0.20027910993588596	0.0323169925756168	0.054830998472416195	-0.6474507558423747	0.025788076614313822	0.2754096940141583	0.025637927853228906	-0.6562893137912174	0.7177938443475271	-0.14581564968730584	-0.16678452562149698	0.05949199788974383	-0.013786961870208269	-0.024297540037902094	-2.203105981958519	-1.8490427829004918	0.24143911171807433	0.11875828355550766	-2.5064658984774724e-05
229	186412	gamma_s2	train	-1	0.1941373809349612	1	True		0.18509941148756984	0.29933484368399116	16	0.1263560801744461	-2.8302306986915937e-07	0.4520703706582855	-0.18204923956599292	0.041737221600376496	-0.10289740490837812	0.6027114941126698	-0.610203010373675	-0.06418041279469862	0.10214009173973473	0.04504802116235736	-0.46202063339460153	0.4674238731647401	-0.14129276092540896	0.5492076310768865	-0.4941931316570936	0.00539435088082017	-0.013187728178790882	-1.6868622388319976	-1.2061924536425435	0.769401693919994	0.1263560801744461	-2.8302306986915937e-07
230	36197	clean_s0	train	-1	-0.05862957067076416	-1	True		0.1536031099799551	0.12367613658723155	7	0.14334025979042053	-2.8230962925590575e-05	-0.35367008694430446	-0.4617491631058844	0.33427808861866515	0.09515365439568858	0.5418138167286893	-0.4141480240365058	0.14590114128079876	0.2335405331947952	0.15229037826433478	0.30905026851914275	-0.6227799792015418	0.06911280437021469	-0.624082882543585	0.2737268034549575	-0.0923809360602051	-0.12539555581061487	-1.8733832112016953	-2.0900889317894573	-0.8924331916347173	0.14334025979042053	-2.8230962925590575e-05
231	36197	contrast_s2	train	-1	0.10312954446542312	1	True		0.27198756689279363	0.10922372228973079	5	0.260653018951416	1.0692164323700126e-05	-0.3561419030729295	0.4084985887927156	0.3030197306612951	-0.6111644421993855	-0.3479889895496899	0.3234110533346313	0.11998445368886515	0.029353021136227436	-0.07026562657980402	0.7921374365833156	-0.46505154578748453	-0.36501029619360786	-0.11294091786823617	0.054112961886540994	0.015668435573195645	-0.04632713301307039	-1.3019989236801595	-2.214357002169289	0.4880961321254238	0.260653018951416	1.0692164323700126e-05
232	457017	clean_s0	train	-1	0.05832789545784227	1	True		0.43574491750530625	0.032389319780536316	5	0.253706693649292	-2.037792728515342e-05	0.00995518299683361	-0.17664255172501994	-0.2591022391050641	0.8922868152077306	0.2437539621318851	0.15349415781416653	0.05284548314881615	-0.1400695424311312	-0.3037051221811508	0.29924167756506614	0.08980386802059442	-0.14343804841350544	-0.6149751754747411	0.620779152612326	0.019110027843446897	-0.16016239487048692	-0.8306982584336065	-3.4299265468982005	-0.2383114266562297	0.253706693649292	-2.037792728515342e-05
233	457017	color_cast_s2	train	-1	0.0644623392748455	1	True		1.170962984604172	0.08233823595350082	5	0.2731454372406006	9.206165714203962e-07	0.13020702466149944	-0.8199579840844738	0.4342945458410352	-0.13925307251847777	-0.19386017804448438	-0.23880672585700521	-0.0712196270665044	-0.055038242019849554	0.13772911112252773	0.8820697836415736	-0.13508377179923925	-0.11710752910820423	0.3171289101496528	0.22560115571903477	-0.1271121116048646	-0.05828956941992046	0.15782647404353087	-2.4969196867889796	-0.8507781336470988	0.2731454372406006	9.206165714203962e-07
234	365527	clean_s0	train	-1	-0.1784649447124969	-1	True		0.24693467344084014	0.07545553749895363	8	0.12432633340358734	-0.00020988256437703967	-0.22231372902723656	0.19709025061461716	-0.6201498341270967	0.3759934890413927	0.4758099302583047	-0.3771752934785131	0.08825370069525645	-0.09659249966619544	0.11819562360119898	0.1842856301099007	-0.4112154878039734	-0.17152501795641903	-0.8139913823017122	0.2997460587033621	-0.03346353069817837	-0.00033737036840758285	-1.3986314573277112	-2.5842117034865457	-0.3027153657011962	0.12432633340358734	-0.00020988256437703967
235	365527	gamma_s2	train	-1	-0.04990247289414254	-1	True		0.9360199695628841	0.33911320715859405	10	0.1282435655593872	9.000210638987483e-07	-0.03798863404516098	-0.305958154436491	0.7798971454967423	-0.5338803476511571	0.0268708690081716	-0.06262178127986319	-0.017698769073059912	-0.08198725958560077	0.007167413953521589	-0.677698775744802	0.6953162987482036	-0.07405848045180358	-0.20154272678703805	0.10466880662102249	0.00611720106297355	0.010541999075994374	-0.06611846772798327	-1.081421282925134	0.7759459984563559	0.1282435655593872	9.000210638987483e-07
236	106165	clean_s0	train	-1	0.0662350692453622	1	True		0.003959220173059236	0.07339613135559252	1	0.0013934198068454862	5.337486072676256e-06	0.0002535595803419358	-0.25208636165125703	0.7790798296988597	-0.24150072158450459	-0.30201001526777904	0.4237936529270743	-0.016472191467790533	0.009054238085617413	-0.21413679577415726	-0.615343122262334	-0.39347309601207353	0.2652395065577736	-0.5719644816707772	-0.12379204882853094	0.06028720683161995	-0.06498318609291998	-5.531708198850785	-2.611884051064147	-0.0968418908232126	0.0013934198068454862	5.337486072676256e-06
237	106165	contrast_s2	train	-1	0.0752767521073891	1	True		0.01852314484541784	0.07495672058271602	1	0.004291966557502747	7.589905180793721e-06	-0.1582390878254216	-0.43087050377650754	0.8386490234034609	-0.20133781062553777	-0.059853484885178616	0.19209059529100658	0.06712086437023984	-0.02134138286426197	-0.09737640195637065	0.3167831639628404	-0.8539752491620946	0.323839580234973	-0.23398986582730683	0.01488672632767865	0.011771052187652517	-0.030150188002327723	-3.9887342560579575	-2.5908443908921712	-0.8841721902994404	0.004291966557502747	7.589905180793721e-06
238	137377	clean_s0	train	-1	0.029763733917080835	1	True		0.06262046845339368	0.10713965523368635	5	0.024321280419826508	-1.2524576050054748e-05	-0.16938582202604566	-0.5983522630105924	0.6503405058393193	-0.31423464471065915	0.1032893916602834	-0.2636782909554911	0.08641894853057491	0.06271884028789804	0.013353098161596378	-0.08089206040867113	-0.7369608436433935	0.3162670751472321	-0.5845186524648474	0.0598233863672787	-0.05297926578073064	-0.04576380872979467	-2.7706630822049014	-2.233622106429905	-0.6161148076920238	0.024321280419826508	-1.2524576050054748e-05
239	137377	color_cast_s2	train	-1	0.11105012162791315	1	True		0.3805218934180316	0.05789589455093685	5	0.12039686739444733	-3.6958181226509623e-07	-0.24940434784496968	0.6781845087023324	-0.6103934194155511	0.24480070183275626	0.09826899013632297	0.15460122599733836	0.05896293016609907	0.09121826959146619	0.15181648908107137	-0.15767053346825857	0.7628271901692025	-0.5559837570752937	-0.15029872098241878	0.143888363890516	-0.0952025066783394	-0.09333494641080305	-0.9662115647836871	-2.8491088027558673	-0.7531749738209806	0.12039686739444733	-3.6958181226509623e-07
