episode_index	image_id	case	block	S_hard	S_native	Delta	norm_hard	norm_native	norm_ratio	gradient_cosine	integrity_passed	S_loss_classifier	norm_loss_classifier	cos_task_loss_classifier	S_loss_box_reg	norm_loss_box_reg	cos_task_loss_box_reg	S_loss_objectness	norm_loss_objectness	cos_task_loss_objectness	S_loss_rpn_box_reg	norm_loss_rpn_box_reg	cos_task_loss_rpn_box_reg
71	179209	color_cast_s2	2	-0.06452961385767428	-0.0945314541520703	-0.030001840294396023	0.15656901101213863	0.27231694657152333	1.7392774266831825	-0.03747276125552081	True	-0.0874867617235939	0.07245180826427706	-0.5386403458580346	-0.10187512874777796	0.1465713095118314	-0.627226948415593	-0.09069864580581369	0.059222364987223844	-0.5584153417427759	0.12436412168354528	0.007243434176908301	0.7656876561041283
72	362226	clean_s0	2	0.07658076576297687	0.11171569850523566	0.03513493274225879	0.37619454842684563	0.05889356620394255	0.15655082310528198	-0.041688128672907644	True	0.11295774512075418	0.06326054160733117	0.5592655158027102	-0.016582296586337194	0.08299222453510317	-0.08210067086238787	0.06449107679554805	0.028261057081979284	0.31930201236651284	-0.132377387664867	0.007748593239702745	-0.655414180959857
73	362226	gamma_s2	2	-0.18463650500525056	-0.14166976960621158	0.042966735399038974	0.053352737233814236	0.12720107298703262	2.3841527085964453	0.7873589053101557	True	-0.21010824084655716	0.048569404171471584	-0.7674900769616925	-0.06450543825998678	0.07822013354820946	-0.23562752024740394	-0.09039282689540658	0.026102285162934207	-0.3301897983270216	-0.0740321243815276	0.005562110736714084	-0.2704269029112323
74	219472	clean_s0	2	-0.027945919347900545	-0.037050765294158475	-0.00910484594625793	0.43681227728133487	0.16316558727045719	0.37353709077496505	0.964689658009497	True	-0.03763950331311778	0.1133179575243689	-0.36989322721851364	-0.0403722589148529	0.024964388158286433	-0.3967487300869428	-0.01789008783362538	0.023637955958364786	-0.1758105644799427	-0.011127615439881321	0.03155168711499025	-0.10935398249434156
75	219472	contrast_s2	2	0.0077621163691311374	0.25173341502613567	0.24397129865700454	0.6597911226359805	0.18370753936646697	0.27843287529017263	0.7110231040742025	True	0.0805925543603127	0.14755885881466818	0.22538619167677995	0.33179186684542655	0.10114235539966754	0.9278934746691455	0.04347022631596658	0.021644822343975762	0.1215694035117277	-0.10040009070195037	0.002209448682019506	-0.2807802070180786
76	461458	clean_s0	2	0.2542619517318431	0.2816706848467896	0.02740873311494646	0.19723648265805727	0.29288149763584204	1.4849255760842255	0.975286377988303	True	0.23072128060561328	0.18329145317448525	0.6896797723650966	-0.0939753287549422	0.06644278383594851	-0.28091419731261963	0.32420364453685396	0.2191005276325431	0.9691203827275949	-0.27777905357801597	0.0885511619442957	-0.8303464419828439
77	461458	color_cast_s2	2	0.968788054943603	1.0070990385277137	0.03831098358411067	0.44555127863043875	1.1108265753613569	2.493150909084763	0.9625527893599936	True	0.9314331565360708	0.07247509297511898	0.9231484110895222	0.8973100870775468	0.08120689648108849	0.8893288534193707	1.0034909106374037	0.950499114905825	0.9945652387241539	0.7326971911142437	0.033272405697505406	0.7261801268845771
78	13595	clean_s0	2	0.021090066369510455	-0.07101486002110222	-0.09210492639061267	0.1504142592002298	0.08791505413866273	0.5844861691046935	-0.28066054826795384	True	-0.013887923280572242	0.08820281515405515	-0.13193297401500803	-0.055570455848912875	0.044436650211254064	-0.5279101388653804	-0.020691396718255914	0.10845117626339566	-0.19656484633501078	-0.05029813917962433	0.006018276947200108	-0.47782400264977604
79	13595	gamma_s2	2	0.07664742904960459	0.16285840884397215	0.08621097979436756	0.28382827998344556	0.2232254238131212	0.7864805572797078	0.7652577134282645	True	0.14781034665498355	0.10265863928932867	0.6499204004129195	0.2002418448676551	0.0808186523941338	0.8804610972188859	0.03414180216299849	0.13170392342318654	0.15012111286323715	0.10737054920183592	0.0047263922090350725	0.4721070745255853
80	3242	clean_s0	2	0.24453497280535172	0.20285413165888877	-0.04168084114646295	0.15607285836186982	0.1942482766187641	1.2445999814290638	0.8934880031372299	True	0.22062461894429472	0.05281532900073235	0.8336614553345882	0.1694483119850381	0.0712673053136471	0.6402845115322826	0.19615763700911232	0.05279666515571313	0.7412094893421701	0.10440615055979224	0.051044956113480054	0.3945134674367061
81	3242	contrast_s2	2	4.47247202519694	4.487533126103335	0.015061100906394564	0.770545630970989	0.21391078976044914	0.2776095031398638	0.9798132717367921	True	4.3436703895599695	0.0860469260279356	0.8421364695761084	1.4090733421192565	0.018474444388998115	0.27318648592872846	4.179396019416698	0.13129279499439794	0.8102874972275405	0.9095700592399544	0.012497147158727122	0.17634443912086398
82	569535	clean_s0	2	0.051109503355172184	0.051801941904193884	0.0006924385490216997	0.3731662968734792	0.2977295367787441	0.7978468025468235	0.6927378569648559	True	0.06118051581318861	0.18265940446932555	0.5418679741446055	0.04889382878717074	0.08088954036639873	0.43304636453471373	0.015584045870458136	0.030752099109854138	0.13802589358375028	-0.00677027493622615	0.0273994248513517	-0.05996345593768001
83	569535	color_cast_s2	2	0.6982638836904433	0.7295512012541191	0.031287317563675754	0.3736488549090036	0.21495949562317584	0.5752981517246343	0.9458707457237103	True	0.6991905524320882	0.16060007136844362	0.8811232454771907	0.5886038187836241	0.08477903717025782	0.7417613200089079	-0.21521994500766586	0.008571790912987506	-0.27122119399051603	-0.32081667445859735	0.011019412892707461	-0.40429469254521677
84	86696	clean_s0	2	-0.32840063860528734	-0.30104829102365555	0.027352347581631797	0.3700352720147305	0.2193986255394787	0.5929127359803278	0.9287489645130262	True	-0.20263722991185856	0.06683408762672764	-0.5066462571425611	-0.3022788036841961	0.06958523542707078	-0.7557763426131198	0.14553270982991756	0.011630399381022043	0.363869969819715	-0.28747802432340575	0.11543499483221857	-0.7187705097263103
85	86696	gamma_s2	2	0.5418387401834004	0.2963636893152712	-0.2454750508681292	0.4257030543941572	0.26325241791973386	0.6183944775646106	0.433719363028865	True	0.34939100641234405	0.1405686689180064	0.47716664239176765	0.06489205182589304	0.13647449458377348	0.08862369643005955	0.5459091764223157	0.0371946325934212	0.7455533885781174	-0.007948635836544092	0.029257100035988238	-0.010855528059428831
86	461283	clean_s0	2	0.03744761260268262	0.024978485408219595	-0.012469127194463022	0.003552808897000611	0.005034289935452152	1.4169886648567707	0.8680254032778216	True	0.027312904514983596	0.005281232674881821	0.619859061317285	0.005418827213702462	0.004222578644754969	0.12297883399559198	-0.017185799230346594	0.0038835628615720395	-0.39002711607591534	0.026351901619026726	0.0009759085535762043	0.5980493581771646
87	461283	contrast_s2	2	0.33542266214835176	0.3403075255507174	0.004884863402365658	0.013423263683336642	0.05116495929361043	3.8116631320537597	0.8803563851079983	True	0.07827844915852229	0.008522648921688369	0.2243109752408943	0.3481953140233392	0.04082218298393988	0.9977718170867764	0.27496375035770143	0.007953188787799497	0.7879229553238163	0.33887074275730367	0.0010268542169202441	0.9710517731345101
88	406286	clean_s0	2	0.018596448621660024	0.03085898990892486	0.012262541287264835	0.25322634158319374	0.07057637168567674	0.2787086495205315	0.6884634341594832	True	0.016864550317397836	0.045783069898041956	0.32306010922406003	0.03179151122355847	0.01741625120179166	0.6090034359262322	0.03388296967774441	0.01007730667008772	0.6490677592797944	0.03938439939400123	0.012985049061712692	0.75445405487783
89	406286	color_cast_s2	2	0.0074212657109207275	0.00837335717925982	0.0009520914683390927	0.5260800014540363	0.0852681908017051	0.16208217488981091	0.6975074968686353	True	-0.0018314727041950666	0.06846208474946358	-0.02742127397667911	0.020078927936899714	0.040219367234255156	0.30062680315148627	-0.0018293968765626556	0.013267904270202996	-0.027390194160388005	0.017354897739470437	0.0032926395410144745	0.25984193201394423
90	79354	clean_s0	3	0.04261782120455388	-0.17714169509565866	-0.21975951630021254	0.4962191149033499	0.34618394787394596	0.6976433141665114	0.20553101845316912	True	-0.13672517609637197	0.08752548859624946	-0.6902468694830382	-0.18149187343735243	0.26355164146534615	-0.9162482071881749	-0.17234526561867566	0.01347626867557685	-0.8700722388328194	0.1547261144599575	0.005085238017905942	0.7811232664111776
91	79354	gamma_s2	3	0.028046161634509268	0.06034179256378788	0.03229563092927862	0.5818843132454109	0.32559354583278227	0.5595503065150728	0.9493823617005668	True	0.07253442711681816	0.20155723861471758	0.5705787154066376	0.01655074273683291	0.11571799625715963	0.1301933703099862	0.027263762941122097	0.013091749816147866	0.2144653712113028	0.09840608800804876	0.028035970713460857	0.7740933721737537
92	335132	clean_s0	3	-0.011387648220274924	-0.0015105972971065863	0.009877050923168337	0.006735129575510822	0.021504680472303476	3.1929126576117084	0.7545714198900216	True	0.030331108197230623	0.008615402674377982	0.8697395931561409	-0.006075393553450401	0.012616345376834065	-0.1742109217667606	-0.0191522433471418	0.01146979675143695	-0.5491874621913836	0.0022357569160995476	0.0011686250891024563	0.06410996589370362
93	335132	contrast_s2	3	0.04323163951525861	0.050420530842924666	0.007188891327666057	0.06482935151745439	0.032811923214643685	0.5061275864499359	0.8927272863280923	True	0.04842373372076371	0.01190032152988594	0.8829343954713147	0.03761409072837008	0.014619707815334719	0.6858367148937341	0.03395707451578494	0.015045328159318893	0.6191564911523195	0.035154474715217515	0.00048442596605213236	0.6409892950685169
94	295308	clean_s0	3	0.08754312904001245	0.09622126150432148	0.008678132464309027	0.3171017853014411	0.35448624750452506	1.1178942028583845	0.9790391158073385	True	0.09316161489977702	0.20640701887545052	0.820524820387667	0.1030441452237961	0.1354565689950585	0.9075656196270262	0.023298841020366657	0.022536791923544644	0.20520551693741157	0.05523910298997684	0.007284953294529005	0.4865207104233787
95	295308	color_cast_s2	3	-0.08472380039627153	-0.10100352670798378	-0.016279726311712248	0.13363620894502917	0.12563228698874282	0.940106637119744	0.9537170065482388	True	-0.08430729037999778	0.07358020457190381	-0.6141575696408687	-0.10905948328649316	0.04748076561253487	-0.7944711175050779	-0.05368505458491161	0.005290346189378121	-0.39108222440883256	-0.11546956131829597	0.008880330303289986	-0.8411669362652072
96	241531	clean_s0	3	0.013522049995427566	0.020111172666482026	0.00658912267105446	0.9811455946596861	0.19140084823824108	0.1950789457548644	0.9298089906601003	True	0.013433591182657452	0.16578009885531816	0.21503336052427463	0.03440034199204049	0.05813706323216517	0.5506510538570727	-0.047638468983574496	0.013317233872852958	-0.7625555919627458	0.036673212949191285	0.0070695100784830284	0.5870332151342762
97	241531	gamma_s2	3	0.01637722379906003	-0.01042362460488993	-0.02680084840394996	0.41754926748819926	0.20927256488375987	0.5011925087131767	0.71764201610652	True	0.007377765700623191	0.08136942079567248	0.09028717674207094	-0.020611149374731273	0.1239864304493676	-0.2522338824460821	-0.008068071322514568	0.027816697420852268	-0.09873495730817407	9.646393134816641e-05	0.0051677071941035845	0.0011805004894245349
98	2444	clean_s0	3	0.01981715755206442	0.04680083811912394	0.026983680567059517	0.7252003093777064	0.40371462609138314	0.5566939518238901	0.6921165553790468	True	0.05388458915168775	0.23543102866575996	0.2665311247690467	0.044983431047522046	0.1854652802666133	0.22250303216249165	0.15643610345768363	0.02747713844657089	0.7737850704035248	-0.08781761538361899	0.07316765066382362	-0.43437517426480876
99	2444	contrast_s2	3	0.26584056098656794	-0.18207548479200056	-0.4479160457785685	0.24662155960681037	0.2247466071819315	0.9113015404664776	0.6699486909587044	True	-0.08587288864584076	0.1486234380354777	-0.13828488667289107	-0.4877902469840189	0.12270124258381315	-0.7855100729476812	0.23415433098202998	0.02502139287351937	0.3770690102022227	0.599917274393976	0.04272028181493031	0.9660731531485813
100	56997	clean_s0	3	-0.08553226317206218	-0.08210219740672027	0.003430065765341911	1.3606216098872925	0.46901378422807816	0.3447055234312566	0.9850972540331845	True	-0.08390541807233622	0.3642576733004495	-0.853227281140081	-0.07497906326114555	0.09245654947474063	-0.7624559147551174	-0.08949717751710283	0.005916410268313939	-0.9100894222288899	-0.04077452045485879	0.011773106553526034	-0.4146327380236202
101	56997	color_cast_s2	3	-0.046277930185419654	-0.0684846367268589	-0.02220670654143924	0.39639737973070605	0.14321266863147492	0.3612856087211448	0.7710991534393182	True	-0.06841042306757014	0.10945050281673685	-0.9533830675659639	-0.0426496827219872	0.04019350191164004	-0.5943755866658117	-0.069840340856143	0.007907942244010169	-0.9733107241176833	-0.013765156854918647	0.0035754554550905494	-0.19183432703606076
102	450631	clean_s0	3	0.017438365349796866	0.02075711774135089	0.003318752391554023	0.0021550119111278425	0.018354249392749468	8.517006007239944	0.9159476463690112	True	0.021886044303474003	0.004951322945607675	0.8030803530000343	0.018842393676646203	0.013614804959049412	0.6913974930069944	-0.0008028471503377664	0.0022025915284519977	-0.029459447496343077	0.015483465924452574	0.0011445876828961533	0.5681459434244133
103	450631	gamma_s2	3	-0.03620302457053487	0.010583604667310589	0.04678662923784546	0.31407717132851043	0.02338827293892366	0.07446664410531319	0.3214570195687914	True	-0.014517644927234192	0.024094093593689365	-0.30514950237688726	0.027091368897884893	0.008435685707071695	0.5694393119525137	0.04291155086741621	0.004732193029602351	0.9019671207877403	0.03105151502812597	0.00533384223345462	0.652678475590011
104	15525	clean_s0	3	0.06234818337903177	0.03413820265768758	-0.028209980721344195	0.3198986123889797	0.06347819433465497	0.19843222782557388	0.6711508092691494	True	0.058882392391523576	0.04350644068444144	0.7621938117336453	-0.02490124960041922	0.022048473162284664	-0.3223302854968782	0.038631895270529064	0.011257182855270297	0.5000644558884662	-0.04247707834316285	0.006613706938695913	-0.5498378198114062
105	15525	contrast_s2	3	1.3936260340157804	-0.07547082298487798	-1.4690968570006584	0.006002388637030551	0.18626303920113985	31.031486040744984	0.5750600851018091	True	0.03133952606935829	0.1854170900733152	0.017698495781788528	-1.5934478818871318	0.01178799809677851	-0.8998741894151763	-1.6127732971816466	0.0007100394005129931	-0.9107879096201399	0.4394195468488912	0.00010711663877282281	0.2481551588141656
106	25142	clean_s0	3	0.047466979460917956	0.007735980141567614	-0.03973099931935034	0.09669314948054215	0.09038262259328429	0.93473656695268	0.8698736232734356	True	0.010446935748309434	0.05934907674616843	0.07391657673158662	0.04670437514786383	0.04383353848199673	0.3304536002240779	-0.09085709119578012	0.024637381541716807	-0.6428531116627052	0.022840742726873184	0.011644159595418827	0.16160810721623367
107	25142	color_cast_s2	3	-0.10121490376417273	-0.12423806891717716	-0.023023165153004427	0.05544693112059615	0.14424910391851542	2.601570564920465	0.06354425413195584	True	-0.025184142364256586	0.08237679616435037	-0.10887859962464483	-0.12482894848225207	0.04196842115893896	-0.5396729778185001	-0.1850301793066585	0.06053512254129799	-0.7999409517270983	0.10484773785758211	0.005600584014583496	0.45328821242081246
108	221343	clean_s0	3	-0.000510283538103594	0.0008702170946960137	0.0013805006327996076	1.1310925918735617	0.4125259541734875	0.36471457521454737	0.9857394183017743	True	-0.0008334750189482173	0.32252403941571517	-0.03981381321586552	0.00564953832109203	0.09004968239376417	0.2698697121810289	0.010326346613177686	0.0055366191934985275	0.4932736146683083	0.010843385487676317	0.005727171121484976	0.517971762432433
109	221343	gamma_s2	3	0.028630866373377008	0.05234241522822765	0.02371154885485064	0.21751158184476277	0.11446453668300531	0.5262457093650224	0.8367739079573338	True	0.04255642014624917	0.09975091410103457	0.6755952309020474	0.05113452409086819	0.03330400233994896	0.8117750621928711	-0.0034579680316518795	0.003491600873745444	-0.054896222553797766	0.00807124675029447	0.007045141651359915	0.1281333296812215
110	281745	clean_s0	3	-0.055791567274171804	-0.04012074690833773	0.015670820365834073	0.3694100246095824	0.1394437978708199	0.3774770271006954	0.9175483211811869	True	-0.0584034472116958	0.12304711056677589	-0.7664675212686144	0.0015573198754364659	0.07187294232727037	0.02043775088186929	0.022572325799320843	0.043475171559622855	0.29623173683942616	0.029947687151231604	0.01668327449510058	0.3930235394585581
111	281745	contrast_s2	3	-0.0699612309523097	-0.05445981404322951	0.01550141690908019	0.2922119311350054	0.15325449464879315	0.5244635085690179	0.8370364349305187	True	-0.04472945121140301	0.10906376785602905	-0.24585254991752123	-0.15566633662436663	0.03144343166701141	-0.8556100010126987	0.031905408358653624	0.03127708939147452	0.17536602370193974	0.16940536630419328	0.002576814199224773	0.9311256937746871
112	515136	clean_s0	3	0.0786477261996757	-0.06953217115232219	-0.14817989735199788	0.6343853484977359	0.15578578641037216	0.24556964750097499	-0.5661147258554048	True	0.06825731266013693	0.1758597411047789	0.7423145257888261	-0.08057095226283935	0.26980482886780094	-0.876228288081351	-0.037498329654197166	0.01377581304946036	-0.4078032625689212	-0.07077073071880362	0.00823032694763095	-0.7696485456571782
113	515136	color_cast_s2	3	-0.4250717191227107	-0.47926672605320925	-0.05419500693049856	0.29322538447459545	0.18140065634221064	0.6186389922115589	0.9448959960649692	True	-0.4797960981757748	0.10063092238036997	-0.871554497358594	-0.45765450716235906	0.08279411575653707	-0.8313340718508954	-0.47929345886975805	0.006352836492330732	-0.870641448070011	0.48477419399320504	0.004588517395827161	0.8805972592783762
114	561761	clean_s0	3	0.11914589206446939	-0.13091777060497178	-0.2500636626694412	0.10155601034860502	0.19416846126496196	1.91193471069267	-0.9859901494062375	True	0.11846637368516404	0.058845810101934	0.7780182713142659	-0.12976010512648745	0.04918716836311021	-0.8521889337535038	-0.10850319717840519	0.04942795910880941	-0.7125859201652847	-0.12711159612595205	0.16238747831408537	-0.8347950663507461
115	561761	gamma_s2	3	0.2529313778029626	-0.24474113134693043	-0.497672509149893	0.0897539652350015	0.09773540475816053	1.0889257594610038	-0.8016195369113683	True	-0.011412404402256198	0.0439107137430912	-0.03634803002832928	-0.28713261896551784	0.047344698089277944	-0.9145053652489679	-0.08784043698451081	0.036008966759151065	-0.2797681127212166	-0.27429379689133515	0.02425338970662979	-0.87361425469673
116	556216	clean_s0	3	0.12561663934350462	0.14136984212696813	0.01575320278346351	0.009024311844615685	0.07943831191055431	8.802700225607875	0.796247579366778	True	0.04676271264752344	0.027147462117058017	0.2559753077255049	0.14900126373590897	0.07152488211062592	0.8156208691934523	-0.12827572006832125	0.007984327987399247	-0.7021709191380963	0.06051041274359265	0.005357840557215972	0.33122910644019554
117	556216	contrast_s2	3	0.14509276404521165	0.28491576131341895	0.1398229972682073	0.3971115646543552	0.14925032245504496	0.3758397783881012	0.5078790366567926	True	0.05238822821108939	0.08453353011760613	0.12369682387074929	0.3921889746871445	0.1196914660960997	0.9260196838550057	-0.3044062662275518	0.01820538814472432	-0.7187509405472552	-0.1428907073549147	0.02321099305879031	-0.3373873724032272
118	555722	clean_s0	3	0.06292030709250525	0.18634227605656295	0.1234219689640577	0.10441138273834628	0.12010056585232291	1.1502631485428514	0.4048699960849429	True	0.18148101927765034	0.05677740443321889	0.8717445380214647	0.18024081115294535	0.06671287517502485	0.8657871951354879	0.052153509264728205	0.0014107349114733925	0.2505195146719374	-0.00626287169966877	0.0033380851917672147	-0.030083720158647
119	555722	color_cast_s2	3	0.32034699230637037	0.3188199076377814	-0.0015270846685889738	0.12144429913246806	0.19987523795247616	1.645818201268203	0.9849027097222712	True	0.3241463067917066	0.12333087503868208	0.9050585036283207	0.3057162113204804	0.08221319845577274	0.8535992882114021	0.10757604254899103	0.004755112162416439	0.30036625460581484	-0.2723319672097937	0.007018706022409226	-0.7603861515675229
