group,detector,variant,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_global_generic,AP50_delta_global_generic,AP75_delta_global_generic,AP_delta_det_pseudo,AP50_delta_det_pseudo,AP75_delta_det_pseudo
aggregate,ssd,det_pseudo,clean_s0,24.81198469511579,41.62077765830933,25.60776821116189,-0.023944604506156986,0.040257333541049434,0.019037935410687323,-0.039073968634043,0.13376873858514382,-0.07119866695266541,0.0,0.0,0.0
aggregate,ssd,det_pseudo_clip_radius,gamma_s1,24.179556921386027,40.4469034177643,25.123534343688313,0.001116290904956685,0.08259445902322748,0.05800605766392297,0.07041890907166781,0.18307567020184323,-0.07221285925062548,0.027970905168844817,-0.16579558287117546,0.03852382568422241
aggregate,ssd,det_pseudo_clip_radius,gamma_s2,23.375990165595848,39.36024106424016,23.778811395693896,0.11826070945741562,0.21815432853020678,-0.0604560181625996,0.04711868673127617,0.028087073647470318,-0.10958837583868453,-0.0735665420540571,0.015019267787447221,-0.20121638091621097
aggregate,ssd,det_pseudo_clip_radius,contrast_s1,24.72187060326377,41.46257199944698,25.23984819002372,0.048531971494666926,0.058871164664608955,-0.003785389826005403,0.06667494132654717,0.07613929482235271,0.150262983880467,0.06039728940239186,0.03211601920816154,-0.009608161699165008
aggregate,ssd,det_pseudo_clip_radius,contrast_s2,22.916221816831136,38.938919645721256,22.397690695141435,0.024017494708200582,0.1116156818684988,-0.2458063633044627,-0.02444661122466829,0.09031387661577184,-0.47403222093579667,0.18648764284280583,0.6301430405113995,-0.4626881468480448
aggregate,ssd,det_pseudo_clip_radius,color_cast_s1,24.28675107858532,40.72585814676267,24.61586313595656,0.04812293409656443,0.033315411632106606,0.05393399885800787,0.023925543517053227,0.02509543990156793,0.0869095295318506,0.01235071430993051,-0.03640250944701995,0.024223677218451756
aggregate,ssd,det_pseudo_clip_radius,color_cast_s2,23.620822064930145,39.65471310009648,23.951894181988763,-0.04708502784042112,-0.0314806681391,-0.08660089602199883,-0.009600188593339443,-0.028797708198669003,-0.010890301795690727,-0.015134123939292143,-0.10497181648391751,0.03550219477435057
aggregate,ssd,det_pseudo_clip_radius,clean_s0,24.831807965942613,41.529133101616765,25.581796488598652,-0.0041213336793327615,-0.05138722315151112,-0.006933787152552107,-0.019250697807218775,0.04212418189258327,-0.09717038951590484,0.019823270826824224,-0.09164455669256055,-0.02597172256323943
block_1,source,no_adapt,gamma_s1,40.98375269103997,60.61821855066768,46.1439261816473,0.0,0.0,0.0,0.2732398970397343,0.220336746168881,0.557075410136787,0.28517996164524884,0.40661680601143946,-0.05122523488527708
block_1,source,no_adapt,gamma_s2,39.68731313343296,59.54391120485696,43.65894853803165,0.0,0.0,0.0,0.2330803942178883,0.5501018972048466,0.14580004607053776,0.33665496318096566,0.5432003919910944,-0.05252180863803968
