config,role,seed,clean_coverage,corruption_coverage,clean_effective_phi3,clean_nonzero_phi_fraction,clean_latency_estimate_seconds,corruption_latency_estimate_seconds,target_positive_blocks,ssd_positive_blocks,source_macro_AP_delta_no_adapt,source_clean_AP_delta_no_adapt,source_macro_AP50_delta_no_adapt,source_clean_AP50_delta_no_adapt,source_macro_AP75_delta_no_adapt,source_clean_AP75_delta_no_adapt,source_positive_conditions_no_adapt,source_macro_AP_delta_full_hybrid,source_clean_AP_delta_full_hybrid,source_macro_AP50_delta_full_hybrid,source_clean_AP50_delta_full_hybrid,source_macro_AP75_delta_full_hybrid,source_clean_AP75_delta_full_hybrid,source_positive_conditions_full_hybrid,target_macro_AP_delta_no_adapt,target_clean_AP_delta_no_adapt,target_macro_AP50_delta_no_adapt,target_clean_AP50_delta_no_adapt,target_macro_AP75_delta_no_adapt,target_clean_AP75_delta_no_adapt,target_positive_conditions_no_adapt,target_macro_AP_delta_full_hybrid,target_clean_AP_delta_full_hybrid,target_macro_AP50_delta_full_hybrid,target_clean_AP50_delta_full_hybrid,target_macro_AP75_delta_full_hybrid,target_clean_AP75_delta_full_hybrid,target_positive_conditions_full_hybrid,ssd_macro_AP_delta_no_adapt,ssd_clean_AP_delta_no_adapt,ssd_macro_AP50_delta_no_adapt,ssd_clean_AP50_delta_no_adapt,ssd_macro_AP75_delta_no_adapt,ssd_clean_AP75_delta_no_adapt,ssd_positive_conditions_no_adapt,ssd_macro_AP_delta_full_hybrid,ssd_clean_AP_delta_full_hybrid,ssd_macro_AP50_delta_full_hybrid,ssd_clean_AP50_delta_full_hybrid,ssd_macro_AP75_delta_full_hybrid,ssd_clean_AP75_delta_full_hybrid,ssd_positive_conditions_full_hybrid,R012_rule_met
random_2026091668,random,2026091668,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091669,random,2026091669,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091670,random,2026091670,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091671,random,2026091671,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091672,random,2026091672,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091673,random,2026091673,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091674,random,2026091674,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091675,random,2026091675,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091676,random,2026091676,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091677,random,2026091677,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091678,random,2026091678,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091679,random,2026091679,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091680,random,2026091680,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091681,random,2026091681,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091682,random,2026091682,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091683,random,2026091683,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091684,random,2026091684,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091685,random,2026091685,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091686,random,2026091686,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091687,random,2026091687,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091688,random,2026091688,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091689,random,2026091689,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091690,random,2026091690,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091691,random,2026091691,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091692,random,2026091692,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091693,random,2026091693,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091694,random,2026091694,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091695,random,2026091695,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091696,random,2026091696,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091697,random,2026091697,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091698,random,2026091698,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091699,random,2026091699,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091700,random,2026091700,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091701,random,2026091701,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091702,random,2026091702,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091703,random,2026091703,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
random_2026091704,random,2026091704,1.0,0.4166666666666667,0.028837466146796942,1.0,0.3149545664928155,0.16292166607793965,1,0,-0.4634320574914618,-0.11398014801480283,-0.1888135242095653,2.1327132713271304,-0.5708695869586955,0.22002200220021528,0,-0.12803735730716007,0.0,1.6386236837969526,0.0,-1.595159515951595,0.0,1,1.8175212220556762,-0.340441736481345,0.15024732787436249,0.01618431073877602,1.934604643265784,0.0,4,0.009444539510015485,0.0,-0.0552295530660755,0.0,0.023370887745436757,0.0,1,-0.08767982438948237,-0.1649755546274223,-0.5856604610078651,-0.6786969019482614,-0.0009990315270843226,0.0,1,2.101319703670087,0.0,2.0280813359749414,0.0,4.123416373895454,0.0,3,
