config,group,detector,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_full_hybrid,AP50_delta_full_hybrid,AP75_delta_full_hybrid
gradient_cosine_high_50,block_1,ssd,gamma_s1,29.089755153549007,45.66678148858966,30.95443637601371,0.04148560146499669,-0.0733688571536939,0.11766456148724624,0.017212533354782344,-0.05319751189791777,-0.10559082799574404
gradient_cosine_high_50,block_1,ssd,gamma_s2,28.222989325783004,44.47948265718889,29.00261120039539,-0.07197698366108729,0.08519393955934706,-0.04386751987707216,-0.01569923739417889,-0.02742502023583837,-0.2875856607418126
gradient_cosine_high_50,block_1,ssd,contrast_s1,29.161680674894818,46.33740507756577,30.132267009127283,-0.06749615041223289,0.18119092062934272,-0.16105341953427388,-0.031648428783204174,-0.15460934286767314,-0.14295896093246552
gradient_cosine_high_50,block_1,ssd,contrast_s2,27.703614512083476,43.77515978061878,27.653162983339136,0.10925919616159296,0.26614610268033134,0.009040519473457742,-0.01262558491221255,-0.11329112451686774,-0.020240745196525856
gradient_cosine_high_50,block_1,ssd,color_cast_s1,28.67632908574412,45.830655664526766,29.820110915450154,0.002577703066658499,-0.019058833424884236,-0.08573372036094207,0.016038638698312457,0.13821363104686846,-0.20829700651592842
gradient_cosine_high_50,block_1,ssd,color_cast_s2,27.695939051350976,43.72604963318867,28.72495690895039,-0.048500150699798406,-0.01691488611858527,-0.09871692997366344,0.019531517005599852,-0.00789683655272877,0.018314348565845462
gradient_cosine_high_50,block_1,ssd,clean_s0,29.552662755496833,46.326000584850696,30.9602193642778,0.019896336235858403,-0.08870266348845468,0.08260542717639652,0.022183602188780016,-0.032110786596639684,0.049118616415816385
gradient_cosine_high_50,block_2,source,gamma_s1,42.43661368369288,64.32542677758624,46.446035055555456,-0.06892141463468726,0.01951982875103564,0.012456390613901913,-0.2695751260207824,0.06475393924176842,-0.191405917402665
gradient_cosine_high_50,block_2,source,gamma_s2,40.651852638172095,61.48386775446628,44.7351377822098,-0.028627711065359884,-0.0035335391972202146,-0.0852386493299162,-0.14815065373510738,0.0303528703010425,-0.39712380801260605
gradient_cosine_high_50,block_2,source,contrast_s1,41.65922872062901,62.22617811393405,46.16876910203797,0.2735430566961572,0.2676130054484971,0.4910688961293541,0.08526204809370941,0.214302092534413,0.3302040777606319
gradient_cosine_high_50,block_2,source,contrast_s2,35.86768403411532,56.821619402887926,37.17625910018983,-0.09365548602524587,0.054897078974125435,0.46391757337475026,-0.22513197091041937,-0.01968722530690803,-0.8471188736678181
gradient_cosine_high_50,block_2,source,color_cast_s1,42.1625202902673,64.07341505206588,47.038578254893295,-0.11747799677661042,-0.5196746634365867,-0.5085766860574936,-0.3516474588477758,-0.17954234538697378,-0.5118387986049688
gradient_cosine_high_50,block_2,source,color_cast_s2,41.0846398523359,62.5552471993719,44.55559144698981,-0.5102089770252172,-0.5034954090658572,-0.639733802298903,-0.10559584193767235,0.03155937602261627,-0.19252897424640314
gradient_cosine_high_50,block_2,source,clean_s0,43.673144902622965,65.31215901774395,48.11780193607996,-0.19912984910236964,-0.2177643003684615,-0.07217394338533412,0.13876866431973833,-0.028207309181360607,0.2900347908668055
gradient_cosine_high_50,block_2,target,gamma_s1,44.560070695327084,63.285738111782784,48.68272799890384,0.051237396160963566,-0.15158771324793596,0.06613886883342635,-0.19590258084002943,-0.19423539758410824,-0.2745568172283941
gradient_cosine_high_50,block_2,target,gamma_s2,42.83274088481359,61.57593979763153,46.396133655552234,-0.04244248382084814,0.0010432920742875496,-0.2173027152979734,0.07390752935901301,0.21317827550660917,0.03765921018618057
gradient_cosine_high_50,block_2,target,contrast_s1,44.73131217840899,63.25439742477793,48.77804074862293,-0.005611655128057169,0.20717505354789223,0.11986942300928893,0.16251244144540045,0.2115119877232563,0.1909923635345978
gradient_cosine_high_50,block_2,target,contrast_s2,39.67939696024851,56.907601901852104,42.93757238352309,0.8319112984546129,0.8972339894464998,1.1260859011602065,-0.06312003061944571,-0.3015980926431405,0.314769289852429
gradient_cosine_high_50,block_2,target,color_cast_s1,43.79190713123668,62.39487832849674,46.83828682926224,0.020268537607265324,0.2655907839368976,-0.3591700105205764,-0.015057918108041246,0.2861181732480178,-0.08437514770937016
gradient_cosine_high_50,block_2,target,color_cast_s2,42.412815790127965,62.17258406925878,45.658296097449565,0.035612476885182875,0.06269223054068407,-0.0646164824672002,-0.04367594560270027,-0.050204943142206915,-0.0002396909786206436
gradient_cosine_high_50,block_2,target,clean_s0,45.676146809096956,63.884397740899665,49.284242491233,0.07067561271060785,0.00044771010541122536,0.15321555210823234,0.2557096289422578,0.29614779894779897,0.32962364229812136
gradient_cosine_high_50,block_2,ssd,gamma_s1,29.026155656618684,47.59978015671879,30.744212477578202,-0.006974574522128352,-0.08644573692817015,-0.06099570164702084,-0.20539741397118116,-0.24393557704061042,-0.6655296533230215
gradient_cosine_high_50,block_2,ssd,gamma_s2,27.683020565853877,46.398122422849305,29.27123429400566,-0.1466719034904529,-0.17344086883549492,-0.22855237790180838,-0.10025802123272975,0.024549894129111127,-0.09454382421150154
gradient_cosine_high_50,block_2,ssd,contrast_s1,29.264490489723066,47.95925940755676,30.80806806126968,-0.19574830497630646,-0.33133339906623593,-0.0752505283424354,-0.158520445330812,-0.15759256202407812,-0.03968524182251798
gradient_cosine_high_50,block_2,ssd,contrast_s2,28.22112432698634,46.78439431117287,29.321415702216097,0.5744927537855438,0.569957524849457,0.81574064597702,0.5660381331915321,0.7397220916639691,1.1174089281818345
gradient_cosine_high_50,block_2,ssd,color_cast_s1,29.54158270212338,47.83086619810773,30.48646223257021,0.1348868905477585,0.020183038883747617,0.09243309063635685,-0.04286797735952863,-0.03243596518848202,0.06244136692525326
gradient_cosine_high_50,block_2,ssd,color_cast_s2,29.14502383449265,47.84821773130993,30.658863074390734,-0.017539135390531868,0.07582339352100731,0.017130513216540022,-0.04878209733358285,-0.0598476412245752,0.00800440345786746
gradient_cosine_high_50,block_2,ssd,clean_s0,29.951188536309935,48.6444193971028,31.782822715630438,0.00013639918813868057,-0.07138797729319135,-0.13749592513719322,0.016341965413219084,-0.08300164857223957,0.0046821511729577825
gradient_cosine_high_50,block_3,source,gamma_s1,39.176175549161215,60.285375924034646,42.80071687833342,-0.09131231244757787,-0.13747219661661703,-0.02129207413318346,-0.44800045377849096,-0.9389311392496547,-0.4469612367104636
gradient_cosine_high_50,block_3,source,gamma_s2,37.26149119551895,57.91926503479535,40.076515924986786,-0.39817308950508834,-0.4919551823009627,-1.446983174613764,-0.007404469960031745,0.02353264831701507,0.46014129418006644
gradient_cosine_high_50,block_3,source,contrast_s1,39.3027093412931,60.07034869965222,43.10943513004632,-0.2953436975597634,-0.1721621063873302,-0.6299479747904457,0.003170485905890086,-0.15998789494949817,-0.034741079925543206
gradient_cosine_high_50,block_3,source,contrast_s2,33.000556142880164,52.73196873183912,34.757300348260415,0.3625740176835257,0.1224382672470381,0.7313958015443045,-0.1047640344883416,-0.24045883325584105,-0.34778720963882237
gradient_cosine_high_50,block_3,source,color_cast_s1,40.49174450947912,62.63663417419249,44.09081255137741,0.018388662184937177,0.10706445182293578,-0.17660858109138644,0.13536986033573228,0.05289116144933104,0.9526185365825779
gradient_cosine_high_50,block_3,source,color_cast_s2,39.336458967786456,61.27993499765763,40.80350691062936,-0.07423868308097381,-0.3557509046790086,-0.3065576433689432,-0.15503051527094858,0.03812810038631431,-0.8791799355117536
gradient_cosine_high_50,block_3,source,clean_s0,41.65606922109703,63.410256055323885,44.79580390067521,-0.034821659406081285,-0.05090346811065238,-0.22454092906151746,-0.0848683232863634,-0.002051110077117002,-0.010681278374657932
gradient_cosine_high_50,block_3,target,gamma_s1,41.236185647252164,60.141707855814296,44.17573003941044,-0.06946295466959129,-0.008126965430421684,-0.021334758537283616,0.22258047085742527,0.1939111108569147,0.4127725171116814
gradient_cosine_high_50,block_3,target,gamma_s2,40.05578865241045,58.615749594671485,42.20841386363986,-0.0504611725566817,0.011714883728064507,-0.280309936857176,0.059657680024521875,0.13664715069786615,0.0476650307677573
gradient_cosine_high_50,block_3,target,contrast_s1,40.69150405805468,58.487910404664454,43.59772411969158,0.0035683628978655513,-0.16893487334579405,-0.06608998704363267,-0.022223046826536086,0.27498562816387073,-0.21577709471363726
gradient_cosine_high_50,block_3,target,contrast_s2,35.554399710567836,51.712080035142826,36.79572605389954,-0.10489387940471606,-0.015784456939671454,-0.13008017180660691,-0.1527935025257665,-0.07325506002746618,-0.6941851086005646
gradient_cosine_high_50,block_3,target,color_cast_s1,42.33464229042034,61.10562214951981,45.0417471379171,0.02127973651812609,-0.021027995075051376,-0.1084630783470153,0.21204638071075643,-0.7587129816936211,-0.027080642742011163
gradient_cosine_high_50,block_3,target,color_cast_s2,41.231255555297444,59.96893332661926,43.40706036450791,0.07985121670818218,0.1334357217197768,0.12138448427335691,-0.13431448942899382,0.08465524218624898,-0.10237472110238843
gradient_cosine_high_50,block_3,target,clean_s0,42.978327948029495,62.10301158736109,45.731378790290655,0.06762117035647441,0.06347703787275005,0.9289310627913216,0.16660502288700085,-0.053593256938067046,0.11304708610210268
gradient_cosine_high_50,block_3,ssd,gamma_s1,28.162026609428626,44.87977080746261,29.921915128560677,-0.025475989775042285,-0.10690173674369197,0.02325426652580731,0.01219432286153066,0.014674187244628767,-0.05228273237445902
gradient_cosine_high_50,block_3,ssd,gamma_s2,27.468309062060868,44.16353708534666,28.84345377554853,0.26004514681714497,0.775734615368201,-0.04810591959122923,-0.09107058362008424,-0.03511844053354363,-0.10515645458251122
gradient_cosine_high_50,block_3,ssd,contrast_s1,28.281035565077723,45.596359508210064,29.85134437489258,0.05857270390477454,0.058967928047126694,0.04055369205668846,-0.10531880702098761,-0.15538135679674103,-0.024186611524429358
gradient_cosine_high_50,block_3,ssd,contrast_s2,26.752333578091353,43.59418133429919,27.984245298868405,-0.11139847636233435,-0.020784417306618508,-0.8724452075709821,-0.03296038845059801,-0.09143116947514796,-0.09815617537586863
gradient_cosine_high_50,block_3,ssd,color_cast_s1,28.39812032436245,44.691382535900914,29.97610971908797,0.1612433439512062,0.14084800282415655,0.20892726639617498,0.07428232113090294,0.024497746804208465,0.10018733714995953
gradient_cosine_high_50,block_3,ssd,color_cast_s2,27.03544818360203,42.86569938261905,27.674586084236953,-0.051324651513490194,-0.044959518711129576,0.0060611327931836545,-0.06866485491796026,-0.08631338899294794,-0.10661824893053451
gradient_cosine_high_50,block_3,ssd,clean_s0,28.789710176474998,45.82881728102526,30.593041676728745,0.015715742016358947,0.03643187677365711,0.00796516938496028,-0.06556562270246813,-0.05257176744736802,-0.040203132451455126
gradient_cosine_high_50,block_4,source,gamma_s1,37.78963532442424,58.135373341614326,41.169477966737006,0.34300133274328126,-0.15121883644400036,0.8142451515747162,-0.14490185664539634,-0.10838171146837494,-0.05565835936941488
gradient_cosine_high_50,block_4,source,gamma_s2,35.154498449425056,54.869843219400316,38.39602083707106,0.044083057604743514,-0.1218916671907877,1.1791742029604813,-0.28305459663142685,-0.1334791760564058,-0.5360361152264237
gradient_cosine_high_50,block_4,source,contrast_s1,35.87948046965582,56.04903750911089,39.174242069744224,-0.11542098296895564,0.09325802273748574,0.06821334683436153,0.19693586302400035,0.19243143327967172,0.18039646485483174
gradient_cosine_high_50,block_4,source,contrast_s2,30.456843887865737,47.349142182661026,33.27633389014329,0.05373881811430725,0.25001837643927605,0.34696057061353036,0.014399094899553155,0.035721671476440786,0.031998411099992685
gradient_cosine_high_50,block_4,source,color_cast_s1,37.01240346517062,58.21406300012705,40.2994568601371,-0.02506943836086961,0.029242933912754232,0.02478941430015258,0.12084758425280895,0.07881004951156845,0.16701397853904343
gradient_cosine_high_50,block_4,source,color_cast_s2,36.08256853084736,56.38451112752884,39.80517623636584,-0.20276773709231866,-0.08660215697816609,-0.07994972705429593,0.07071326864593885,0.1820547489590041,0.19704481635277604
gradient_cosine_high_50,block_4,source,clean_s0,38.81312459785114,60.199290307449836,41.360372269264424,0.14329857375225408,0.4300771379392221,0.18766544645619776,0.05491515841251626,0.29583845606171444,-0.007989559877497054
gradient_cosine_high_50,block_4,target,gamma_s1,38.027332079931895,55.83278868098238,39.55803247992776,0.1930565680358376,0.1266965346794824,0.12726146189481202,-0.027656431798184222,-0.10599950147957005,0.0702610098896328
gradient_cosine_high_50,block_4,target,gamma_s2,35.87973229689407,53.45128903626782,37.80427477807072,-0.1904849756213356,-0.2775187736543505,0.14477526193171775,0.013447554544659956,0.2610702295961165,-0.07660653677878937
gradient_cosine_high_50,block_4,target,contrast_s1,37.31127162231596,55.019980754489076,39.13859951940284,0.25636029606397326,0.22170781166982456,0.48500360658449426,0.09635371445518293,0.013405072913208471,0.45131283854487614
gradient_cosine_high_50,block_4,target,contrast_s2,31.81929782469827,46.37606048860903,32.92928588663341,0.48290928048514425,0.334141561858442,0.7810992520746352,0.013820685107041042,0.06836331902947412,0.09841877558636747
gradient_cosine_high_50,block_4,target,color_cast_s1,36.67596214847836,54.8862896784037,37.57299254407956,-0.12605375180793077,-0.10117144974787218,-0.36896890151759676,0.004080429021091625,0.058622695506649336,-0.26677642671298907
gradient_cosine_high_50,block_4,target,color_cast_s2,35.6429049175348,52.93378836754897,38.502400416058116,0.2727831504111544,0.25196934263341797,0.557460271738458,0.19909721661439117,0.3766699879995228,0.22615832498152355
gradient_cosine_high_50,block_4,target,clean_s0,38.94294038704093,57.474561143210856,41.474701336864904,0.18507880216382389,0.25548420527522486,-0.10956725639112985,0.045188349754099466,0.11251929241374858,0.28020538736736045
gradient_cosine_high_50,block_4,ssd,gamma_s1,24.416890748567642,39.16351876993055,25.375949023875048,0.012919168574906936,0.27059874018275365,0.16584033978034873,-0.08429228165046931,-0.0598374374289945,-0.38387441338033623
gradient_cosine_high_50,block_4,ssd,gamma_s2,23.584914065505824,37.80953161372321,24.536705621464904,0.214878596065593,0.08792494145749008,0.09655842643333801,-0.02468873701771679,-0.1295197368015477,0.0221334646761967
gradient_cosine_high_50,block_4,ssd,contrast_s1,25.431596959524228,41.23571428642771,26.313773566799988,0.05601522577247664,0.2286211931759652,0.05388261978260811,0.07209895232244135,0.3706682372947967,-0.038519130392655754
gradient_cosine_high_50,block_4,ssd,contrast_s2,23.64178458891403,38.69342963222218,24.24489499953257,-0.11944522264765445,-0.10456878812723502,0.06431963105100469,0.0021446954477560842,0.23420663764174288,0.052704731100725044
gradient_cosine_high_50,block_4,ssd,color_cast_s1,24.64723952803653,39.4699811362392,25.556368105354743,0.04699105109667312,0.21333733740804828,0.05146654082913149,-0.054309362325719035,-0.050625156059191934,-0.01863280057109451
gradient_cosine_high_50,block_4,ssd,color_cast_s2,24.326028304458152,38.95262322843291,25.371771495420685,-0.00026817408156076805,0.015817250071265,-0.07656744839412699,0.1103873835722663,0.012842573055604767,0.15298608361327126
gradient_cosine_high_50,block_4,ssd,clean_s0,25.377090352778424,40.74674768519843,26.234024417999773,-0.05436488443714138,-0.05507977447217205,-0.09517222063576969,0.1396252762744854,0.11213377261685697,0.15967321765218978
gradient_cosine_high_50,block_5,source,gamma_s1,42.72744832639358,65.58959355677568,45.723438243409205,-0.09477024264845091,0.03134656679935066,-0.526636673095221,-0.6470479760330994,-0.18027516764775875,-1.0394418618238255
gradient_cosine_high_50,block_5,source,gamma_s2,41.764012911300924,63.83580611634687,44.923288853823415,-0.30173577812659946,0.2114130755663135,-1.1558138112275795,0.060967857773686074,0.2282659727667613,-0.10546949316011522
gradient_cosine_high_50,block_5,source,contrast_s1,42.05604612997186,64.40807478225025,44.46917274069568,0.1947578684564577,0.3811955397784006,0.20959133490901505,-0.11687043017384324,-0.43542522118213967,-0.10028574832472437
gradient_cosine_high_50,block_5,source,contrast_s2,37.325916868354305,58.2642556306954,40.098314528536314,-0.15991666198647003,-0.1849082640553057,0.059612643349482575,0.3139174670152123,0.8160485197211909,-0.06612408818677529
gradient_cosine_high_50,block_5,source,color_cast_s1,41.13043028792253,63.1874372347499,44.7921609792435,0.11654564547877166,0.1553556550451196,0.2791853012270695,0.07864689559962668,-0.09552649091552068,0.3195314962720075
gradient_cosine_high_50,block_5,source,color_cast_s2,40.681948447334975,62.43143436338266,43.127841416734036,0.03808347744794771,-0.32935226333458134,-0.02343239855783219,-0.08576976372464684,-0.14640107962385907,-0.030764970701008254
gradient_cosine_high_50,block_5,source,clean_s0,42.56130577777155,64.92818674473067,45.326247259127065,-0.15138306968498494,-0.11984374055722391,-0.28514422230969116,-0.18734830448003947,0.014823341609582208,-0.32100503339448916
gradient_cosine_high_50,block_5,target,gamma_s1,44.7285561913286,65.10954999587904,46.890866522128164,0.14890979380603464,-0.008998469473209258,0.1355076627515439,-0.04302614385277015,0.03945558942262117,-0.12799266533985443
gradient_cosine_high_50,block_5,target,gamma_s2,43.191367001984396,62.41140168831565,45.37769933997332,0.14267068929540994,0.7152269010853529,0.23150148302055196,0.09486944740061398,0.09029505945505889,0.3990842462076982
gradient_cosine_high_50,block_5,target,contrast_s1,42.95356344215714,63.70874156144393,43.76900534532816,0.0529986417050321,-0.013888320565469403,0.5679099817401889,-0.04574593108459535,0.09578943163295328,-0.04019869768757678
gradient_cosine_high_50,block_5,target,contrast_s2,38.64840857986646,57.190617039987615,40.458686285951615,0.06266276854715036,0.020179980609658088,0.00508848550058727,0.0872366201150998,0.3006200451160068,-0.07831076860183583
gradient_cosine_high_50,block_5,target,color_cast_s1,44.645498292285865,64.64638490238256,48.690664776059684,0.07585480633943154,0.18395686375431985,0.03471510089401719,0.09466181712985966,0.12504389346218447,0.19587691342155544
gradient_cosine_high_50,block_5,target,color_cast_s2,43.47810023791365,62.336632216167075,47.160902193315195,0.1452564954118163,0.04886386817071209,0.2927392397593931,-0.04379773614744398,-0.06731569892984846,0.2461093093700517
gradient_cosine_high_50,block_5,target,clean_s0,45.57739369394154,65.86190066874188,49.43491633259327,0.0945052913842559,0.054706912861501866,0.3854874387229812,-0.17562549821776852,-0.17993522137801365,-0.1851000835354666
gradient_cosine_high_50,block_5,ssd,gamma_s1,29.711459174723174,48.30680791842185,29.594938173521662,-0.010030832029972458,0.17302709755466217,-0.42868932245692104,0.06434323640216455,-0.41391528843273684,0.5122764202271812
gradient_cosine_high_50,block_5,ssd,gamma_s2,28.576704281505528,46.5762209800037,28.79122572695415,-0.038984842232897554,-0.0735388384316249,-0.04399418500543595,0.2053512648584721,0.01490386042424241,0.6912862988101842
gradient_cosine_high_50,block_5,ssd,contrast_s1,30.54512490772685,49.46013565184487,31.814550202374946,0.0047267734041567255,-0.17457647226729045,0.02681614414948852,0.002901088117918116,0.024799991356633244,0.1361736370090627
gradient_cosine_high_50,block_5,ssd,contrast_s2,28.45389897481602,45.873190468974656,27.23773645711627,0.30682976446212984,0.23210941454030465,0.068470378289337,-0.07562398140452675,-0.23656739798957882,-0.10564097139264539
gradient_cosine_high_50,block_5,ssd,color_cast_s1,29.233966957246427,48.37311762957403,28.55343486275651,0.04331525863539021,-0.0314598430872004,0.22071994139853945,-0.009309848927763209,-0.027391903513146465,0.21123152783479315
gradient_cosine_high_50,block_5,ssd,color_cast_s2,28.638127864774837,47.18826390174298,28.807054162627242,0.003931718304306386,-0.00833625821031192,0.06950945742695835,-0.024491469183074432,0.04011193117209322,-0.006486258515825405
gradient_cosine_high_50,block_5,ssd,clean_s0,30.397666798180474,49.6925852388264,31.477802169208104,-0.08781999091165837,-0.06178594354575018,0.0327265416904976,-0.010019703129515722,0.33047367554417395,-0.10167848896814324
gradient_cosine_high_75,aggregate,source,gamma_s1,36.979537561882196,58.426758123636645,40.23831749298947,0.0864050529079674,-0.033005566462407376,0.03532407852940289,-0.13835198404132942,-0.21450277644197158,-0.14652095536659693
gradient_cosine_high_75,aggregate,source,gamma_s2,35.21496314658709,56.12344044543992,37.78712683189567,-0.0814418126800387,-0.11596527799319079,0.7528453511817301,-0.0631391422210581,-0.05950202090150292,-0.1413050673249483
gradient_cosine_high_75,aggregate,source,contrast_s1,36.05547091883333,57.24106449400951,39.039200797219564,0.04502267181648034,0.13908991343799526,0.14252194100023985,0.07727539114064652,0.07317518101213061,0.07877090254712615
gradient_cosine_high_75,aggregate,source,contrast_s2,31.219570800394713,50.60094393376635,33.06860668308609,0.0714975540088536,0.215253673924376,0.1970715011184898,-0.041467016830959436,-0.044495093036489575,-0.08901409328346821
gradient_cosine_high_75,aggregate,source,color_cast_s1,36.57127870196666,58.27392040937691,39.89770558650953,0.0378510398712506,0.0656680708856161,-0.09244390902771182,0.010475089560446627,0.002502127590298109,0.14758344152189795
gradient_cosine_high_75,aggregate,source,color_cast_s2,35.72957718600426,56.94971622694,38.11257374583267,0.0715785750154796,0.10147011187550126,0.11360824753254839,-0.016972374494667042,-0.02695110344904661,-0.06510852202566975
gradient_cosine_high_75,aggregate,source,clean_s0,37.56177109354763,59.35594308369896,40.19232158250891,-0.01607232372635159,-0.07542978202756956,-0.08958509400232018,0.001838381132679423,0.026001427122479548,-0.02975090982269002
gradient_cosine_high_75,aggregate,target,gamma_s1,38.29837372727037,57.56603547279213,39.53810041765563,0.10565894367100537,0.07734380421698939,0.053663522990393675,0.015715253049319866,0.017608175587713326,0.012570875567613493
gradient_cosine_high_75,aggregate,target,gamma_s2,36.4392289191241,55.33900863708217,37.48954361348184,-0.11486862301939849,0.0020522990482274572,-0.1810759462102074,-0.009508149631076712,-0.02820572158721557,0.06972840871879993
gradient_cosine_high_75,aggregate,target,contrast_s1,37.748903258037565,56.53211644265429,38.758233132965266,0.13680701765058645,0.02179779539345228,0.33844094409815617,0.01851644537128605,0.026065403946762267,0.04980452456312401
gradient_cosine_high_75,aggregate,target,contrast_s2,33.247607966408395,50.36700276565055,33.90020926539643,0.146668027878738,0.1989201885740366,0.305685236786285,-0.04855848669612639,-0.03394126476441439,-0.07019845250261225
gradient_cosine_high_75,aggregate,target,color_cast_s1,38.20980370088634,57.25462968621065,40.48684129990451,0.05776109190762102,0.11876906149076438,0.07021989364731085,0.024362499449859243,0.03536713519454171,0.16117353494952136
gradient_cosine_high_75,aggregate,target,color_cast_s2,36.975379528671056,55.394080786579124,39.11021722349291,0.10190657001009074,0.08085349498891947,0.18708684386057883,0.011775824702225934,0.013160017668889523,0.07007504927151742
gradient_cosine_high_75,aggregate,target,clean_s0,39.32823313094252,58.806125562753905,41.87202857054956,0.012645351537537985,0.03518573353439303,0.14702883616237172,-0.04830196919800023,-0.004870584814475887,-0.10039618621981439
gradient_cosine_high_75,aggregate,ssd,gamma_s1,24.17019373227373,40.43614532043266,25.028455173712043,-0.008246898207339703,0.07183636169159069,-0.03707311231234689,-0.009363189112296388,-0.010758097331636796,-0.09507916997626986
gradient_cosine_high_75,aggregate,ssd,gamma_s2,23.34245673396124,39.34143981543273,23.789042233133976,0.08472727782280753,0.19935307972277494,-0.050225180722521245,-0.03353343163460809,-0.018801248807431836,0.010230837440078355
gradient_cosine_high_75,aggregate,ssd,contrast_s1,24.66793363085588,41.35836767230445,25.15750464037721,-0.005405000913222269,-0.04533316247791741,-0.08612893947251843,-0.053936972407889194,-0.10420432714252637,-0.08234354964651303
gradient_cosine_high_75,aggregate,ssd,contrast_s2,22.908647318744137,38.916111737878126,22.486063665690526,0.0164429966211993,0.08880777402537343,-0.15743339275537394,-0.00757449808700128,-0.022807907843125363,0.08837297054908877
gradient_cosine_high_75,aggregate,ssd,color_cast_s1,24.261151628302205,40.70723310918336,24.577512870276582,0.022523483813452483,0.014690374052805932,0.015583733178031745,-0.025599450283111946,-0.018625037579300674,-0.038350265679976125
gradient_cosine_high_75,aggregate,ssd,color_cast_s2,23.641436676079568,39.676805285083944,23.98495230937462,-0.026470416691001808,-0.00938848315163443,-0.05354276863614449,0.020614611149419315,0.02209218498746557,0.03305812738585434
gradient_cosine_high_75,aggregate,ssd,clean_s0,24.83987381418374,41.57059608000884,25.524639967120503,0.00394451456179612,-0.009924244759440537,-0.06409030863069876,0.008065848241128881,0.04146297839207058,-0.05715652147814665
gradient_cosine_high_75,block_1,source,gamma_s1,40.80663305137978,60.33133570189682,45.89988856215918,-0.1771196396601893,-0.2868828487708641,-0.24403761948811886,0.13929509914661908,-0.20049855019451668,0.10746785122597302
gradient_cosine_high_75,block_1,source,gamma_s2,39.478122082717434,59.373318936779555,43.13075774582259,-0.20919105071551813,-0.17059226807740746,-0.5281907922090601,-0.03303977095708288,0.04459381304845467,0.05967016833808292
gradient_cosine_high_75,block_1,source,contrast_s1,39.4901804934181,59.49387801723327,42.54739354518636,-0.13388200678747797,0.19834662976572215,-0.11099045729507373,-0.08971869613753625,-0.029423478284829052,-0.5013059889552196
gradient_cosine_high_75,block_1,source,contrast_s2,35.344749675228556,53.18627861387702,38.74111328860567,-0.004459937680367787,0.2789422109869766,-0.3108624501787949,0.0028656054094300387,0.11624718027498648,0.32073901143725436
gradient_cosine_high_75,block_1,source,color_cast_s1,40.71986309443202,59.62368557986588,45.34264318198088,0.19104401098537505,0.07794041443092148,-0.1516769685668662,-0.09209244078204337,-0.1313255219007936,-0.09132098710574188
gradient_cosine_high_75,block_1,source,color_cast_s2,39.30642393962853,58.10376568226147,43.282989293045944,-0.01386233533674508,-0.24114874919695106,-0.597979253467007,0.05114016077439887,-0.01948929697620505,0.019898130041579032
gradient_cosine_high_75,block_1,source,clean_s0,41.16492208223207,61.50399224512177,44.66404796717288,-0.10602435919599973,-0.17757610004974778,0.19677149919208325,0.08769749240156166,0.06467421406489704,0.07477951734876087
gradient_cosine_high_75,block_1,target,gamma_s1,42.50258730334903,59.32152542273169,46.023444143247225,-0.15225529372094315,-0.24227389912593322,-0.14635611494662193,0.20193973931431075,0.19952862672588667,0.3606465646053658
gradient_cosine_high_75,block_1,target,gamma_s2,40.750061673453395,57.819784526538676,43.81394227387748,-0.13363569545927212,-0.14980613622872507,-0.1830783353990728,-0.016586418403607972,-0.1513952422198206,0.20360238252315477
gradient_cosine_high_75,block_1,target,contrast_s1,41.82152803300041,58.31110626661705,44.314928100115544,0.3947566811301373,0.31063876088397446,0.5342190813874881,-0.07815723537741293,-0.12427490575424027,-0.023208180165690262
gradient_cosine_high_75,block_1,target,contrast_s2,37.21373679851452,52.139021097217174,39.20143262103608,0.21439529900664223,0.14888292980631546,0.05311290459786844,-0.2663158552507261,-0.43564309196056916,-0.1812839287640755
gradient_cosine_high_75,block_1,target,color_cast_s1,42.53308910870862,59.379597804457916,44.94107210605313,0.022244922757796992,0.0758147217659988,0.21241767557298452,-0.0632138856134501,-0.02770855492670865,0.4116607937259209
gradient_cosine_high_75,block_1,target,color_cast_s2,40.63169575312417,57.37885987867908,42.201089689980684,0.01271253288744889,0.06334007353892002,-0.04060234517287431,0.01932944658668556,-0.050315600199046795,0.0949374958761795
gradient_cosine_high_75,block_1,target,clean_s0,43.34800162888512,60.71687606153874,46.38678147115257,0.018414607527639237,0.0028246666979092616,0.15152129978320827,-0.04922200119752418,0.04511118039255413,-0.32533907220320124
gradient_cosine_high_75,block_1,ssd,gamma_s1,29.049242864211987,45.66966140200025,30.933161472274584,0.0009733121279775769,-0.07048894374310777,0.09638965774811936,-0.02329975598223677,-0.05031759848733164,-0.12686573173487092
gradient_cosine_high_75,block_1,ssd,gamma_s2,28.220045575513964,44.481767528963125,29.147041170557518,-0.07492073393012832,0.0874788113335856,0.10056245028505773,-0.018642987663219923,-0.025140148461599843,-0.1431556905796827
gradient_cosine_high_75,block_1,ssd,contrast_s1,29.18283212857017,46.30555161537123,30.179362888675215,-0.04634469673688302,0.14933745843480617,-0.1139575399863424,-0.0104969751078543,-0.1864628050622097,-0.09586308138453403
gradient_cosine_high_75,block_1,ssd,contrast_s2,27.70845468898429,43.78180184876674,27.796914019088725,0.11409937306240958,0.272788170828292,0.15279155522304744,-0.007785408011395933,-0.10664905636890709,0.12351029055306384
