config,group,detector,macro_AP_delta_no_adapt,positive_conditions_no_adapt,clean_AP_delta_no_adapt,macro_AP_delta_full_hybrid,positive_conditions_full_hybrid,clean_AP_delta_full_hybrid
det_norm_low_75,block_1,ssd,0.004493098170601136,3,-0.0427177198303319,0.009069801845429382,3,-0.04043045387741029
det_norm_low_75,block_2,source,0.09093632611105924,5,-0.5351284419380931,0.012687913689878502,3,-0.1972299285159851
det_norm_low_75,block_2,target,0.11420877354670529,5,-0.1199695880816587,-0.047843238874115124,4,0.06506442814999125
det_norm_low_75,block_2,ssd,0.09427249052427016,6,-0.02105096645440563,0.038900232525905985,3,-0.004845400229325225
det_norm_low_75,block_3,source,0.061207156600915726,3,-0.014777780476471492,0.0447814858457074,3,-0.06482444435675361
det_norm_low_75,block_3,target,0.03508232667537581,4,-0.04637351888905905,0.0859276905617462,5,0.05261033364146739
det_norm_low_75,block_3,ssd,0.08570309514381776,5,0.02441749901607726,0.0018364173039085256,4,-0.056863865702749816
det_norm_low_75,block_4,source,-0.11085531000740907,2,0.09886484200266055,-0.13129292542319407,1,0.010481426662922733
det_norm_low_75,block_4,target,0.04627549215568868,4,-0.044570840259572364,-0.05196240778142144,2,-0.18446129266929678
det_norm_low_75,block_4,ssd,0.02916160602798081,3,-0.15027332604096721,-0.0024633930439985074,4,0.043716834670659566
det_norm_low_75,block_5,source,0.026998815145827065,4,0.00868883693424527,-0.004521227881626455,4,-0.027276397860809265
det_norm_low_75,block_5,target,0.0376293682963306,4,0.16591982302566755,-0.04306315196102121,1,-0.10421096657635687
det_norm_low_75,block_5,ssd,-0.058860291933049425,4,0.01775643365917734,-0.08329655037970322,1,0.09555672144131999
log_norm_ratio_high_25,aggregate,source,-0.03222252748870669,4,0.002069797054399247,-0.09940471379319231,3,0.01998050191343026
log_norm_ratio_high_25,aggregate,target,0.02845558255432275,5,-0.011792578333524872,-0.0418160244212031,1,-0.07273989906906309
log_norm_ratio_high_25,aggregate,ssd,-0.0007295968144536517,4,0.003910061084377858,-0.0328903256180175,2,0.00803139476371062
log_norm_ratio_high_25,block_1,source,0.021991134534844286,3,-0.05903290733429434,0.07631128730962906,4,0.13468894426326705
log_norm_ratio_high_25,block_1,target,0.08685307540528171,5,0.016851882159962805,-0.0066840338190534325,2,-0.05078472656520061
log_norm_ratio_high_25,block_1,ssd,-0.00595606734658527,2,0.02743197404690978,-0.0013793636717570241,3,0.029719239999831393
log_norm_ratio_high_25,block_2,source,-0.006534728427883459,3,-0.26293057460215485,-0.0847831408490642,1,0.07496793881995312
log_norm_ratio_high_25,block_2,target,0.05923278610587649,3,-0.09633903879862626,-0.10281922631494393,3,0.08869497743302368
log_norm_ratio_high_25,block_2,ssd,-0.03895310629457582,1,0.03279553729665374,-0.09432536429293999,0,0.049001103521734146
log_norm_ratio_high_25,block_3,source,-0.06605329920492213,3,-0.07191100884824664,-0.08247896996013045,3,-0.12195767272852875
log_norm_ratio_high_25,block_3,target,-0.08535971159107276,1,0.0004692749976775712,-0.034514347704702374,2,0.09945312752820401
log_norm_ratio_high_25,block_3,ssd,-0.007385387791362478,2,-0.23229386364171933,-0.09125206563127171,1,-0.3135752283605464
log_norm_ratio_high_25,block_4,source,0.10198008060492425,5,-0.0496035156211827,0.08154246518913925,4,-0.13798693096092052
log_norm_ratio_high_25,block_4,target,0.01853009293839118,3,-0.004841795662557935,-0.07970780699871893,2,-0.14473224807228235
log_norm_ratio_high_25,block_4,ssd,-0.0009258930266533202,3,-0.06985605399417172,-0.032550892098632635,2,0.12413410671745506
log_norm_ratio_high_25,block_5,source,0.0330988767574795,4,0.061127769576763136,0.0015788337300259858,2,0.0251625347817086
log_norm_ratio_high_25,block_5,target,0.04085349209319855,5,0.08419414504464706,-0.039839028164153266,2,-0.18593664455737735
log_norm_ratio_high_25,block_5,ssd,0.06633852608937674,5,-0.0822947915142258,0.041902267642722944,4,-0.004494503732083155
log_norm_ratio_high_50,aggregate,source,-0.017725650952811017,5,-0.004076915605499831,-0.08490783725729663,3,0.013833789253531181
log_norm_ratio_high_50,aggregate,target,0.032608516026230716,5,0.05173843978674153,-0.03766309094929513,1,-0.009208880948796683
log_norm_ratio_high_50,aggregate,ssd,0.01729523859596525,5,0.0422102557707027,-0.014865490207598605,3,0.04633158945003546
log_norm_ratio_high_50,block_1,source,-0.005931486860234296,3,-0.17241333695154348,0.04838866591455049,3,0.021308514646017906
log_norm_ratio_high_50,block_1,target,0.0788629698940733,3,-0.010564947644908784,-0.014674139330261848,2,-0.0782015563700722
log_norm_ratio_high_50,block_1,ssd,0.00517403163695455,3,0.07751196576961661,0.009750735311782796,3,0.07979923172253822
log_norm_ratio_high_50,block_2,source,0.022829025124500763,3,-0.35728405118970463,-0.05541938729667998,2,-0.01938553776759666
log_norm_ratio_high_50,block_2,target,0.10516802779379035,4,-0.21045075284978343,-0.05688398462703007,3,-0.025416736618133484
log_norm_ratio_high_50,block_2,ssd,-0.013952087136417934,3,0.0403771300786393,-0.0693243451347821,1,0.056582696303719704
log_norm_ratio_high_50,block_3,source,-0.08703247111548536,1,0.10060142366460911,-0.10345814187069369,2,0.050554759784327
log_norm_ratio_high_50,block_3,target,-0.10485138246665489,2,-0.04351462616942747,-0.0540060185802845,1,0.05546922636109897
log_norm_ratio_high_50,block_3,ssd,0.006159397064126974,2,-0.1994581092761072,-0.07770728077578226,1,-0.28073947399493426
log_norm_ratio_high_50,block_4,source,0.06622662963969202,3,0.02725647393794217,0.04578901422390702,3,-0.06112694140179564
log_norm_ratio_high_50,block_4,target,0.07040736176606073,4,0.14075724593211048,-0.027830538171049374,3,0.0008667935223860557
log_norm_ratio_high_50,block_4,ssd,0.0013554089045418143,3,-0.09554980737261354,-0.030269590167437504,2,0.09844035333901324
log_norm_ratio_high_50,block_5,source,0.01537705112526766,3,0.06710820494478797,-0.01614299190218586,2,0.03114297014973344
log_norm_ratio_high_50,block_5,target,0.0729561953116011,4,0.22107949344380984,-0.007736324945750717,1,-0.049051296158214575
log_norm_ratio_high_50,block_5,ssd,0.12188798607113045,6,0.008118741745599678,0.09745172762447667,4,0.08591902952774233
log_norm_ratio_high_75,aggregate,source,0.00399736131577455,5,0.008034666955669678,-0.06318482498871107,3,0.02594537181470069
log_norm_ratio_high_75,aggregate,target,0.04600625716571679,5,0.05272240944437234,-0.024265349809809062,0,-0.00822491129116587
log_norm_ratio_high_75,aggregate,ssd,0.01697516327059297,5,0.030907875071570223,-0.015185565532970883,3,0.035029208750902985
log_norm_ratio_high_75,block_1,source,-0.025591389494145078,3,-0.06571055078894994,0.028728763280639707,4,0.12801130080861145
log_norm_ratio_high_75,block_1,target,0.05726268950618877,3,0.03716062504525164,-0.03627441971814638,1,-0.030475983679911778
log_norm_ratio_high_75,block_1,ssd,0.014054813527178411,3,0.06535054943522245,0.018631517202006658,4,0.06763781538814406
log_norm_ratio_high_75,block_2,source,0.06581731338947128,4,-0.2778645520918388,-0.01243109903170947,2,0.06003396133026917
log_norm_ratio_high_75,block_2,target,0.13766309689976128,3,-0.07631400364430108,-0.02438891552105915,2,0.10872001258734887
log_norm_ratio_high_75,block_2,ssd,0.004037382425143658,3,0.003259798419835702,-0.05133487557322051,0,0.019465364644916106
log_norm_ratio_high_75,block_3,source,-0.03908266653975626,2,0.04577739992169261,-0.05550833729496459,2,-0.004269263958589509
log_norm_ratio_high_75,block_3,target,-0.0676934312588325,3,-0.06943647763422156,-0.0168480673724621,3,0.02954737489630488
log_norm_ratio_high_75,block_3,ssd,0.02438386848391168,3,-0.13680138163270628,-0.059482809355997555,1,-0.21808274635153335
log_norm_ratio_high_75,block_4,source,0.05020313563186274,3,-0.024266950834322953,0.02976552021607774,4,-0.11265036617406077
log_norm_ratio_high_75,block_4,target,0.04732905159464581,4,0.16516370170101546,-0.050908848342464307,2,0.025273249291291044
log_norm_ratio_high_75,block_4,ssd,0.025772133471308373,4,-0.12290916987798273,-0.005852865600670942,3,0.07108099083364405
log_norm_ratio_high_75,block_5,source,0.06870828149364479,4,0.09890564154757531,0.03718823846619127,2,0.06294040675252077
log_norm_ratio_high_75,block_5,target,0.0958392862053394,5,0.23177747633439938,0.015146765947987584,2,-0.03835331326762503
log_norm_ratio_high_75,block_5,ssd,0.10961140643689544,5,0.03610942318366672,0.08517514799024166,3,0.11390971096580937
log_norm_ratio_low_25,aggregate,source,-0.005415446972455625,3,-0.023857912351998856,-0.07259763327694124,0,-0.005947207492967843
log_norm_ratio_low_25,aggregate,target,0.019447007733650972,5,0.005539907251317366,-0.05082459924187488,1,-0.05540741348422085
log_norm_ratio_low_25,aggregate,ssd,0.015026647131396545,3,-0.04912423741303684,-0.017134081672167307,1,-0.04500290373370408
log_norm_ratio_low_25,block_1,source,-0.03858197216856929,3,-0.08173710323399752,0.015738180606215495,3,0.11198474836356387
log_norm_ratio_low_25,block_1,target,0.03585716703820666,5,0.03760133495304685,-0.057679942186128486,3,-0.030035273772116566
log_norm_ratio_low_25,block_1,ssd,0.0011314325994965513,3,-0.052219445048068414,0.005708136274324797,3,-0.0499321790951468
log_norm_ratio_low_25,block_2,source,0.009533044625680462,3,-0.07750205306477631,-0.06871536779550029,2,0.26039646035733166
log_norm_ratio_low_25,block_2,target,0.01112601783871218,3,-0.17929628036585377,-0.15092599458210823,3,0.0057377358657961786
log_norm_ratio_low_25,block_2,ssd,0.04106535970165581,5,-0.0170623817853488,-0.014306898296708356,2,-0.000856815560268398
log_norm_ratio_low_25,block_3,source,0.06658416068302808,4,0.004811418808098322,0.05015848992781976,4,-0.045235245072183794
log_norm_ratio_low_25,block_3,target,0.025686373482981344,3,-0.018707715479859832,0.07653173736935175,3,0.08027613705066661
log_norm_ratio_low_25,block_3,ssd,0.0612770337764329,5,-0.01767128161703213,-0.022589644063476338,3,-0.0989526463358592
log_norm_ratio_low_25,block_4,source,-0.08096651260504813,1,0.11104610060065911,-0.10140412802083314,2,0.0226626852609213
log_norm_ratio_low_25,block_4,target,0.07573852470190712,3,-0.051351113408037996,-0.022499375235202995,2,-0.19124156581776242
log_norm_ratio_low_25,block_4,ssd,0.009081592470360408,3,-0.07285916123795366,-0.02254340660161891,3,0.12113099947367312
log_norm_ratio_low_25,block_5,source,-0.05340313333247193,4,-0.07522830539897774,-0.08492317635992545,1,-0.11119354019403227
log_norm_ratio_low_25,block_5,target,-0.00410871263574845,3,0.05603587596001436,-0.08480123289310026,1,-0.21409491364201005
log_norm_ratio_low_25,block_5,ssd,-0.08327974194956751,3,-0.02567391751956971,-0.10771600039622131,1,0.05212637026257294
log_norm_ratio_low_50,aggregate,source,0.017877396884272145,3,-0.028820174615329375,-0.04930478942021347,0,-0.010909469756298362
log_norm_ratio_low_50,aggregate,target,0.04043468706033948,5,0.02517049173170749,-0.02983691991518637,1,-0.035776829003830724
log_norm_ratio_low_50,aggregate,ssd,0.021613903840907167,3,-0.063513884077529,-0.010546824962656687,2,-0.05939255039819624
log_norm_ratio_low_50,block_1,source,-0.06007292857500105,3,-0.009299578941657227,-0.00575277580021627,3,0.18442227265590416
log_norm_ratio_low_50,block_1,target,0.04177496466449734,4,0.07412147597198881,-0.05176214455983782,3,0.006484867246825399
log_norm_ratio_low_50,block_1,ssd,-0.01477348819160044,2,-0.06863245381136251,-0.010196784516772195,3,-0.0663451878584409
log_norm_ratio_low_50,block_2,source,0.04141094035082227,5,-0.5047024270570355,-0.03683747207035848,2,-0.16680391363492753
log_norm_ratio_low_50,block_2,target,0.07382156215048989,4,-0.04113490480827098,-0.08823045027033054,2,0.14389911142337897
log_norm_ratio_low_50,block_2,ssd,0.14922535631995415,5,-0.029846946825295984,0.09385309832158999,3,-0.01364138060021558
log_norm_ratio_low_50,block_3,source,0.12348333487186003,4,-0.04884312283989223,0.1070576641166517,5,-0.09888978672017434
log_norm_ratio_low_50,block_3,target,0.04979761541537472,5,-0.024259198387016623,0.10064297930174511,4,0.07472465414350982
log_norm_ratio_low_50,block_3,ssd,0.08428526065728341,5,0.03996693262265927,0.000418582817374169,4,-0.04131443209616781
log_norm_ratio_low_50,block_4,source,-0.13071541446984988,2,0.08815984121633424,-0.15115302988563487,1,-0.0002235741234035693
log_norm_ratio_low_50,block_4,target,0.010954158403947423,4,-0.049226221476650345,-0.08728374153316269,2,-0.18911667388637476
log_norm_ratio_low_50,block_4,ssd,0.03256119850892081,4,-0.14009519849302876,0.0009361994369414909,3,0.05389496221859802
log_norm_ratio_low_50,block_5,source,0.002711199185242985,5,-0.039216551285831125,-0.028808843842210535,3,-0.07518178608088566
log_norm_ratio_low_50,block_5,target,0.019985514463473814,3,0.04021111227179297,-0.060707005793878,2,-0.22991967733023144
log_norm_ratio_low_50,block_5,ssd,-0.07319691874350757,2,-0.08079158102531903,-0.09763317719016136,0,-0.002991293243176374
log_norm_ratio_low_75,aggregate,source,0.030864223605688485,3,-0.053532894732177816,-0.036317962698797134,0,-0.0356221898731468
log_norm_ratio_low_75,aggregate,target,0.055374110721696325,5,0.08782440191273944,-0.014897496253829523,3,0.026877081177201223
log_norm_ratio_low_75,aggregate,ssd,0.03472066405679717,5,0.011466764122936013,0.0025599352532333177,4,0.015588097802268774
log_norm_ratio_low_75,block_1,source,-0.09474636082245173,2,-0.19219323760957252,-0.040426208047666945,2,0.0015286139879888694
log_norm_ratio_low_75,block_1,target,0.029207765873772346,4,0.029293643261985025,-0.0643293433505628,1,-0.03834296546317839
log_norm_ratio_low_75,block_1,ssd,-0.0022123922335100707,3,0.012419049836925877,0.002364311441318175,3,0.01470631578984749
log_norm_ratio_low_75,block_2,source,0.07516232456238892,5,-0.6154624549952581,-0.0030860878587918306,3,-0.2775639415731501
log_norm_ratio_low_75,block_2,target,0.11947193433149798,5,-0.17767276816308963,-0.04258007808932244,3,0.007361248068560311
log_norm_ratio_low_75,block_2,ssd,0.18229742958072817,6,-0.008710290386709785,0.12692517158236402,5,0.007495275838370619
log_norm_ratio_low_75,block_3,source,0.07813369616903136,3,0.11898873807854593,0.06170802541382303,3,0.06894207419826381
log_norm_ratio_low_75,block_3,target,0.030915973604804987,4,-0.08076971839767189,0.08176133749117538,5,0.018214134132854554
log_norm_ratio_low_75,block_3,ssd,0.0931677222496911,5,0.07798564374392747,0.009301044409781856,4,-0.0032957209748996075
log_norm_ratio_low_75,block_4,source,-0.09903308722479705,2,0.18688773220215116,-0.11947070264058206,0,0.09850431686241334
log_norm_ratio_low_75,block_4,target,0.07251949632072392,4,0.17348568977300638,-0.025718403616386182,2,0.03359523736328196
log_norm_ratio_low_75,block_4,ssd,0.012827582186251038,3,-0.11305663430576374,-0.01879741688572828,3,0.08093352640586304
log_norm_ratio_low_75,block_5,source,-0.001559828314962967,4,-0.06868427559004742,-0.03307987134241649,2,-0.10464951038510195
log_norm_ratio_low_75,block_5,target,0.06589195180297842,5,0.2096104944899868,-0.014800568454373386,2,-0.0605202951120376
log_norm_ratio_low_75,block_5,ssd,-0.03727804791856896,2,0.003833105310896423,-0.06171430636522276,1,0.08163339309303907
gradient_cosine_high_25,aggregate,source,0.01164618520811215,5,-0.050751967722911795,-0.055536001096373466,2,-0.03284126286388078
gradient_cosine_high_25,aggregate,target,0.0497640589904332,5,0.011281562081066898,-0.02050754798509265,1,-0.049665758654471315
gradient_cosine_high_25,aggregate,ssd,0.0023443705261745142,3,0.028156173390672667,-0.02981635827738934,3,0.03227750707000543
gradient_cosine_high_25,block_1,source,-0.07912969448303313,0,-0.081996285722713,-0.02480954170824834,2,0.11172556587484839
gradient_cosine_high_25,block_1,target,0.05034830652489164,4,-0.06089935322188267,-0.04318880269944351,3,-0.12853596194704608
gradient_cosine_high_25,block_1,ssd,-0.009641903709023403,2,0.03373700954706349,-0.005065200034195157,2,0.0360242754999851
gradient_cosine_high_25,block_2,source,-0.041320450933810905,1,-0.1426177664491879,-0.11956886335499166,1,0.19528074697292008
gradient_cosine_high_25,block_2,target,0.17004150337918503,5,-0.05925116726310797,0.007989490958364617,3,0.12578284896854197
gradient_cosine_high_25,block_2,ssd,0.0822161333723102,4,-0.027855739849286243,0.02684387537394602,2,-0.01165017362420584
gradient_cosine_high_25,block_3,source,0.014484467745531915,2,-0.13199732079065551,-0.0019412030096764103,3,-0.18204398467093763
gradient_cosine_high_25,block_3,target,-0.030279611514290778,1,0.027035724319524057,0.02056575237207962,4,0.1260195768500505
gradient_cosine_high_25,block_3,ssd,-0.026140674438944005,1,0.026668711400062994,-0.11000735227885323,1,-0.05461265331876408
gradient_cosine_high_25,block_4,source,-0.01725181548144772,1,0.08565286698946628,-0.03768943089723272,3,-0.0027305483502715333
gradient_cosine_high_25,block_4,target,0.08706528476174202,4,0.05953235752955699,-0.011172615175368087,4,-0.08035809488016743
gradient_cosine_high_25,block_4,ssd,0.025894239081018327,5,-0.05639095859261145,-0.005730759990960991,3,0.13759920211901533
gradient_cosine_high_25,block_5,source,-0.048991442144528476,3,-0.12761883585746814,-0.08051148517198199,3,-0.16358407065252267
gradient_cosine_high_25,block_5,target,0.05967593079738154,5,0.03241987098988042,-0.021016589459970276,2,-0.237710918612144
gradient_cosine_high_25,block_5,ssd,0.06870759859871622,5,0.01635412526495572,0.04427134015206243,3,0.09415441304709837
gradient_cosine_high_50,aggregate,source,0.034042843436194827,5,-0.06955563191833325,-0.03313934286829079,2,-0.05164492705930224
gradient_cosine_high_50,aggregate,target,0.05795767178477795,5,0.03742793326828586,-0.012313935190747896,2,-0.02351938746725235
gradient_cosine_high_50,aggregate,ssd,0.001082090794340962,3,0.011526754984014786,-0.031078638009222892,1,0.015648088663347548
gradient_cosine_high_50,block_1,source,-0.06178183588883557,2,-0.08623003279567554,-0.007461683114050784,3,0.10749181880188585
gradient_cosine_high_50,block_1,target,0.06818046574775065,4,-0.053967205490523806,-0.025356643476584506,3,-0.12160381421568722
gradient_cosine_high_50,block_1,ssd,-0.005775130679978406,3,0.019896336235858403,-0.00119842700515016,3,0.022183602188780016
gradient_cosine_high_50,block_2,source,-0.09089142147182723,1,-0.19912984910236964,-0.169139833893008,1,0.13876866431973833
gradient_cosine_high_50,block_2,target,0.14849592835985323,4,0.07067561271060785,-0.0135560840609672,2,0.2557096289422578
gradient_cosine_high_50,block_2,ssd,0.05707428765898045,2,0.00013639918813868057,0.0017020296606162777,1,0.016341965413219084
gradient_cosine_high_50,block_3,source,-0.07968418378749009,2,-0.034821659406081285,-0.09610985454269842,2,-0.0848683232863634
gradient_cosine_high_50,block_3,target,-0.020019781751135873,3,0.06762117035647441,0.030825582135234526,3,0.16660502288700085
gradient_cosine_high_50,block_3,ssd,0.04861034617037648,3,0.015715742016358947,-0.03525633166953276,2,-0.06556562270246813
gradient_cosine_high_50,block_4,source,0.016260841673364685,3,0.14329857375225408,-0.004176773742420314,4,0.05491515841251626
gradient_cosine_high_50,block_4,target,0.14809509459447387,4,0.18507880216382389,0.04985719465736375,5,0.045188349754099466
gradient_cosine_high_50,block_4,ssd,0.03518177413007242,4,-0.05436488443714138,0.003556775058093098,3,0.1396252762744854
gradient_cosine_high_50,block_5,source,-0.03450594856305722,3,-0.15138306968498494,-0.06602599159051074,3,-0.18734830448003947
gradient_cosine_high_50,block_5,target,0.10472553251747914,6,0.0945052913842559,0.02403301226012733,3,-0.17562549821776852
gradient_cosine_high_50,block_5,ssd,0.051631306757185524,4,-0.08781999091165837,0.027195048310531728,3,-0.010019703129515722
gradient_cosine_high_75,aggregate,source,0.03848551348999881,5,-0.01607232372635159,-0.028696672814486807,2,0.001838381132679423
gradient_cosine_high_75,aggregate,target,0.07232217134977385,5,0.012645351537537985,0.0020505643742479984,4,-0.04830196919800023
gradient_cosine_high_75,aggregate,ssd,0.01392857374098259,3,0.00394451456179612,-0.018232155062581263,1,0.008065848241128881
gradient_cosine_high_75,block_1,source,-0.0579118265324872,1,-0.10602435919599973,-0.0035916737577024183,3,0.08769749240156166
gradient_cosine_high_75,block_1,target,0.05970307443363502,4,0.018414607527639237,-0.03383403479070013,2,-0.04922200119752418
gradient_cosine_high_75,block_1,ssd,-0.006888306851473199,3,0.06969406207746331,-0.002311603176644953,2,0.07198132803038493
gradient_cosine_high_75,block_2,source,-0.069969530156568,1,-0.17943944030576198,-0.14821794257774876,1,0.158459073116346
gradient_cosine_high_75,block_2,target,0.18137425911448715,5,0.013427092317064293,0.01932224669366674,3,0.19846110854871424
gradient_cosine_high_75,block_2,ssd,0.049744131596645334,4,-0.0066485288472861725,-0.005628126401718836,1,0.00955703737779423
gradient_cosine_high_75,block_3,source,-0.02275976726542524,3,-0.0620903645521198,-0.03918543802063357,3,-0.11213702843240192
gradient_cosine_high_75,block_3,target,-0.012384839301052275,3,0.05875528240374961,0.03846052458531812,2,0.15773913493427605
gradient_cosine_high_75,block_3,ssd,0.07191825070561597,4,0.02856703693875362,-0.011948427134293263,2,-0.052714327780073456
gradient_cosine_high_75,block_4,source,0.037150876310842094,3,0.27647998573024357,0.01671326089505709,4,0.18809657039050576
gradient_cosine_high_75,block_4,target,0.10070370457677853,4,0.18681354228632374,0.0024658046396684266,2,0.04692308987659932
gradient_cosine_high_75,block_4,ssd,0.045819371645654715,5,-0.1134117656126421,0.014194372573675396,3,0.08057839509898468
gradient_cosine_high_75,block_5,source,0.005648400687900216,4,-0.07291479904459885,-0.025871642339553302,3,-0.10888003383965339
gradient_cosine_high_75,block_5,target,0.055645647692488996,3,0.16033982663647417,-0.02504687256486282,1,-0.10979096296555024
gradient_cosine_high_75,block_5,ssd,0.00913085466119993,4,-0.055698990027908124,-0.015305403785453864,3,0.022101297754234528
gradient_cosine_low_25,aggregate,source,0.014298287190287843,4,-0.011910952202071057,-0.052883899114197774,1,0.005999752656959956
gradient_cosine_low_25,aggregate,target,0.003396891539531969,4,0.06494906697654401,-0.06687471543599388,1,0.004001746241005799
gradient_cosine_low_25,aggregate,ssd,0.014976240247462544,4,-0.01983167755575943,-0.017184488556101312,3,-0.01571034387642667
gradient_cosine_low_25,block_1,source,-0.016751556791501827,4,-0.13400614103473152,0.03756859598328296,5,0.05971571056282987
gradient_cosine_low_25,block_1,target,0.025874563740954648,3,0.0705070010579234,-0.0676625454833805,2,0.0028703923327599856
gradient_cosine_low_25,block_1,ssd,0.030496387344504845,4,-0.014904685757172187,0.03507309101933309,4,-0.012617419804250574
gradient_cosine_low_25,block_2,source,0.11728814293394581,5,-0.7024168666584396,0.03903973051276507,3,-0.36451835323633164
gradient_cosine_low_25,block_2,target,-0.01981266835289301,3,-0.1514521212646336,-0.18186468077371343,1,0.03358189496701636
gradient_cosine_low_25,block_2,ssd,0.01855090243634283,5,0.004213902415495241,-0.03682135556202134,2,0.020419468640575644
gradient_cosine_low_25,block_3,source,0.13949373631543435,3,0.15240912563160847,0.12306806556022602,4,0.10236246175132635
gradient_cosine_low_25,block_3,target,-0.030296781424115255,3,-0.13776947923286875,0.020548582462255143,3,-0.03878562670234231
gradient_cosine_low_25,block_3,ssd,0.013238075252346623,3,-0.1831183644789014,-0.07062860258756261,2,-0.2643997291977285
gradient_cosine_low_25,block_4,source,-0.013799671195122154,3,-0.16202465559593815,-0.03423728661090716,4,-0.25040807093567596
gradient_cosine_low_25,block_4,target,0.014793523713108048,2,-0.035402045621901745,-0.08344437622400207,2,-0.17529249803162616
gradient_cosine_low_25,block_4,ssd,-0.010370708513150287,3,-0.10338539110577583,-0.041995707585129605,2,0.09060476960585095
gradient_cosine_low_25,block_5,source,0.059164108137894446,3,0.07053390919333768,0.02764406511044093,2,0.03456867439828315
gradient_cosine_low_25,block_5,target,0.02906691556310015,4,0.11905497275752075,-0.05162560469425167,3,-0.15107581684450366
gradient_cosine_low_25,block_5,ssd,0.024508881531110083,6,-0.03741043884030737,7.262308445628769e-05,3,0.04038984894183528
gradient_cosine_low_50,aggregate,source,0.03394993409239951,4,0.009365108202491479,-0.03323225221208611,1,0.02727581306152249
gradient_cosine_low_50,aggregate,target,0.023048049713273826,5,0.0479292863394043,-0.047223557262252025,1,-0.013018034396133915
gradient_cosine_low_50,aggregate,ssd,0.028976352681809685,5,-0.002016283676969932,-0.0031843761217541697,3,0.0021050500023628294
gradient_cosine_low_50,block_1,source,-0.03523737077028762,3,-0.08839510099508119,0.019082782004497163,4,0.1053267506024802
gradient_cosine_low_50,block_1,target,0.03950614770418063,4,0.08325665485766631,-0.05403096152015452,3,0.015620046132502896
gradient_cosine_low_50,block_1,ssd,0.028544460527503885,4,0.023588400833884915,0.03312116420233213,5,0.025875666786806528
gradient_cosine_low_50,block_2,source,0.14265395601057532,5,-0.6945569840860921,0.06440554358939458,4,-0.35665847066398415
gradient_cosine_low_50,block_2,target,0.008050153227949034,3,-0.23842147181834528,-0.15400185919287138,2,-0.05338745558669533
gradient_cosine_low_50,block_2,ssd,0.07115158072691918,5,0.012149606334155294,0.015779322728555017,4,0.028355172559235697
gradient_cosine_low_50,block_3,source,0.16102368839115236,4,0.09299545781562557,0.14459801763594404,4,0.042948793935343454
gradient_cosine_low_50,block_3,target,-0.0416237452022313,3,-0.13742672391896527,0.009221618684139102,4,-0.038442871388438826
gradient_cosine_low_50,block_3,ssd,0.02318972522288946,3,0.06760903997845014,-0.060676952617019775,2,-0.01367232474037694
gradient_cosine_low_50,block_4,source,-0.017935281984013396,3,-0.07085916121890579,-0.0383728973997984,4,-0.1592425765586436
gradient_cosine_low_50,block_4,target,-0.0013254842505740678,2,-0.03207223446841656,-0.09956338418768418,2,-0.17196268687814098
gradient_cosine_low_50,block_4,ssd,0.001158617749622004,3,-0.16748155912303941,-0.03046638132235731,2,0.026508601588587366
gradient_cosine_low_50,block_5,source,0.10470572481835379,3,0.1478148652788558,0.07318568179090028,3,0.11184963048380125
gradient_cosine_low_50,block_5,target,0.035409138689447096,5,0.18244159169487073,-0.045283381567904714,2,-0.08768919790715368
gradient_cosine_low_50,block_5,ssd,-0.011681426879322129,4,0.09463930546181332,-0.03611768532597592,4,0.17243959324395597
gradient_cosine_low_75,aggregate,source,0.04539781882997677,4,0.02274597504496323,-0.021784367474508848,1,0.04065667990399424
gradient_cosine_low_75,aggregate,target,0.02410902800486503,5,0.06872667588570525,-0.04616257897066082,1,0.007779355150167033
gradient_cosine_low_75,aggregate,ssd,0.029165077017304548,3,-0.02726826899427104,-0.002995651786259305,2,-0.023146935314938277
gradient_cosine_low_75,block_1,source,-0.03421984565066353,2,-0.06278968583899869,0.020100307124121253,4,0.1309321657585627
gradient_cosine_low_75,block_1,target,0.03666648798048566,3,0.10069664087897778,-0.056870621243849485,2,0.03306003215381437
gradient_cosine_low_75,block_1,ssd,0.017444699037568363,4,-0.01455334611845105,0.02202140271239661,4,-0.012266080165529436
gradient_cosine_low_75,block_2,source,0.10032830425988719,5,-0.20678524309325486,0.02207989183870644,4,0.13111327032885312
gradient_cosine_low_75,block_2,target,-0.009232512925756256,3,-0.12150032291905477,-0.17128452534657668,2,0.06353369331259517
gradient_cosine_low_75,block_2,ssd,0.04960744054029927,5,0.004682365427832735,-0.005764817458064897,2,0.02088793165291314
gradient_cosine_low_75,block_3,source,-0.0268091441059104,2,0.13893207143306774,-0.04323481486111872,3,0.08888540755278562
gradient_cosine_low_75,block_3,target,-0.0414635590267054,2,-0.14404691518328794,0.009381804859665,3,-0.0450630626527615
gradient_cosine_low_75,block_3,ssd,0.09661152484839175,4,0.05856609567465032,0.012744847008482515,5,-0.022715269044176756
gradient_cosine_low_75,block_4,source,0.0032262876555194664,3,-0.0029489014952976955,-0.017211327760265533,4,-0.09133231683503551
gradient_cosine_low_75,block_4,target,0.026008963070392466,2,0.06041833777836736,-0.07222893686671765,1,-0.07947211463135706
gradient_cosine_low_75,block_4,ssd,0.0044608134144604366,3,-0.17447896526172624,-0.02716418565751888,1,0.019511195449900542
gradient_cosine_low_75,block_5,source,0.05894360293936992,3,0.11851545957727305,0.0274235599119164,3,0.08255022478221852
