config,role,group,detector,macro_AP_delta_no_adapt,clean_AP_delta_no_adapt,macro_AP50_delta_no_adapt,clean_AP50_delta_no_adapt,macro_AP75_delta_no_adapt,clean_AP75_delta_no_adapt,positive_conditions_no_adapt,macro_AP_delta_full_hybrid,clean_AP_delta_full_hybrid,macro_AP50_delta_full_hybrid,clean_AP50_delta_full_hybrid,macro_AP75_delta_full_hybrid,clean_AP75_delta_full_hybrid,positive_conditions_full_hybrid
random_2026091716,random,block_5,target,0.10127315151987892,0.17005186477798695,0.04289229032978237,0.22819615445844876,0.06780873547182209,0.5637443413509247,4,0.02058063126252711,-0.10007892482403746,-0.017349793573948984,-0.006445979781066757,-0.04434020057755191,-0.0068431809075231165,3
random_2026091716,random,block_5,ssd,0.04364604498976373,-0.1660751222825385,0.05229962310478268,-0.24054546648713537,-0.11379646496580594,-0.14292706365910957,3,0.019209786543109935,-0.08827483450039586,-0.06691436140872271,0.15171415260278875,0.14053824172932475,-0.2773320943177504,3
random_2026091717,random,aggregate,source,-0.005108352705156712,-0.07654437810682979,-0.016173930830750322,-0.08939966614215367,0.1720592679493288,-0.01989202326356798,4,-0.07229053900964233,-0.05863367324779878,-0.12322136597982906,0.01203154300789544,-0.055360982761730924,0.039942160916062175,3
random_2026091717,random,aggregate,target,0.06622948197970897,0.030201847378569235,0.09340189415080746,0.010653211858213663,0.11609289579498545,0.12477199108689163,5,-0.004042124995816872,-0.030745473356968978,0.015121411206455345,-0.02940310649065525,0.03594847002755993,-0.12265303129529448,2
random_2026091717,random,aggregate,ssd,0.02431193906322811,0.04837628267942151,0.040376170857422955,-0.003088034382431326,-0.009258784741481008,0.07378382670133465,3,-0.00784878974033574,0.05249761635875427,-0.038468892072501815,0.04829918876907979,0.03819265039070827,0.08071761385388676,2
random_2026091717,random,block_1,source,-0.046516338414726945,-0.02833223638010196,0.06525755006817995,-0.07407552363015713,-0.2327618834488454,0.36304399907732265,2,0.007803814360057837,0.16538961521745943,0.05250734287296314,0.1681747904844877,0.07705240424896269,0.24105201723400027,4
random_2026091717,random,block_1,target,0.0706716305843939,-0.09217317998495567,0.05821162771378896,-0.0764268011634206,0.06283586134432362,0.0656811818938452,4,-0.02286547863994126,-0.15980978871011908,-0.07452257544871925,-0.03414028746877573,0.1356095716378375,-0.4111791900925643,3
random_2026091717,random,block_1,ssd,0.005148292782325425,0.10868490898188754,-0.00750213368864161,0.20222585928781345,0.03308043518768974,0.10262530467369246,2,0.00972499645715367,0.11097217493480915,-0.11440123222131078,0.25881773617962844,-0.0475349554842075,0.06913849391311233,3
random_2026091717,random,block_2,source,0.009781832959329662,-0.31655485124230665,-0.10766614589449719,-0.18422811001134187,0.09197652922766826,-0.5216635233021072,4,-0.06846657946185108,0.021343662179801326,0.030069255094163545,0.005328881175759026,-0.1653078068732522,-0.15945478904996757,1
random_2026091717,random,block_2,target,0.036435926450375154,-0.10682268275521434,0.10756830288487322,-0.15623875919925645,0.041525072077511216,-0.10720590693550913,2,-0.12561608597044527,0.07821133347643561,-0.0786613026467764,0.1394613296431313,-0.039600890765880324,0.06920218325437988,2
random_2026091717,random,block_2,ssd,0.01345950190697239,0.0013238257990155766,-0.06083046002936058,-0.00606459906465906,0.06860261161172425,-0.02152513345524132,4,-0.04191275609139178,0.01752939202409598,-0.028211078714190003,-0.01767827034370728,0.039867667823267894,0.12065294285490968,1
random_2026091717,random,block_3,source,-0.05502991415351396,-0.07958424024054889,-0.011640713414438434,-0.13024402818146985,-0.17050098918553655,-0.13466588764824983,3,-0.07145558490872228,-0.129630904120831,-0.06113876114583657,-0.08139167014793447,0.08851301338604345,0.0791937630386097,2
random_2026091717,random,block_3,target,-0.003585936804394637,-0.1334169106233074,0.02752108572304975,0.09113826135906944,0.12773472497337643,0.28294246696759506,4,0.04725942708197576,-0.034433058092780966,0.015346881644201504,-0.02593203345174766,0.11205362981324223,-0.5329415097216239,5
random_2026091717,random,block_3,ssd,0.05339103973463488,-5.417660580708805e-05,0.1449925539060685,-0.0019167601730152306,-0.08693940549561278,0.023015701291012602,4,-0.030475638105274355,-0.08133554132463416,-0.043670328631862744,-0.09092040439404037,-0.027682424870193827,-0.025152600545402803,2
random_2026091717,random,block_4,source,-0.013185373154430321,-0.013945942132259637,-0.044148655460393704,0.05702989989115892,0.2400084898163716,0.030981197104151814,3,-0.03362298857021532,-0.10232935747199745,-0.005090264922836633,-0.07720878198634873,-0.15477047067998517,-0.164673809229543,2
random_2026091717,random,block_4,target,0.08730233763170521,0.02390174736179307,0.07031719707311739,0.031849503249170574,0.10522571520793222,-0.3474382017621236,4,-0.010935562305404897,-0.11598870504793135,0.0897016597608602,-0.1111154096123057,-0.09875144599138426,0.04233444199636671,4
random_2026091717,random,block_4,ssd,0.019689057744016098,-0.08457083330551951,0.03865363149957631,-0.05886326051766089,0.06185080114554884,-0.1258984643599914,3,-0.011935941327963218,0.10941932740610727,-0.017012294578069853,0.10835028657136814,-0.03293289459381741,0.12894697392796806,3
random_2026091717,random,block_5,source,0.05001921288137016,-0.06014151973969262,0.10171386087977445,-0.03590086703902928,0.16592009038157995,0.02409738455247945,3,0.01849916985391664,-0.09610675453474715,0.0886532314330039,0.09876621512777684,0.1884099132933507,-0.011763426532318544,3
random_2026091717,random,block_5,target,0.07724746643429463,0.14118929051571416,0.050907669319172344,0.05827722809614855,0.06542909233871926,0.4745875681499423,5,-0.0034450538230571905,-0.12894149908631025,-0.009334414584559006,-0.17636490614336697,-0.04671984371065474,-0.09599995410850548,2
random_2026091717,random,block_5,ssd,0.001316203663737081,-0.06748553370105048,0.05015556928622822,-0.15373865993342228,-0.11780671977471939,0.3242343731578612,2,-0.023120054782916715,0.01031475408109217,-0.06905841522727718,0.23852095915650184,0.13652798692041132,0.18982934249922034,3
random_2026091718,random,aggregate,source,0.0015521979317774843,0.04838780526261188,0.017019330161871515,-0.0485095244603162,0.14603777723362818,0.01137834549453376,3,-0.06562998837270813,0.0662985101216429,-0.09002810498720722,0.052921684689732906,-0.08138247347743155,0.07121252967416392,0
random_2026091718,random,aggregate,target,0.033987797278634914,0.0818946307614754,0.054905349423302795,0.04753347010826303,0.009641375793584261,0.23172148351420785,3,-0.036283809696890934,0.020947310025937194,-0.023375133521049325,0.007477151759394118,-0.07050304997384127,-0.01570353886797826,2
random_2026091718,random,aggregate,ssd,0.019588853822070002,0.005961266749285321,0.061122770400072,-0.025466174643501427,-0.046774775138655,0.05690926040844424,4,-0.01257187498149385,0.010082600428618083,-0.017722292529852763,0.025921048508009692,0.0006766599935342787,0.06384304756099635,2
random_2026091718,random,block_1,source,-0.03790749960439118,0.05499246230114552,0.001036850691008932,-0.11305582592455732,-0.17322687749248464,0.42102292852501666,3,0.016412653170393605,0.2487143138987069,-0.01171335650420787,0.1291944881900875,0.13658741020532347,0.2990309466816943,4
random_2026091718,random,block_1,target,0.024510783345030318,-0.0042106852570888975,0.08614063958916618,-0.049640758365709914,-0.1508527821615646,0.12465530930220181,4,-0.06902632587930484,-0.07184729398225231,-0.046593563573342024,-0.007354244671065047,-0.07807907186805074,-0.3522050626842077,3
random_2026091718,random,block_1,ssd,-0.05381729008488249,0.10103971401267953,-0.036430603655015124,0.11580080228495437,0.004567949426758274,0.19280267015649444,2,-0.04924058641005424,0.10332697996560114,-0.1433297021876843,0.17239267917676937,-0.07604744124513896,0.1593158593959143,3
random_2026091718,random,block_2,source,0.0027413188867610647,-0.3335380838523305,0.02607160262816377,-0.12017801017015772,-0.05373279942062029,-0.23201316773062142,3,-0.07550709353441969,0.0043604295697774464,0.16380700361682451,0.06937898101694318,-0.31101713552154076,0.1301955665215182,1
random_2026091718,random,block_2,target,0.15421225901249372,-0.263926823872801,0.20036775038253518,-0.34947926224886405,0.18984661090528285,-0.19194035156098743,5,-0.007839753408326692,-0.07889280764115103,0.014138144850885567,-0.05377917340647631,0.1087206480618913,-0.015532261371098421,1
random_2026091718,random,block_2,ssd,-0.00834491218750603,0.013068950688488457,-0.013241233199856595,0.018754013742883213,-0.019733588866528245,-0.05283448805674662,4,-0.0637171701858702,0.02927451691356886,0.019378148115313982,0.007140342463834992,-0.048468532654984596,0.08934358825340438,2
random_2026091718,random,block_3,source,-0.02476731405875454,0.24054248046272986,-0.03853290520783129,0.11423783912966057,-0.1198095152140588,0.17042145595735358,4,-0.041192984813962864,0.19049581658244774,-0.08803095293922943,0.16309019716319595,0.1392044873575212,0.3842811066442131,4
random_2026091718,random,block_3,target,0.018831617587170002,0.018754258831266135,-0.051548659750324154,-0.007674210185892871,0.07815445441124724,1.0822914509974912,5,0.0696769814735404,0.11773811136179257,-0.0637228638291724,-0.12474450499670997,0.062473359251113046,0.2664074743082723,5
random_2026091718,random,block_3,ssd,0.05683190695357313,0.08897583814060916,0.15115547930266518,0.1431353006067726,0.02240553554952729,0.022215155575394663,3,-0.0270347708863361,0.007694473421782089,-0.03750740323526606,0.05413165638574746,0.08166251617494624,-0.025953146261020743,2
random_2026091718,random,block_4,source,-0.04147733696306851,0.10056846027796662,-0.10857386121362611,0.30293460584304155,0.19508172184650083,-0.19271727729535115,2,-0.061914952378853506,0.012185044938228806,-0.06951547067606904,0.1686959239655339,-0.19969723864985597,-0.38837228362904597,3
random_2026091718,random,block_4,target,0.0021079332351977196,0.09420908035498443,-0.0628941019373136,0.04159484108885447,-0.037776979853152794,-0.2780759347567996,3,-0.09612996670191239,-0.04568137205473999,-0.043509639249570776,-0.1013700717726218,-0.24175414105246928,0.11169670900169071,2
random_2026091718,random,block_4,ssd,0.02229716757824879,-0.14543894970173166,0.09450856920007096,-0.05657504546612291,0.014680835878679485,-0.0851380627472198,4,-0.009327831493730529,0.04855121100989512,0.0388426431224248,0.11063850162290612,-0.08010285986068677,0.16970737554073967,2
random_2026091718,random,block_5,source,-0.11515723208353479,0.06607689826345631,0.0015558213588932428,-0.18990327905936688,-0.17923109977285487,-0.027475482926991868,1,-0.1466772751109883,0.030111663468401773,-0.011504808087877313,-0.05523619689256076,-0.1567412768610841,-0.06333629401178986,2
random_2026091718,random,block_5,target,0.09887280624220895,0.06148406117584826,0.07956341255287251,0.2352988754018459,0.056685967025991525,0.16046358293074214,6,0.01818028598485714,-0.20864672842617615,0.019321328649141156,0.0006567411623303876,-0.05546296902338247,-0.41012393932770563,4
random_2026091718,random,block_5,ssd,0.0002521858183409294,-0.060698684968979455,0.08560274986349943,-0.5081149373057037,-0.24349882343372986,0.040509166595215085,3,-0.024184072628312864,0.017101602813163197,-0.03361123465000596,-0.11585531821577955,0.010835883261400836,-0.09389586406342576,3
random_2026091719,random,aggregate,source,-0.004751945862276526,-0.05637278879556673,0.035700882333748275,-0.021004289338522053,0.1219917610504014,-0.15267867305012173,3,-0.07193413216676214,-0.03846208393653572,-0.07134655281533046,0.08042691981152705,-0.10542848966065832,-0.09284448887049157,1
random_2026091719,random,aggregate,target,0.03298531053959516,0.06936218485383283,0.04553286876103716,0.11706361576502289,0.019136025388126015,0.17082930873737467,5,-0.0372862964359307,0.008414864118294618,-0.032747614183314955,0.07700729741615397,-0.06100840037929952,-0.07659571364481144,2
random_2026091719,random,aggregate,ssd,0.005788417286195502,-0.0018294873669610912,0.011699310541250322,-0.020125660307557247,0.00860597980872809,-0.06445512717859758,4,-0.026372311517368352,0.0022918463123716704,-0.06714575238867444,0.03126156284395387,0.05605741494091737,-0.057521340026045475,2
random_2026091719,random,block_1,source,-0.0417202332639884,-0.2454341218613043,-0.00398278063242589,-0.18152671619351413,-0.09256289097214765,0.28251915562833574,3,0.012599919510796384,-0.05171227026374292,-0.016732987827642692,0.06072359792113069,0.21725139672566043,0.16052717378501336,3
random_2026091719,random,block_1,target,0.0022632114948193762,0.08934818191007055,0.006872707150782735,0.14878021006075048,-0.06693121781680411,0.3222155553219308,4,-0.09127389772951577,0.02171157318490713,-0.12586149601172547,0.19106672375539535,0.00584249247670976,-0.1546448166644787,3
random_2026091719,random,block_1,ssd,-0.033995605531231265,0.024197336661690994,0.030675137332726126,0.14186250932064493,0.03317982676932137,-0.042676185065221306,1,-0.02941890185640302,0.026484602614612607,-0.07622396119994305,0.19845438621245992,-0.04743556390257586,-0.07616299582580144,3
random_2026091719,random,block_2,source,0.09825156495910925,-0.6387070693102237,0.003557639192038516,-0.8535999293073027,0.18595198421355874,-0.6024121449505648,4,0.020003152537928504,-0.3008085558881157,0.14129304018069924,-0.6640429381202018,-0.07133235188736171,-0.2402034106984252,4
random_2026091719,random,block_2,target,0.13359306996155637,-0.3190758978475261,0.2022868575852784,-0.3867945941162909,0.11423001807682558,0.03134644241368778,2,-0.02845894245926406,-0.13404188161587616,0.016057252053628773,-0.09109450527390317,0.033104055233434036,0.2077545326035768,3
random_2026091719,random,block_2,ssd,0.03312315631945802,0.021452281106776327,-0.06409783957564881,0.011035422391980632,0.09450450164245061,0.03308461933728135,3,-0.022249101678906147,0.03765784733185673,-0.03147845826047824,-0.0005782488870675895,0.06576955785399426,0.17526269564743235,1
random_2026091719,random,block_3,source,0.06116027322703906,0.05542848487904428,0.12888697470667676,0.019487605901447047,-0.19920648124230333,-0.3442937155876402,4,0.04473460247183073,0.005381820998762166,0.07938892697527862,0.06833996393498243,0.05980752132927666,-0.1304340649007807,3
random_2026091719,random,block_3,target,-0.049616623084305,-0.13957822416444388,0.069761119493759,0.039450124048612256,0.00010993325290457416,0.2119362531887936,3,0.0012287408020654016,-0.040594371633917437,0.057586915414910754,-0.07762017076220484,-0.015571161907229625,-0.6039477235004254,3
random_2026091719,random,block_3,ssd,-0.023384493612838935,0.08881854926273691,-0.03294799956366131,0.12595751755723472,-0.12028597213319207,0.056300544982529344,3,-0.10725117145274816,0.007537184543909836,-0.22161088210159255,0.036953873336209586,-0.06102899150777311,0.008132243146113938,1
random_2026091719,random,block_4,source,0.0007319626396653142,0.0351841497360561,-0.06198275380447741,0.2954660956906552,0.12570959755356845,-0.18958399435916595,3,-0.019705652776119686,-0.05319926560368171,-0.02292436326692034,0.16122741381314754,-0.2690693629427883,-0.38523900069286077,2
random_2026091719,random,block_4,target,0.05006065395120977,0.16142099778065355,0.003831333774650947,0.06710802495648593,0.01694757440882007,-0.11955830602728423,4,-0.04817724598590034,0.021530545370929133,0.023215796462393763,-0.07585688790499034,-0.18702958679049642,0.27021433773120607,2
random_2026091719,random,block_4,ssd,-0.010877705095200621,-0.06147153520401072,-0.019930195380772158,-0.06373061579406092,0.06197823750109845,-0.222202533439525,3,-0.04250270416717994,0.13251862550761606,-0.07559612145841832,0.1034829312949681,-0.032805458238267804,0.03264290484843446,1
random_2026091719,random,block_5,source,0.00045946823589992913,-0.026966635667718952,0.02377093130325932,-0.029775823219135855,0.03868185170234073,-0.05467987646755601,4,-0.03106057479155359,-0.06293187046277349,0.010710301856488766,0.10489125894767026,0.06117167461411147,-0.090540687552354,2
random_2026091719,random,block_5,target,0.022778206756663793,0.17374827346768873,0.017529533725709385,0.2682277530969168,0.02899357729067298,0.21668163768657767,4,-0.05791431350068802,-0.09638251613433568,-0.04271255017802197,0.0335856188574013,-0.08315535875870102,-0.3539058845718701,1
random_2026091719,random,block_5,ssd,0.01427292687391594,-0.0004229772817443411,0.06805264781809817,-0.19984302778462415,-0.07445988390605562,-0.11828960442538672,4,-0.010163331572737855,0.07737731050039831,-0.051161336695407233,0.19241659130529998,0.17987482278907507,-0.25269463508402756,3
random_2026091720,random,aggregate,source,0.006960531831286716,-0.026963772878857428,0.031115444137591597,-0.15563902252790918,0.05903980298814874,0.05478450388891609,3,-0.0602216544731989,-0.009053068019826416,-0.07593199101148713,-0.05420781337786007,-0.16838044772291097,0.11461868806854625,1
random_2026091720,random,aggregate,target,0.03168478236261022,0.041091213262334225,0.03152482695136979,0.0358667736179874,0.06266871813604413,0.15480619695014686,5,-0.03858682461291563,-0.019856107473203988,-0.046755655992982335,-0.0041895447308815115,-0.0174757076313814,-0.09261882543203925,2
random_2026091720,random,aggregate,ssd,0.01206230411099768,0.0006456151526834653,0.01404557525622833,0.016747597570265782,-0.026789469336044314,0.03580557921935568,4,-0.020098424692566175,0.004766948832016227,-0.06479948767369643,0.0681348207217769,0.02066196579614497,0.04273936637190778,1
random_2026091720,random,block_1,source,-0.08455621496071726,-0.1438711774999879,-0.18467113951220657,-0.23457430037047144,-0.16475867774506936,0.10417059177812438,2,-0.030236062185932482,0.04985067409757349,-0.19742134670742337,0.007676013744173371,0.14505560995273872,-0.017821390065198006,3
random_2026091720,random,block_1,target,0.07837259518053881,0.057570715041999065,0.12250771747232177,0.04738538837659734,-0.012254672896201227,0.22116555769107205,4,-0.015164514043796337,-0.01006589368316435,-0.010226485690186434,0.0896719020712422,0.060519037397312646,-0.25569481429533747,3
random_2026091720,random,block_1,ssd,-0.0073740991693651186,0.008747421498300767,-0.004551851827334456,-0.016215602093400117,0.06051413330416348,0.060202295845468434,2,-0.002797395494536873,0.01103468745122238,-0.11145095036000363,0.04037627479841488,-0.020101257367733754,0.026715485084888302,3
random_2026091720,random,block_2,source,-0.05286420326648481,-0.30958098368005227,-0.29071437742299405,-0.23925412090520792,0.06934702969723001,-0.11349532015841324,4,-0.13111261568766555,0.028317529742055703,-0.1529789764343333,-0.049697129718107025,-0.18793730640369044,0.24871341409372638,0
random_2026091720,random,block_2,target,0.04490110929501837,-0.22490630587013727,0.01814132002295003,-0.23575683711563045,-0.008093981471727721,-0.13352348143280124,4,-0.11715090312580205,-0.039872289638487324,-0.1680882855086996,0.059943251726757296,-0.08921994431511926,0.04288460875708777,2
random_2026091720,random,block_2,ssd,0.07666460433232807,-0.04515729983292638,0.019040540821138596,0.025851021647838035,0.0610003373158983,-0.025700116175564336,5,0.02129234633396389,-0.028951733607845975,0.051659922136309176,0.014237350368789814,0.032265393527441955,0.11647796013458667,2
random_2026091720,random,block_3,source,-0.007047184368438875,-0.05948780812209398,0.013099204201464746,-0.06336390172286821,-0.010349883408392047,-0.5893534016285229,2,-0.0234728551236472,-0.1095344720023761,-0.03639884352993339,-0.014511543689332829,0.24866411916318795,-0.3754937509416634,4
random_2026091720,random,block_3,target,-0.06132919542284898,-0.06571623656019265,-0.0006969297431917246,0.10535915868054024,0.007836261829278582,0.05960306158188655,1,-0.010483831536478583,0.033267615970333786,-0.01287113382203997,-0.011711136130276856,-0.007844833330855616,-0.7562809151073324,2
random_2026091720,random,block_3,ssd,0.022038935726752713,0.08663490406829455,0.059665960530749795,0.015112963031882476,-0.09389623055655605,0.050495414852375076,3,-0.061827742113156524,0.005353539349467473,-0.12899692200718146,-0.07389068118914266,-0.034639249931137095,0.00232711301595967,3
random_2026091720,random,block_4,source,0.0031541034543632516,-0.011614904813828097,-0.08312335607481754,-0.25687156212939044,0.14816028274655205,0.2658209906270359,2,-0.01728351196142175,-0.09999832015356591,-0.04406496553726047,-0.3911102440068981,-0.24661867774980473,0.07016598429334109,3
random_2026091720,random,block_4,target,6.74158836005967e-05,0.10530160867044391,-0.03910955365042934,0.022133525302658885,0.13036771637728226,-0.168610674649744,3,-0.09817048405350952,-0.034588843739280506,-0.019725090962686525,-0.1208313875588174,-0.07360944482203424,0.2211619691087463,2
random_2026091720,random,block_4,ssd,-0.020042831947839995,-0.1453898813539467,0.027655805329022492,-0.09485260915147453,-0.03306129335301731,-0.1358466454316365,3,-0.05166783101981931,0.048600279357680076,-0.028010120748623673,0.07236093793755449,-0.12784498909238357,0.11899879285632298,1
random_2026091720,random,block_5,source,0.01868948143010085,0.04445691631933535,0.0995314078663101,-0.08963597065556606,0.13306992104064053,0.10476410017825621,3,-0.012830561597352666,0.008491681524280814,0.08647077841953954,0.04503111151124006,0.15555974395241126,0.06890328909345822,2
random_2026091720,random,block_5,target,0.08065287221431332,0.08728210904667688,0.11600159471446732,0.24444491005297664,0.12152292523866144,0.2667488251709593,4,-3.9648043038501925e-05,-0.18284868055534753,0.05575951081073597,0.009802775813461118,0.009373989189287446,-0.30383869708748845,2
random_2026091720,random,block_5,ssd,0.05628788872463949,-0.058835377984417514,0.06604116163213085,-0.29544314817003814,-0.11294500875159615,0.0614876689064181,5,0.03185163027798569,0.018964909797725138,-0.05317282288137456,0.09681647091988599,0.14138969794353454,-0.07291736175222274,4
random_2026091721,random,aggregate,source,0.02807491989708366,-0.03916650985138492,0.08851912483377837,0.03542157219906805,0.013812947277414,-0.11389935144360819,4,-0.039107266407401954,-0.02125580499235391,-0.018528310315300372,0.13685278134911716,-0.21360730343364573,-0.05406516726397803,1
random_2026091721,random,aggregate,target,0.045877481497977324,0.017100550068921416,0.058681348881421215,0.02680492013107383,0.05190886385607052,0.13720506043154446,5,-0.024394125477548528,-0.0438467706666168,-0.0195991340629309,-0.013251398217795085,-0.02823556191135501,-0.11021996195064165,2
random_2026091721,random,aggregate,ssd,0.011635309566770946,-0.03274825061398423,0.039318454840777305,-0.010348780290664328,0.0017332833260376896,-0.02674394344945319,4,-0.020525419236792908,-0.02862691693465147,-0.039526608089147465,0.04103844286084679,0.04918471845822697,-0.019810156296901082,1
random_2026091721,random,block_1,source,-0.028153182950417983,-0.018193614822570314,0.058697701377139845,0.2350334010572941,-0.23440618372621477,0.06450480863059993,3,0.0261669698243668,0.17552823677499108,0.045947494181923045,0.4772837151719389,0.07540810397159332,-0.05748717321272245,3
random_2026091721,random,block_1,target,0.04696940421268688,0.021280813964225098,0.08836055355210444,0.009122951372042554,0.011214144547201191,0.2157988416315093,5,-0.046567705011648274,-0.04635579476093832,-0.04437364961040376,0.05140946506668742,0.08398785484071507,-0.2610615303549002,4
random_2026091721,random,block_1,ssd,-0.0018219048195276348,0.016403358583072514,0.024913236969537993,-0.02178949003758257,0.07973303826149618,0.1117905698962196,3,0.002754798855300611,0.018690624535994127,-0.08198586156313119,0.034802386854232426,-0.0008823524104010586,0.07830375913563947,4
random_2026091721,random,block_2,source,0.06689347275669055,-0.2956360334653685,-0.045975509687436654,-0.03028900677196633,0.2738380415462723,0.07551113598148196,5,-0.011354939664490193,0.042262479956739485,0.09175989130122408,0.15926798441513457,0.01655370544535184,0.4377198702336216,2
random_2026091721,random,block_2,target,0.08639885307223001,-0.04926633025938432,0.06612961463952811,-0.1623900410823942,0.005006238717078504,0.11822620866845934,4,-0.0756531593485904,0.13576768597226563,-0.12009999089212149,0.13331004775999356,-0.07611972412631303,0.29463429885834835,4
random_2026091721,random,block_2,ssd,0.06589534036843814,-0.021739520706121063,0.07691222343826447,0.0441461497435125,0.1939159829267271,-0.11480405670150629,3,0.01052308237007397,-0.005533954481040659,0.10953160475343504,0.032532478464464276,0.16518103913827076,0.027374019608644717,2
random_2026091721,random,block_3,source,0.01294141666258001,-0.16806748283812456,0.07828045311181198,-0.1510138361752067,-0.19021123532829606,-0.2568775739739515,4,-0.003484254092628314,-0.21811414671840668,0.02878240538041384,-0.10216147814167131,0.06880276724328394,-0.043017923287091975,1
random_2026091721,random,block_3,target,-0.08537702985580431,0.05515702821718427,0.06057001527871771,0.19950612874013451,-0.16462137169568347,0.5374390591507183,1,-0.03453166596943391,0.1541408807477107,0.048395811199869465,0.08243583392931741,-0.18030246685581766,-0.27844491753850065,3
random_2026091721,random,block_3,ssd,0.08431423970026904,0.031210884526255978,0.17076873859427633,0.049986775923061,0.05514173601451992,0.0414758163918616,4,0.00044756186035980566,-0.0500704801925711,-0.017894143943654923,-0.039016868297964136,0.11439871663993888,-0.0066924854445538084,3
random_2026091721,random,block_4,source,0.06870008039145854,0.1329155083158451,0.051034959613040685,0.3237271283376364,0.12649434489141465,-0.04938930139445352,2,0.04826246497567355,0.044532092976107274,0.09009335015059776,0.18948844646012875,-0.26828461560494216,-0.24504430772814834,3
random_2026091721,random,block_4,target,0.08478994787633383,-0.01353076809593734,0.03344088175024166,0.024407381756474944,0.13137438620974087,-0.4816270038041415,4,-0.013447952060776277,-0.15342122050566176,0.05282534443798448,-0.11855753110500133,-0.07260277498957561,-0.09185436004565117,3
random_2026091721,random,block_4,ssd,-0.05913782766514738,-0.14724082050259213,-0.08791897360502417,-0.06312436621733197,-0.04705386081474833,-0.18927015857224117,2,-0.0907628267371267,0.04674934020903465,-0.14358489968267032,0.10408918087169705,-0.1418375565541146,0.0655752797157183,2
random_2026091721,random,block_5,source,-0.08497476871728953,0.0016711274329062054,-0.06333115841411681,-0.03210886494282583,-0.28880262190187633,-0.1303649769470172,3,-0.11649481174474303,-0.03429410736214833,-0.07639178786088736,0.10255821722398029,-0.26631279899010557,-0.1662257880318152,1
random_2026091721,random,block_5,target,0.05286044886669006,0.14811509130204792,0.05445982411034963,0.15420274373529885,0.16597031574624535,0.5675527595351559,4,-0.027832071390661756,-0.1220156982999765,-0.005782259793381724,-0.08043939050421667,0.05382137969687136,-0.0030347627232918395,1
random_2026091721,random,block_5,ssd,0.04510951898018071,0.0013203646590520535,0.07443788095559123,0.13171534967342802,-0.038000242537478135,-0.09745760771085465,3,0.020673260533526916,0.0791206524411947,-0.04477610355791417,0.5239749687633521,0.21633446415765256,-0.2318626383694955,2
random_2026091722,random,aggregate,source,0.015111571052936479,0.029679926312081717,0.030435584590380687,0.0035000006410212947,0.23076408575999816,0.027281449925420365,4,-0.052070615251549136,0.04759063117111273,-0.07661185055869806,0.1049312097910704,0.003343835048938426,0.08711563410505052,1
random_2026091722,random,aggregate,target,0.056323992555015745,-0.0018671317448648583,0.036859319395449175,-0.018096311817794586,0.054088152407638646,0.1263672861129994,5,-0.013947614420510105,-0.06281445248040307,-0.04142116354890294,-0.0581526301666635,-0.026056273359786886,-0.1210577362691867,2
random_2026091722,random,aggregate,ssd,-0.00018508059681602665,0.026904226134760734,0.002370988392529546,0.01812207664260712,-0.03783636068962065,-0.006272724282208042,4,-0.03234580940037988,0.031025559814093495,-0.07647407453739523,0.06950929979411824,0.00961507444256863,0.0006610628703440646,1
random_2026091722,random,block_1,source,-0.07284372065878009,-0.04656758327549193,-0.013427517879899264,-0.1222521952036204,-0.22499545877394853,0.11868548280748459,2,-0.018523567883995302,0.14715426832206946,-0.026177725075116065,0.11999811891102441,0.08481882892385957,-0.0033064990358377955,2
random_2026091722,random,block_1,target,0.1285237247299518,-0.07614055951901677,0.10124740774427228,-0.11602493935273239,-0.004342363332604515,0.15524087697644795,5,0.03498661550561666,-0.1437771682441802,-0.03148679541823592,-0.07373842565808753,0.06843134696090936,-0.32161949500996156,3
random_2026091722,random,block_1,ssd,0.027878084912092798,0.05003367787088098,0.11707005016821463,-0.03641712300197497,0.04732672776540844,0.06631653094279488,3,0.032454788586921045,0.05232094382380259,0.010170951635545452,0.020174753889840025,-0.0332886629064888,0.03282972018221475,5
random_2026091722,random,block_2,source,0.07886761979370253,-0.8423254219172893,-0.031890023054997885,-0.899160813636013,0.16439590660319117,-0.8060023760556423,5,0.0006192073725217832,-0.5044269084951813,0.10584537793366285,-0.7096038224489121,-0.09288842949772928,-0.44379364180350267,2
random_2026091722,random,block_2,target,0.08196406506469449,-0.18051948668915685,0.06508226000186597,-0.38379972680501195,-0.015984421727197978,-0.01146532483917162,5,-0.08008794735612594,0.004514529542493095,-0.12114734552978364,-0.08809963796262421,-0.09711038457058951,0.1649427653507174,3
random_2026091722,random,block_2,ssd,0.007646904828399285,0.02461927787900109,-0.07982522802539582,0.011607279229530754,0.01617218764325042,-0.054961823523363984,4,-0.04772535316996488,0.04082484410408149,-0.04720584671022524,-6.392049517467413e-06,-0.01256275614520593,0.08721625278678702,1
random_2026091722,random,block_3,source,-0.009274300632458599,0.026026162214243254,0.03934633578876282,0.0973039234286488,-0.1319633530973844,-0.3781991226910697,2,-0.025699971387666925,-0.024020501666038863,-0.01015171194263531,0.14615628146218418,0.12705064947419556,-0.16433947200421017,3
