config,role,seed,clean_coverage,corruption_coverage,clean_effective_phi3,clean_nonzero_phi_fraction,clean_latency_estimate_seconds,corruption_latency_estimate_seconds,target_positive_blocks,ssd_positive_blocks,source_macro_AP_delta_no_adapt,source_clean_AP_delta_no_adapt,source_macro_AP50_delta_no_adapt,source_clean_AP50_delta_no_adapt,source_macro_AP75_delta_no_adapt,source_clean_AP75_delta_no_adapt,source_positive_conditions_no_adapt,source_macro_AP_delta_full_hybrid,source_clean_AP_delta_full_hybrid,source_macro_AP50_delta_full_hybrid,source_clean_AP50_delta_full_hybrid,source_macro_AP75_delta_full_hybrid,source_clean_AP75_delta_full_hybrid,source_positive_conditions_full_hybrid,target_macro_AP_delta_no_adapt,target_clean_AP_delta_no_adapt,target_macro_AP50_delta_no_adapt,target_clean_AP50_delta_no_adapt,target_macro_AP75_delta_no_adapt,target_clean_AP75_delta_no_adapt,target_positive_conditions_no_adapt,target_macro_AP_delta_full_hybrid,target_clean_AP_delta_full_hybrid,target_macro_AP50_delta_full_hybrid,target_clean_AP50_delta_full_hybrid,target_macro_AP75_delta_full_hybrid,target_clean_AP75_delta_full_hybrid,target_positive_conditions_full_hybrid,ssd_macro_AP_delta_no_adapt,ssd_clean_AP_delta_no_adapt,ssd_macro_AP50_delta_no_adapt,ssd_clean_AP50_delta_no_adapt,ssd_macro_AP75_delta_no_adapt,ssd_clean_AP75_delta_no_adapt,ssd_positive_conditions_no_adapt,ssd_macro_AP_delta_full_hybrid,ssd_clean_AP_delta_full_hybrid,ssd_macro_AP50_delta_full_hybrid,ssd_clean_AP50_delta_full_hybrid,ssd_macro_AP75_delta_full_hybrid,ssd_clean_AP75_delta_full_hybrid,ssd_positive_conditions_full_hybrid,R012_rule_met
random_2026091699,random,2026091699,0.497,0.5005,0.018601263403892516,0.493,0.16953772505462986,0.17084999712406232,4,3,0.058153884950706836,0.008829304336144261,0.09656033039771213,0.0011827411047882208,0.22381554859461825,0.04973883597589879,6,-0.009028301353778781,0.026740009195175274,-0.010487104751366605,0.10261395025483733,-0.0036047021164414828,0.10957302015552894,3,0.034659803975325976,0.018887935716860316,0.04198290709551503,0.03527924790985848,0.05280220952263529,0.0023465508657505296,4,-0.03561180300019987,-0.0420593850186779,-0.03629757584883708,-0.0047770704390104335,-0.027342216244790236,-0.24507847151643558,1,0.01888321859949092,0.008392827805081549,0.028280161265562914,-0.006286799316851388,0.012447294867516204,-0.06909411875709037,4,-0.013277510204072937,0.01251416148441431,-0.05056490166436186,0.04510042383465973,0.05989872999970549,-0.062160331604538266,2,False
random_2026091700,random,2026091700,0.497,0.5005,0.018599179031560196,0.493,0.16990349943560432,0.17170261174113935,4,4,-0.038378525366778805,-0.0643674799715721,-0.0702377872749312,-0.15747299885312538,-0.03119156849137698,-0.10875881418847544,3,-0.10556071167126442,-0.04645677511254109,-0.17728522242400993,-0.05604178970307627,-0.2586118192024367,-0.04892463000884528,2,0.036100022635496276,0.05244805521348317,0.05259416592130287,0.022092745926727275,0.05304398430260593,0.15717947417341338,5,-0.03417158434002957,-0.008499265522055044,-0.025686317023049243,-0.017963572422141638,-0.027100441464819602,-0.09024554820877273,1,0.03122388425137133,0.05104177256739506,0.06814778198675857,-0.01697300275401159,-0.03145716720677205,0.03399787921899433,5,-0.0009368445521925247,0.05516310624672782,-0.010697280943166207,0.03441422039749953,0.015994267925417232,0.04093166637154644,3,True
random_2026091701,random,2026091701,0.497,0.5005,0.018410561536671595,0.493,0.16969052277700394,0.17118264435209857,5,3,0.048573284179638986,-0.05652448408239308,0.054621881349429614,-0.05358745825813083,0.2290057302725662,-0.1483149366316272,4,-0.018608902124846633,-0.038613779223362066,-0.05242555379964912,0.04784375089191828,0.0015854795615064903,-0.08848075245199705,2,0.059620476728624215,0.011474253516119415,0.042688312378489725,-0.007835552336610263,0.07618712411381161,0.09977118700202348,5,-0.010651130246901638,-0.0494730672194188,-0.03559217056586239,-0.047891870685479176,-0.003957301653613928,-0.14765383538016263,3,0.011375084923881859,-0.00047452928194080535,0.030135946261114488,-0.04182290279114986,-0.02911659906293662,-0.026750462070262992,4,-0.020785643879681997,0.003646804397391956,-0.04870911666881028,0.009564320360361256,0.018334836069252663,-0.019816674917710886,2,False
random_2026091702,random,2026091702,0.497,0.5005,0.01874522076151334,0.495,0.16996648539399029,0.17126326458546584,5,5,0.054076798619988785,-0.09889026122025801,0.07226906031755909,-0.11545635108256569,0.24997443453168566,-0.1343426296541439,4,-0.013105387684496836,-0.080979556361227,-0.03477837483151965,-0.014025141932516583,0.022554183820625944,-0.07450844547451374,1,0.04082808941474799,0.057468607433902585,0.033669853274017246,0.07304140483170851,0.05673208845734338,0.18027534657926725,4,-0.02944351756077786,-0.0034787133016356275,-0.04461062967033488,0.0329850864828396,-0.02341233731008215,-0.06714967580291886,2,0.02830747782354287,-0.01862311346670087,0.05571857744282871,-0.05805632736580191,-0.0006751597454927408,-0.04883961720004715,5,-0.0038532509800209835,-0.014501779787368108,-0.02312648548709606,-0.006669104214290789,0.04677627538669654,-0.04190583004749504,4,True
random_2026091703,random,2026091703,0.497,0.5005,0.017380486876238138,0.493,0.16965960762710894,0.1714753852775757,4,3,0.0639725673982211,-0.03949577066790222,0.05583417759655688,-0.07288995225223083,0.253829363559796,0.049261947017043006,6,-0.0032096189062645144,-0.021585065808871207,-0.05121325755252185,0.02854125689781828,0.0264091128487363,0.10909613119667316,2,0.044957420122638626,0.03657689069169745,0.061331570390556665,-0.00634395934479004,0.01283406064602847,0.17935011155362224,5,-0.02531418685288722,-0.024370430043840763,-0.016948912553795454,-0.04640027769365895,-0.06731036512139706,-0.06807491082856387,1,0.005775657555371257,-0.014508849494110354,-0.001524659599734061,-0.05809637836637904,-0.0030999115013146303,0.01198619357415942,4,-0.026385071248192598,-0.010387515814777593,-0.08036972252965884,-0.006709155214867923,0.044351523630874655,0.018919980726711527,1,False
random_2026091704,random,2026091704,0.497,0.5005,0.018208943316247315,0.496,0.1704581058608892,0.17111849713267777,5,4,-0.019780514398102616,-0.02650741000838064,-0.07819210079721232,-0.09128689381282529,0.13003967153732052,-0.03020254193408789,4,-0.08696270070258823,-0.008596705149349626,-0.18523953594629106,0.01014431533722382,-0.09738057917373921,0.029631642245542267,2,0.029831092307145795,0.09688162633915698,0.03425423822908299,0.013609075361364908,0.054307354732756795,0.1379360591531542,4,-0.040440514668380056,0.035934305603618766,-0.044026244715269135,-0.026447242987504005,-0.02583707103466874,-0.1094889632290319,1,0.020416189319974003,0.0015032103492851334,0.03892047983966862,-0.028825107716445864,0.0031423904423987423,-0.00438691261841484,4,-0.011744539483589852,0.005624544028617895,-0.03992458309025615,0.022562115435065255,0.050593825574588025,0.0025468745341372667,2,True
random_2026091705,random,2026091705,0.497,0.5005,0.017892838927917182,0.492,0.16957093460779288,0.17117587234584788,4,5,0.001879606917209083,0.016116642069796683,0.0708417247349898,0.006496866529237533,-0.011505627167122482,0.1085708652298123,3,-0.06530257938727653,0.034027346928827695,-0.03620571041408893,0.10792807567928664,-0.2389258778781822,0.16840504940944245,0,0.041917851360937876,0.009057966845577026,0.06568393723467662,0.050217587939638264,0.10132287195908825,0.09012952653040252,5,-0.028353755614587972,-0.05188935388996119,-0.0125965457096755,0.01016126959076935,0.02117844619166272,-0.1572954958517836,2,0.002846341660300844,0.008652641623299595,0.018343036007016183,-0.026512387915189617,-0.02165744741710468,0.01662985045099985,3,-0.02931438714326301,0.012773975302632357,-0.06050202692290859,0.024874835236321502,0.025793987715084604,0.023563637603551957,1,True
random_2026091706,random,2026091706,0.497,0.5005,0.0182408716424834,0.491,0.16963556255889126,0.17121984964545603,4,5,0.014057169037151596,0.017712376468298485,0.05634731978196861,-0.002569069053426354,-0.011258356098377739,0.04563696161077324,4,-0.05312501726733402,0.0356230813273295,-0.05070011536711013,0.09886214009662275,-0.23867860680943745,0.1054711457904034,0,0.017212127426421975,0.03617694843845998,0.04359668186330231,-0.00670459454147343,0.017458483577561152,0.12209873888062717,4,-0.05305947954910387,-0.024770372297078236,-0.03468380108104981,-0.04676091289034234,-0.06268594218986438,-0.12532628350155894,0,0.03552545718853208,0.009805659809802858,0.05960672957142088,0.0063386269009868546,-0.030743295059801796,0.01124164794102378,5,0.003364728384968226,0.01392699348913562,-0.01923833335850389,0.05772585005249797,0.016708140072387485,0.018175435093575887,3,True
random_2026091707,random,2026091707,0.497,0.5005,0.018712391223525627,0.494,0.1702591810117883,0.17133286981538792,4,3,-0.0340206767013305,-0.007875247931188323,-0.09802467255641267,-0.0768556846373114,0.09118633144246657,-0.07515117601856747,3,-0.10120286300581612,0.01003545692784269,-0.20507210770549142,0.0245755245127377,-0.13623391926859316,-0.01531699183893731,1,0.05838405899863582,0.0463915384767144,0.05712711541599284,0.07172600666204287,0.06409709324107504,0.2732605237908303,5,-0.01188754797689003,-0.014555782258823813,-0.02115336752835928,0.03166968831317396,-0.01604733252635049,0.025835501408644213,2,0.018041587951727705,-0.010394815375927569,0.023823407941289676,0.003901525674437911,0.0007960803143229148,0.041762451401999856,5,-0.01411914085183615,-0.006273481696594807,-0.055021654988635094,0.05528874882594903,0.0482475154465122,0.04869623855455196,2,False
random_2026091708,random,2026091708,0.497,0.5005,0.018770732240518555,0.491,0.16987846814101795,0.17106965049468273,4,3,-0.04027712239174919,0.01492423402418841,-0.08255593511726038,-0.11324916369799265,0.13630271860229728,0.08141611341220267,4,-0.10745930869623481,0.03283493888321942,-0.1896033702663391,-0.011817954547943543,-0.09111753210876243,0.14125029759183283,2,0.024974592733385353,0.054511611629870504,0.037040316113125714,0.005077796201635731,0.03444948554764774,0.06688285136938754,4,-0.0452970142421405,-0.0064357091056677085,-0.04124016683122641,-0.03497852214723318,-0.04569494021977779,-0.18054217101279857,1,0.022098551059685872,0.0028700362071809593,0.043198417744053086,-0.0017699701511386667,-0.026497790125145266,-0.05444816509233008,5,-0.010062177743877984,0.006991369886513721,-0.035646645185871684,0.04961725300037245,0.020953645007044015,-0.047514377939777974,2,False
random_2026091709,random,2026091709,0.497,0.5005,0.01763980058976449,0.492,0.16967412800077,0.17143318213924066,4,3,0.03806648669011925,0.0007283679518244046,0.08800295789478756,-0.017448826790744665,0.06662434578246779,-0.20994559706660754,4,-0.02911569961436637,0.018639072810855417,-0.019044477254291186,0.08398238235930444,-0.16079590492859194,-0.15011141288697738,2,0.03222821908467899,0.05057808741563141,0.028607015877429864,0.03864600096763482,0.07365807827023063,0.24759772660759571,5,-0.03804338789084686,-0.010369233319906801,-0.04967346706692225,-0.0014103173812340941,-0.0064863474971949,0.0001727042254096034,3,0.025996925435775586,-0.002283644348302638,0.027733749941220392,-0.025803301542237644,0.016679433672264304,-0.03429805251256579,5,-0.0061638033677882675,0.0018376893310301234,-0.05111131298870438,0.025583921609273474,0.06413086880445358,-0.027364265360013684,5,False
random_2026091710,random,2026091710,0.497,0.5005,0.017816414912464097,0.493,0.17016716416191777,0.1712765438780043,4,4,-0.012207950900223566,-0.011511869111313633,0.05175601991809405,-0.07185316947763143,-0.01367976701745118,-0.0005668450115348111,3,-0.07939013720470918,0.00639883574771738,-0.055291415230984686,0.029578039672417678,-0.2411000177285109,0.059267339168095345,0,0.041670281254406936,0.10193834127066315,0.01906015731843458,0.09237163389437253,0.042779451177276294,0.1777231576899685,4,-0.028601325721118915,0.040991020535124933,-0.05922032562591754,0.052315315545503616,-0.03736497459014924,-0.06970186469221762,2,0.015734225836879407,0.024986580109903622,0.01965204496008806,-0.004806157809772449,0.012514993581110948,0.08287152145775023,5,-0.016426502966684447,0.029107913789236384,-0.059193017969836705,0.04658106534173867,0.059966428713300234,0.08980530861030234,2,True
random_2026091711,random,2026091711,0.497,0.5005,0.018516207995824516,0.494,0.1695913940476603,0.1713581791312463,4,3,-0.024541108695571207,0.018736622340576048,-0.043741057652587255,-0.06924141869250056,-0.07065715532486212,0.10609290895804424,3,-0.09172329500005683,0.03664732719960706,-0.15078849280166598,0.03218979045754855,-0.29807740603592187,0.1659270931376744,1,0.027537291925588032,0.02697691257839696,0.06058541792612152,0.025890296547115277,0.038446161554574663,0.24358183044108084,5,-0.04273431504993782,-0.03397040815714125,-0.017695065018230594,-0.014166021801753637,-0.04169826421285087,-0.003843191941105273,1,0.004351292423738588,0.016588166351713673,0.024953719959159664,-0.029063382215244182,-0.056011692839453654,-0.03117419208346628,3,-0.027809436379825265,0.020709500031046435,-0.05389134297076511,0.022323840936266937,-0.008560257707264374,-0.024240404930914172,1,False
random_2026091712,random,2026091712,0.497,0.5005,0.01820648975390941,0.494,0.1700144601109496,0.1710986597318697,5,3,0.03084771649626561,0.0031722205429574046,0.08197018955764708,-0.04693450789138298,0.019612666246936656,0.05388713635345321,3,-0.036334469808220006,0.021082925401988417,-0.02507724559143165,0.054496701258666125,-0.20780758446412306,0.11372132053308337,2,0.056058882113816745,-0.004004095350590431,0.07168255951267948,-0.01956983965740733,0.04083439650243529,0.13819647225732923,4,-0.014212724861709103,-0.06495141608612864,-0.006597923431672648,-0.05962615800627624,-0.03931002926499024,-0.10922855012485688,2,0.025168415881022626,-0.005542320194917849,0.05900788514407821,-0.0046787328962183405,-0.03641865940609279,0.04366217587092325,5,-0.006992312922541229,-0.0014209865155850876,-0.019837177785846555,0.04670849025529278,0.011032775726096492,0.050595963023475354,3,False
random_2026091713,random,2026091713,0.497,0.5005,0.01850164953037165,0.494,0.16996672820468667,0.17148963810324008,3,4,0.04425883639217291,-0.04986636157150448,0.12175175137297267,-0.10562521478342246,-0.037576661610465766,-0.17222506915025582,5,-0.022923349912312707,-0.03195565671247347,0.014704316223893935,-0.004194005633373354,-0.2649969123215255,-0.11239088497062566,2,0.02997399073082126,0.08308880348253389,0.029438274861988873,0.06966775361318955,0.006881902054654369,0.3099747029894795,5,-0.04029761624470459,0.022141482746995678,-0.048842208082363246,0.02961143526432064,-0.07326252371277116,0.06254968060729338,0,0.009851537201631863,-0.01677769482905378,0.02996545344155499,-0.01177195539689424,-0.009008806489143225,-0.026102322061422045,3,-0.022309191601931993,-0.012656361149721018,-0.04887960948836978,0.03961526775461688,0.03844262864304606,-0.01916853490886994,2,False
random_2026091714,random,2026091714,0.497,0.5005,0.018263053368544207,0.493,0.16945202600493212,0.1713067825341277,4,5,0.026409617179750284,-0.007523026377126429,0.08385965844186123,0.037995839731330694,0.040870583775066506,-0.12984297839424008,4,-0.040772569124735335,0.010387678481904583,-0.0231877767072175,0.1394270488813798,-0.1865496669359932,-0.07000879421460993,1,0.056370578590596764,0.05678336927238403,0.07274517815039072,0.060479337449903525,0.06286105798925246,0.07204410424382357,5,-0.01390102838492909,-0.004163951463154181,-0.005535304793961397,0.020423019101034612,-0.017283367778173075,-0.17538091813836254,1,0.024972695610080142,-0.005372646462251107,0.050395057015795164,-0.05183918788906339,-0.019952278801759853,0.010232359009365588,5,-0.007188033193483712,-0.0012513127829183457,-0.028450005914129606,-0.0004519647375522684,0.02749915633042943,0.017166146161917695,2,True
random_2026091715,random,2026091715,0.497,0.5005,0.018343687180429696,0.494,0.17044644457905087,0.17152405037990925,4,5,-0.030233692829520487,-0.01665766117373013,-0.09272609070844484,-0.09804391929741918,0.14754619186684026,0.004175380613175017,2,-0.09741587913400611,0.0012530436853008808,-0.1997735258575236,0.0033872898526299267,-0.07987405884421946,0.06400956479280517,1,0.033646583390258465,0.08830065077990445,0.036938051309398645,0.08970324150097131,0.04934625260198019,0.11852786066018917,5,-0.03662502358526739,0.027353330044366242,-0.04134243163495347,0.049646923152102396,-0.030798173165445347,-0.12889716172199694,1,0.025096743594964683,0.012114678241664789,0.0673028558284124,-0.03061182263495721,-0.0013954871083942295,0.05498945444927239,5,-0.00706398520859917,0.01623601192099755,-0.011542207101512362,0.02077540051655391,0.046055948023795056,0.0619232416018245,2,True
random_2026091716,random,2026091716,0.497,0.5005,0.017730958756990732,0.494,0.16945729705391568,0.17116660322610308,4,5,-0.02792155343132689,0.06342237246420579,-0.04533703957075308,-0.017729442664715656,0.1049583562339353,0.1432889894217193,2,-0.0951037397358125,0.0813330773232368,-0.15238447471983183,0.08370176648533345,-0.12246189447712441,0.20312317360134946,1,0.0328543645646745,0.07508392083901971,0.03587437726382999,0.09663514550770635,0.06790578056901549,0.14255408192172525,4,-0.03741724241085135,0.0141366001034815,-0.04240610568052213,0.05657882715883744,-0.01223864519841004,-0.10487094046046086,1,0.0219798918303038,-0.019386966455220422,0.07180126860664622,-0.028151134746839945,-0.04454515883243332,0.0013186586677982337,4,-0.010180836973260055,-0.015265632775887661,-0.0070437943232785445,0.023236088404671174,0.0029062762997559646,0.00825244582035034,1,True
random_2026091717,random,2026091717,0.497,0.5005,0.01837497178162448,0.492,0.1697394850392593,0.17090528444841524,4,5,-0.005108352705156712,-0.07654437810682979,-0.016173930830750322,-0.08939966614215367,0.1720592679493288,-0.01989202326356798,4,-0.07229053900964233,-0.05863367324779878,-0.12322136597982906,0.01203154300789544,-0.055360982761730924,0.039942160916062175,3,0.06622948197970897,0.030201847378569235,0.09340189415080746,0.010653211858213663,0.11609289579498545,0.12477199108689163,5,-0.004042124995816872,-0.030745473356968978,0.015121411206455345,-0.02940310649065525,0.03594847002755993,-0.12265303129529448,2,0.02431193906322811,0.04837628267942151,0.040376170857422955,-0.003088034382431326,-0.009258784741481008,0.07378382670133465,3,-0.00784878974033574,0.05249761635875427,-0.038468892072501815,0.04829918876907979,0.03819265039070827,0.08071761385388676,2,True
random_2026091718,random,2026091718,0.497,0.5005,0.018305841728579252,0.493,0.16986738236874224,0.17139412937358428,5,3,0.0015521979317774843,0.04838780526261188,0.017019330161871515,-0.0485095244603162,0.14603777723362818,0.01137834549453376,3,-0.06562998837270813,0.0662985101216429,-0.09002810498720722,0.052921684689732906,-0.08138247347743155,0.07121252967416392,0,0.033987797278634914,0.0818946307614754,0.054905349423302795,0.04753347010826303,0.009641375793584261,0.23172148351420785,3,-0.036283809696890934,0.020947310025937194,-0.023375133521049325,0.007477151759394118,-0.07050304997384127,-0.01570353886797826,2,0.019588853822070002,0.005961266749285321,0.061122770400072,-0.025466174643501427,-0.046774775138655,0.05690926040844424,4,-0.01257187498149385,0.010082600428618083,-0.017722292529852763,0.025921048508009692,0.0006766599935342787,0.06384304756099635,2,False
random_2026091719,random,2026091719,0.497,0.5005,0.01829084123414941,0.492,0.16938217626800178,0.1711138244522299,4,2,-0.004751945862276526,-0.05637278879556673,0.035700882333748275,-0.021004289338522053,0.1219917610504014,-0.15267867305012173,3,-0.07193413216676214,-0.03846208393653572,-0.07134655281533046,0.08042691981152705,-0.10542848966065832,-0.09284448887049157,1,0.03298531053959516,0.06936218485383283,0.04553286876103716,0.11706361576502289,0.019136025388126015,0.17082930873737467,5,-0.0372862964359307,0.008414864118294618,-0.032747614183314955,0.07700729741615397,-0.06100840037929952,-0.07659571364481144,2,0.005788417286195502,-0.0018294873669610912,0.011699310541250322,-0.020125660307557247,0.00860597980872809,-0.06445512717859758,4,-0.026372311517368352,0.0022918463123716704,-0.06714575238867444,0.03126156284395387,0.05605741494091737,-0.057521340026045475,2,False
random_2026091720,random,2026091720,0.497,0.5005,0.01840217386232689,0.496,0.1701376527418033,0.17124310022231173,4,3,0.006960531831286716,-0.026963772878857428,0.031115444137591597,-0.15563902252790918,0.05903980298814874,0.05478450388891609,3,-0.0602216544731989,-0.009053068019826416,-0.07593199101148713,-0.05420781337786007,-0.16838044772291097,0.11461868806854625,1,0.03168478236261022,0.041091213262334225,0.03152482695136979,0.0358667736179874,0.06266871813604413,0.15480619695014686,5,-0.03858682461291563,-0.019856107473203988,-0.046755655992982335,-0.0041895447308815115,-0.0174757076313814,-0.09261882543203925,2,0.01206230411099768,0.0006456151526834653,0.01404557525622833,0.016747597570265782,-0.026789469336044314,0.03580557921935568,4,-0.020098424692566175,0.004766948832016227,-0.06479948767369643,0.0681348207217769,0.02066196579614497,0.04273936637190778,1,False
random_2026091721,random,2026091721,0.497,0.5005,0.018244665800826624,0.495,0.17032839070100453,0.17124327912353812,4,3,0.02807491989708366,-0.03916650985138492,0.08851912483377837,0.03542157219906805,0.013812947277414,-0.11389935144360819,4,-0.039107266407401954,-0.02125580499235391,-0.018528310315300372,0.13685278134911716,-0.21360730343364573,-0.05406516726397803,1,0.045877481497977324,0.017100550068921416,0.058681348881421215,0.02680492013107383,0.05190886385607052,0.13720506043154446,5,-0.024394125477548528,-0.0438467706666168,-0.0195991340629309,-0.013251398217795085,-0.02823556191135501,-0.11021996195064165,2,0.011635309566770946,-0.03274825061398423,0.039318454840777305,-0.010348780290664328,0.0017332833260376896,-0.02674394344945319,4,-0.020525419236792908,-0.02862691693465147,-0.039526608089147465,0.04103844286084679,0.04918471845822697,-0.019810156296901082,1,False
random_2026091722,random,2026091722,0.497,0.5005,0.01799521395564079,0.493,0.16964036349894013,0.17113867414410924,4,4,0.015111571052936479,0.029679926312081717,0.030435584590380687,0.0035000006410212947,0.23076408575999816,0.027281449925420365,4,-0.052070615251549136,0.04759063117111273,-0.07661185055869806,0.1049312097910704,0.003343835048938426,0.08711563410505052,1,0.056323992555015745,-0.0018671317448648583,0.036859319395449175,-0.018096311817794586,0.054088152407638646,0.1263672861129994,5,-0.013947614420510105,-0.06281445248040307,-0.04142116354890294,-0.0581526301666635,-0.026056273359786886,-0.1210577362691867,2,-0.00018508059681602665,0.026904226134760734,0.002370988392529546,0.01812207664260712,-0.03783636068962065,-0.006272724282208042,4,-0.03234580940037988,0.031025559814093495,-0.07647407453739523,0.06950929979411824,0.00961507444256863,0.0006610628703440646,1,False
random_2026091723,random,2026091723,0.497,0.5005,0.01777667907066643,0.493,0.16961233500789968,0.1713230730200206,5,4,0.0365799195437481,-0.0676684662924032,0.03861605194898458,-0.19095115957452613,0.029363069252685836,-0.23443293227471962,5,-0.030602266760737518,-0.04975776143337218,-0.06843138320009416,-0.08951995042447702,-0.1980571814583739,-0.17459874809508946,2,0.05999576426171105,0.05007330018131362,0.09248059751072828,-0.004342777780219631,0.046460796174413455,0.16251544281530306,6,-0.010275842713814801,-0.010874020554224595,0.014200114566376154,-0.044399096129088544,-0.03368362959301208,-0.08490957956688305,3,0.0035925840992911038,-0.01853599251992466,0.02773201059303269,-0.05742538982552725,-0.04298586526109288,0.026665525883262653,3,-0.02856814470427275,-0.014414658840591899,-0.05111305233689208,-0.006038166674016132,0.004465569871096402,0.03359931303581476,1,True
random_2026091724,random,2026091724,0.497,0.5005,0.018012658341322093,0.495,0.17022142451119726,0.1710366145993321,4,4,0.011870932558928163,-0.02941050129212086,-0.007182365289023125,-0.09229779013032458,0.019261663816766417,-0.01583269871355819,4,-0.055311253745557454,-0.011499796433089848,-0.11422980043810187,0.009133419019724531,-0.2081585868942933,0.044001485466071966,1,0.044623990417891335,0.055035870212916116,0.00909866647176294,0.054419895187385325,0.021545409125272214,0.19402262893651323,4,-0.025647616557634517,-0.005911450522622097,-0.06918181647258918,0.014363576838516412,-0.05859901664215331,-0.05340239344567288,1,0.03511211033867858,-0.030590360738549927,0.059962887015708545,-0.019136621619536553,0.00928016304112452,-0.008427338982053278,5,0.002951381535114724,-0.026469027059217165,-0.01888217591421622,0.032250601531974565,0.0567315981733138,-0.0014935518295011718,2,True
random_2026091725,random,2026091725,0.497,0.5005,0.017768755558645353,0.494,0.1697125759026967,0.17119222348308055,4,4,0.020480286174779743,-0.02266922738656807,0.0024220475436061615,-0.1367833706626409,0.21133728230165275,-0.16693200356617255,3,-0.046701900129705876,-0.004758522527537057,-0.10462538760547258,-0.035352161512591795,-0.016082968409406966,-0.10709781938654239,1,0.04740064780869765,0.031214206432272906,0.055232224138975404,-0.010421249711789482,0.05276395834802883,0.11543443381301643,5,-0.022870959166828204,-0.029733114303265307,-0.023048258805376715,-0.050477568060658395,-0.027380467419396703,-0.13199058856916968,1,0.030809541678174696,-0.06310739906630336,0.05045610318403319,-0.07067802984239147,0.013759586912245417,-0.04469539317921156,4,-0.0013511871253891565,-0.0589860653869706,-0.02838895974589158,-0.019290806690880347,0.0612110220444347,-0.037761606026659456,2,True
random_2026091726,random,2026091726,0.497,0.5005,0.018186646790709346,0.492,0.1696309960859362,0.1712327672233902,4,3,0.03206432565643347,-0.008351232614184356,0.03027391484801874,-0.09698272419582654,0.034692384346403836,-0.04275381677726342,4,-0.03511786064805215,0.009559472244846656,-0.07677352030106,0.004448484954222565,-0.1927278663646559,0.017080367402366736,0,0.03311772159615608,0.07695527582557427,0.018180590738646012,0.03727687427447224,0.07164629595287168,0.22133507155460141,4,-0.037153885379369776,0.016007955090036052,-0.06009989220570611,-0.0027794440743966753,-0.008498129814553853,-0.026089950827584696,1,-0.0031711461438950947,0.04466616384833366,0.022025443204693834,0.0030688121700706006,-0.03424921069779402,0.03400030161052614,2,-0.03533187494745895,0.048787497527666424,-0.05681961972523094,0.05445603532158172,0.013202224434395263,0.04093408876307825,1,False
random_2026091727,random,2026091727,0.497,0.5005,0.018201471384847536,0.496,0.1702315187298227,0.171291947176549,4,4,0.042525357388184526,-0.051844787798144276,0.06527671713218626,-0.08097431792007947,0.19498189961921855,-0.04791324328049518,4,-0.024656828916301093,-0.033934082939113264,-0.04177071801689247,0.02045689122996963,-0.03243835109184116,0.01192094089913498,3,0.0462437492327078,0.058754509190944715,0.08873382181229239,0.05652771696484926,0.0705346274294194,0.0458735655771314,5,-0.024027857742818053,-0.002192811544593498,0.010453338867940273,0.01647139861598035,-0.009609798338006126,-0.2015514568050547,1,0.03440562653193174,-0.007212542544099421,0.06315644519771142,-0.050279885324333584,0.005494630723956728,-0.03341315998406924,4,0.0022448977283678895,-0.003091208864766659,-0.015688617732213344,0.0011073378271775347,0.05294606585614601,-0.026479372831517134,2,True
random_2026091728,random,2026091728,0.497,0.5005,0.017635723283980043,0.494,0.1702851696993457,0.1711373347928408,5,4,-0.026925143516403256,0.06339824728648913,-0.0650350477053363,-0.0106027991608304,0.12231286997003894,-0.05024395951012672,5,-0.09410732982088887,0.08130895214552014,-0.17208248285441505,0.0908284099892187,-0.10510738074102077,0.009590224669503433,3,0.030319532461092757,0.08321826619686057,0.0350190373760606,0.05198527251787377,0.038541350742106927,0.27100694584242246,5,-0.03995207451443309,0.022270945461322356,-0.043261445568291514,0.011928954169004857,-0.041603075025318605,0.023581923460236354,2,0.028680654316772896,-0.007015940186477776,0.07038181360712603,-0.02314110893920085,-0.02784569671768396,-0.011264613695544101,5,-0.003480074486790959,-0.0028946065071450144,-0.008463249322798738,0.02824611421231027,0.01960573841450532,-0.0043308265429919945,2,True
random_2026091729,random,2026091729,0.497,0.5005,0.01944625655678101,0.495,0.16983495630076503,0.17088914564200483,4,5,0.040420334560608194,0.007717234877280266,0.02055018178481934,-0.049901062409352104,0.21289738066696817,-0.06648029407160805,5,-0.026761851743877425,0.025627939736311278,-0.0864972533642594,0.051530146740697,-0.014522870044091548,-0.006646109891977892,4,0.056124136067946716,0.07116444415615208,0.07548770846404669,-0.004225839918681196,0.10199682768663176,0.20747761598965964,5,-0.014147470907579137,0.010217123420613872,-0.002792774480305423,-0.04428215826755011,0.021852401919206232,-0.039947406392526474,1,0.018907884729106594,0.027280552743286224,0.05768448341723446,-0.0013162483743667241,-0.023473954541336956,0.1170307385015612,4,-0.01325284407445726,0.031401886422618985,-0.02116057951269031,0.050070974777144395,0.023977480590852324,0.12396452565411331,2,True
