contrast,group,proxy,statistic,estimate,ci_low,ci_high,valid_observations
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,tp_score75_mean,mean_delta,-0.00723095767314532,-0.014963361935582996,0.0008160324121708132,189
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,tp_score75_mean,loss_good_proxy_good,0.2328042328042328,0.1711229946524064,0.2932008308672888,189
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,tp_score75_mean,loss_good_proxy_bad,0.23809523809523808,0.17894295795354306,0.3020833333333333,189
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,tp_score75_mean,loss_bad_proxy_good,0.21693121693121692,0.1612736085575798,0.2756756756756757,189
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,tp_score75_mean,loss_bad_proxy_bad,0.31216931216931215,0.24351988924527784,0.38096465390279816,189
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,tp_score75_mean,ties,0.0,0.0,0.0,189
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,tp_score75_mean,proxy_bad_given_loss_good,0.5056179775280899,0.4,0.6092252575011194,89
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp05,mean_delta,-0.23,-0.5301250000000001,0.07012499999999933,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp05,loss_good_proxy_good,0.17,0.12,0.225,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp05,loss_good_proxy_bad,0.18,0.13,0.235,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp05,loss_bad_proxy_good,0.16,0.11,0.215,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp05,loss_bad_proxy_bad,0.145,0.095,0.195,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp05,ties,0.345,0.28,0.415,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp05,proxy_bad_given_loss_good,0.3673469387755102,0.27079326923076924,0.46236559139784944,98
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp50,mean_delta,-0.06,-0.155,0.03,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp50,loss_good_proxy_good,0.05,0.02,0.08,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp50,loss_good_proxy_bad,0.06,0.03,0.095,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp50,loss_bad_proxy_good,0.095,0.055,0.14,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp50,loss_bad_proxy_bad,0.065,0.035,0.10012499999999933,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp50,ties,0.73,0.665,0.79,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,fp50,proxy_bad_given_loss_good,0.12244897959183673,0.0625,0.18888888888888888,98
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,mean_delta,-0.07,-0.16,0.02,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,loss_good_proxy_good,0.08,0.045,0.12,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,loss_good_proxy_bad,0.085,0.05,0.12,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,loss_bad_proxy_good,0.11,0.07,0.155,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,loss_bad_proxy_bad,0.055,0.025,0.09,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,ties,0.67,0.605,0.735,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s1,duplicates,proxy_bad_given_loss_good,0.17346938775510204,0.10431645002241147,0.24510266370699219,98
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall50,mean_delta,-0.001291620858203773,-0.007169122023809523,0.004361901837431827,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall50,loss_good_proxy_good,0.03015075376884422,0.01,0.05527638190954774,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall50,loss_good_proxy_bad,0.01507537688442211,0.0,0.035175879396984924,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall50,loss_bad_proxy_good,0.005025125628140704,0.0,0.015151515151515152,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall50,loss_bad_proxy_bad,0.035175879396984924,0.010050251256281407,0.065,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall50,ties,0.914572864321608,0.8737373737373737,0.95,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall50,proxy_bad_given_loss_good,0.03,0.0,0.06731039325842694,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall75,mean_delta,-0.019426860786600664,-0.0331002676735444,-0.007609469032465052,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall75,loss_good_proxy_good,0.03015075376884422,0.01,0.05527638190954774,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall75,loss_good_proxy_bad,0.05025125628140704,0.020100502512562814,0.08121827411167512,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall75,loss_bad_proxy_good,0.01507537688442211,0.0,0.035175879396984924,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall75,loss_bad_proxy_bad,0.06030150753768844,0.03015075376884422,0.09547738693467336,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall75,ties,0.8442211055276382,0.7918312182741117,0.8934010152284264,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,recall75,proxy_bad_given_loss_good,0.1,0.042541993281075025,0.16191119691119688,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_mean,mean_delta,0.0006897557813378924,-0.0029716120863639162,0.004550561032415259,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_mean,loss_good_proxy_good,0.23115577889447236,0.17493972081218273,0.29,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_mean,loss_good_proxy_bad,0.271356783919598,0.21317105060759883,0.335,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_mean,loss_bad_proxy_good,0.25125628140703515,0.195,0.31123282227463844,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_mean,loss_bad_proxy_bad,0.24120603015075376,0.185,0.3015075376884422,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_mean,ties,0.005025125628140704,0.0,0.015151515151515152,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_mean,proxy_bad_given_loss_good,0.54,0.4479166666666667,0.6400194174757281,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_median,mean_delta,0.0019612685401037885,-0.0026802306752779963,0.007366730623899347,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_median,loss_good_proxy_good,0.23618090452261306,0.17587939698492464,0.2914940865945889,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_median,loss_good_proxy_bad,0.2613065326633166,0.20302004819771316,0.32160804020100503,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_median,loss_bad_proxy_good,0.25125628140703515,0.19494733502538072,0.31313131313131315,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_median,loss_bad_proxy_bad,0.23618090452261306,0.17766497461928935,0.2964824120603015,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_median,ties,0.01507537688442211,0.0,0.035175879396984924,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,best_iou_median,proxy_bad_given_loss_good,0.52,0.42718193770226537,0.6173976982097186,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,agnostic_iou_mean,mean_delta,-0.0003506691942549661,-0.003341756917218105,0.0027420333387638417,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,agnostic_iou_mean,loss_good_proxy_good,0.23115577889447236,0.175,0.29,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,agnostic_iou_mean,loss_good_proxy_bad,0.271356783919598,0.21105527638190955,0.33506683162002887,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,agnostic_iou_mean,loss_bad_proxy_good,0.27638190954773867,0.21608040201005024,0.336766331658291,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,agnostic_iou_mean,loss_bad_proxy_bad,0.21608040201005024,0.16,0.275,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,agnostic_iou_mean,ties,0.005025125628140704,0.0,0.015151515151515152,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,agnostic_iou_mean,proxy_bad_given_loss_good,0.54,0.44441580756013743,0.6391868672796507,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score_mean,mean_delta,-0.0029340013083453483,-0.006094575625812366,-0.0003134995938646086,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score_mean,loss_good_proxy_good,0.23115577889447236,0.175,0.295,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score_mean,loss_good_proxy_bad,0.271356783919598,0.21,0.3333333333333333,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score_mean,loss_bad_proxy_good,0.20603015075376885,0.15073492462311558,0.26262626262626265,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score_mean,loss_bad_proxy_bad,0.2864321608040201,0.22613065326633167,0.35175879396984927,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score_mean,ties,0.005025125628140704,0.0,0.015151515151515152,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,class_score_mean,proxy_bad_given_loss_good,0.54,0.4418499895244081,0.6382978723404256,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score50_mean,mean_delta,-0.0044091783161323405,-0.011283719047817213,0.00190647185419473,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score50_mean,loss_good_proxy_good,0.22110552763819097,0.165,0.2814070351758794,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score50_mean,loss_good_proxy_bad,0.2814070351758794,0.22,0.340042713567839,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score50_mean,loss_bad_proxy_good,0.24623115577889448,0.18592964824120603,0.3065326633165829,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score50_mean,loss_bad_proxy_bad,0.24623115577889448,0.18592964824120603,0.3065326633165829,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score50_mean,ties,0.005025125628140704,0.0,0.015151515151515152,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score50_mean,proxy_bad_given_loss_good,0.56,0.4631578947368421,0.6568627450980392,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score75_mean,mean_delta,0.004592617724400663,-0.0034112433392013957,0.013265345204335399,191
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score75_mean,loss_good_proxy_good,0.225130890052356,0.16666666666666666,0.2879581151832461,191
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score75_mean,loss_good_proxy_bad,0.2774869109947644,0.2127659574468085,0.33883040692352484,191
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score75_mean,loss_bad_proxy_good,0.24083769633507854,0.18084009651239308,0.3,191
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score75_mean,loss_bad_proxy_bad,0.2513089005235602,0.19148936170212766,0.3125,191
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score75_mean,ties,0.005235602094240838,0.0,0.016042780748663103,191
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,tp_score75_mean,proxy_bad_given_loss_good,0.5520833333333334,0.4494267369869296,0.6530713275409172,96
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp05,mean_delta,-0.175,-0.44,0.09,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp05,loss_good_proxy_good,0.195,0.145,0.25,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp05,loss_good_proxy_bad,0.14,0.095,0.19,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp05,loss_bad_proxy_good,0.165,0.115,0.22,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp05,loss_bad_proxy_bad,0.125,0.08,0.175,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp05,ties,0.375,0.31,0.445,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp05,proxy_bad_given_loss_good,0.28,0.19,0.36894297209831184,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp50,mean_delta,-0.115,-0.19,-0.035,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp50,loss_good_proxy_good,0.105,0.065,0.15,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp50,loss_good_proxy_bad,0.03,0.01,0.05512499999999932,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp50,loss_bad_proxy_good,0.07,0.04,0.11,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp50,loss_bad_proxy_bad,0.035,0.01,0.06,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp50,ties,0.76,0.7,0.815,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,fp50,proxy_bad_given_loss_good,0.06,0.01979712677150068,0.11539473684210522,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,mean_delta,0.02,-0.07,0.115,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,loss_good_proxy_good,0.07,0.035,0.11,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,loss_good_proxy_bad,0.065,0.035,0.1,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,loss_bad_proxy_good,0.04,0.015,0.07,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,loss_bad_proxy_bad,0.05,0.024875000000000008,0.085,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,ties,0.775,0.7198749999999999,0.83,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,color_cast_s2,duplicates,proxy_bad_given_loss_good,0.13,0.0660377358490566,0.2,100
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall50,mean_delta,0.0057031078328354185,-0.0010278735912989424,0.013786223933377292,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall50,loss_good_proxy_good,0.03015075376884422,0.01,0.05555555555555555,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall50,loss_good_proxy_bad,0.010050251256281407,0.0,0.02512562814070352,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall50,loss_bad_proxy_good,0.020100502512562814,0.005,0.04020100502512563,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall50,loss_bad_proxy_bad,0.03015075376884422,0.01,0.055283361250697896,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall50,ties,0.9095477386934674,0.87,0.949748743718593,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall50,proxy_bad_given_loss_good,0.022727272727272728,0.0,0.05815663474692193,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall75,mean_delta,0.008607957549725211,-2.144464597830026e-05,0.018652825688235546,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall75,loss_good_proxy_good,0.02512562814070352,0.005025125628140704,0.05,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall75,loss_good_proxy_bad,0.010050251256281407,0.0,0.02512562814070352,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall75,loss_bad_proxy_good,0.06030150753768844,0.03015075376884422,0.09548944216029637,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall75,loss_bad_proxy_bad,0.05527638190954774,0.02512562814070352,0.09,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall75,ties,0.8492462311557789,0.795,0.895,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,recall75,proxy_bad_given_loss_good,0.022727272727272728,0.0,0.05748797113071362,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_mean,mean_delta,0.003533479273908158,0.00021019969981328384,0.006953187444034577,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_mean,loss_good_proxy_good,0.2613065326633166,0.20100502512562815,0.32663316582914576,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_mean,loss_good_proxy_bad,0.18090452261306533,0.12562814070351758,0.23502952261306514,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_mean,loss_bad_proxy_good,0.27638190954773867,0.21608040201005024,0.3417085427135678,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_mean,loss_bad_proxy_bad,0.2814070351758794,0.22110552763819097,0.34697742733457,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_mean,ties,0.0,0.0,0.0,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_mean,proxy_bad_given_loss_good,0.4090909090909091,0.3058668730650155,0.5113636363636364,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_median,mean_delta,0.0021895439319169637,-0.0024420356781647014,0.0063671825967111335,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_median,loss_good_proxy_good,0.2663316582914573,0.205,0.33,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_median,loss_good_proxy_bad,0.17587939698492464,0.12121212121212122,0.23,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_median,loss_bad_proxy_good,0.2864321608040201,0.2222222222222222,0.3485227272727271,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_median,loss_bad_proxy_bad,0.2663316582914573,0.20603015075376885,0.3299492385786802,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_median,ties,0.005025125628140704,0.0,0.02,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,best_iou_median,proxy_bad_given_loss_good,0.3977272727272727,0.2969903240324032,0.5,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,agnostic_iou_mean,mean_delta,0.0003195473391076954,-0.0020076493665591062,0.002626965551104495,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,agnostic_iou_mean,loss_good_proxy_good,0.2663316582914573,0.20603015075376885,0.3250408291457284,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,agnostic_iou_mean,loss_good_proxy_bad,0.17587939698492464,0.125,0.23,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,agnostic_iou_mean,loss_bad_proxy_good,0.2663316582914573,0.20603015075376885,0.3266724648885451,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,agnostic_iou_mean,loss_bad_proxy_bad,0.2914572864321608,0.2283975542224273,0.35678391959798994,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,agnostic_iou_mean,ties,0.0,0.0,0.0,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,agnostic_iou_mean,proxy_bad_given_loss_good,0.3977272727272727,0.30303030303030304,0.49552752293577923,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score_mean,mean_delta,-0.0006924204157556163,-0.003815645876010437,0.0026487363693471857,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score_mean,loss_good_proxy_good,0.25125628140703515,0.1877935445828847,0.31003894472361787,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score_mean,loss_good_proxy_bad,0.19095477386934673,0.135678391959799,0.24623115577889448,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score_mean,loss_bad_proxy_good,0.27638190954773867,0.21608040201005024,0.34,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score_mean,loss_bad_proxy_bad,0.2814070351758794,0.225,0.345,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score_mean,ties,0.0,0.0,0.0,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score_mean,proxy_bad_given_loss_good,0.4318181818181818,0.3297811895551257,0.537655086848635,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score50_mean,mean_delta,-0.00722411177712648,-0.015911051760564572,0.00036473325742115303,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score50_mean,loss_good_proxy_good,0.22110552763819097,0.16493591370558378,0.2814070351758794,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score50_mean,loss_good_proxy_bad,0.22110552763819097,0.165,0.2814070351758794,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score50_mean,loss_bad_proxy_good,0.2914572864321608,0.22727272727272727,0.35678391959798994,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score50_mean,loss_bad_proxy_bad,0.2663316582914573,0.20603015075376885,0.32663316582914576,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score50_mean,ties,0.0,0.0,0.0,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score50_mean,proxy_bad_given_loss_good,0.5,0.39281832298136643,0.6044019933554816,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score75_mean,mean_delta,-0.00494360924471017,-0.01203590052955825,0.0016847389660180642,188
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score75_mean,loss_good_proxy_good,0.2074468085106383,0.15134360923423423,0.2712765957446808,188
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score75_mean,loss_good_proxy_bad,0.22872340425531915,0.17275657265101615,0.2931937172774869,188
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score75_mean,loss_bad_proxy_good,0.2553191489361702,0.19045112781954887,0.31891891891891894,188
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score75_mean,loss_bad_proxy_bad,0.30851063829787234,0.24338624338624337,0.3736842105263158,188
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score75_mean,ties,0.0,0.0,0.0,188
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,tp_score75_mean,proxy_bad_given_loss_good,0.524390243902439,0.4090909090909091,0.6341463414634146,82
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp05,mean_delta,0.035,-0.31,0.37,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp05,loss_good_proxy_good,0.13,0.085,0.18,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp05,loss_good_proxy_bad,0.175,0.12487500000000001,0.225,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp05,loss_bad_proxy_good,0.17,0.115,0.225,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp05,loss_bad_proxy_bad,0.16,0.11,0.215,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp05,ties,0.365,0.299875,0.435,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp05,proxy_bad_given_loss_good,0.3977272727272727,0.29411764705882354,0.5,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp50,mean_delta,-0.065,-0.15,0.01,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp50,loss_good_proxy_good,0.065,0.035,0.105,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp50,loss_good_proxy_bad,0.03,0.01,0.055,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp50,loss_bad_proxy_good,0.055,0.025,0.09,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp50,loss_bad_proxy_bad,0.06,0.03,0.095,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp50,ties,0.79,0.735,0.845,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,fp50,proxy_bad_given_loss_good,0.06818181818181818,0.021505376344086023,0.125,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,mean_delta,-0.08,-0.185,0.02,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,loss_good_proxy_good,0.07,0.035,0.11,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,loss_good_proxy_bad,0.05,0.02,0.08,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,loss_bad_proxy_good,0.11,0.07,0.155,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,loss_bad_proxy_bad,0.085,0.05,0.125,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,ties,0.685,0.62,0.7451249999999993,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,proxy_bad_given_loss_good,0.11363636363636363,0.047619047619047616,0.18294549527127915,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",recall50,mean_delta,-0.0028408511443377494,-0.0084647505644659,0.00043774719001380704,277
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",recall50,loss_good_proxy_good,0.007220216606498195,0.0,0.018656716417910446,277
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",recall50,loss_good_proxy_bad,0.021660649819494584,0.003787878787878788,0.041379310344827586,277
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",recall50,loss_bad_proxy_good,0.007220216606498195,0.0,0.018796992481203006,277
