contrast,group,failure,statistic,estimate,ci_low,ci_high,valid_observations
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score,loss_good_proxy_bad,0.19095477386934673,0.135678391959799,0.24623115577889448,199
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,class_score,given_loss_good,0.4318181818181818,0.3297811895551257,0.537655086848635,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,false_positives,loss_good_proxy_bad,0.19,0.135,0.245,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,false_positives,given_loss_good,0.4318181818181818,0.32671653034868703,0.53522384305835,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,loss_good_proxy_bad,0.05,0.02,0.08,200
source/det_pseudo_clip_radius-minus-det_pseudo/K3,clean_s0,duplicates,given_loss_good,0.11363636363636363,0.047619047619047616,0.18294549527127915,88
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.20577617328519857,0.15327315275117007,0.2598044199886359,277
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",geometry,given_loss_good,0.42857142857142855,0.3405557834290402,0.5210084033613446,133
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",class_score,loss_good_proxy_bad,0.1552346570397112,0.11191335740072202,0.20141342756183744,277
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",class_score,given_loss_good,0.3233082706766917,0.24160495255727843,0.4102941176470586,133
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",false_positives,loss_good_proxy_bad,0.12014134275618374,0.08227375779331192,0.16296690307328604,283
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",false_positives,given_loss_good,0.2556390977443609,0.18109093218186437,0.3333333333333333,133
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",duplicates,loss_good_proxy_bad,0.028268551236749116,0.01090810276679842,0.04844452047719877,283
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [0,1)",duplicates,given_loss_good,0.06015037593984962,0.02438532651455547,0.10156973379629626,133
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",geometry,loss_good_proxy_bad,0.2774566473988439,0.21301775147928995,0.34178047968021313,173
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.5393258426966292,0.43373493975903615,0.6373660714285714,89
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.2774566473988439,0.2073170731707317,0.3496932515337423,173
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",class_score,given_loss_good,0.5393258426966292,0.4186046511627907,0.6585437589670015,89
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",false_positives,loss_good_proxy_bad,0.1329479768786127,0.08522727272727272,0.18404907975460122,173
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",false_positives,given_loss_good,0.25842696629213485,0.16837719298245613,0.35443037974683544,89
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",duplicates,loss_good_proxy_bad,0.05202312138728324,0.022857142857142857,0.08620689655172414,173
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [1,2)",duplicates,given_loss_good,0.10112359550561797,0.04443223443223444,0.16666666666666666,89
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",geometry,loss_good_proxy_bad,0.2681992337164751,0.21862085769980508,0.3190682175676794,261
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",geometry,given_loss_good,0.5384615384615384,0.445235198702352,0.6339340156794424,130
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",class_score,loss_good_proxy_bad,0.27586206896551724,0.225,0.3283046717259625,261
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",class_score,given_loss_good,0.5538461538461539,0.4621687136393019,0.644248188405797,130
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",false_positives,loss_good_proxy_bad,0.1724137931034483,0.1244727428816712,0.22014925373134328,261
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",false_positives,given_loss_good,0.34615384615384615,0.2608695652173913,0.4369747899159664,130
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",duplicates,loss_good_proxy_bad,0.05747126436781609,0.030072371941088676,0.08889338731443992,261
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [2,4)",duplicates,given_loss_good,0.11538461538461539,0.06193669162695711,0.17648190045248863,130
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",geometry,loss_good_proxy_bad,0.23395445134575568,0.19801930693069308,0.2744303126656068,483
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",geometry,given_loss_good,0.48917748917748916,0.4279475982532751,0.5506654595684312,231
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",class_score,loss_good_proxy_bad,0.2608695652173913,0.22102697429125293,0.3044487943963595,483
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",class_score,given_loss_good,0.5454545454545454,0.48333333333333334,0.6126753634497615,231
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",false_positives,loss_good_proxy_bad,0.2070393374741201,0.16984661250746913,0.24786324786324787,483
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",false_positives,given_loss_good,0.4329004329004329,0.3670886075949367,0.5021285806392188,231
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",duplicates,loss_good_proxy_bad,0.07660455486542443,0.050401006796510446,0.10590696088922641,483
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"corrupted_overall ratio [4,inf)",duplicates,given_loss_good,0.16017316017316016,0.10525762936753648,0.22036148192590357,231
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",geometry,loss_good_proxy_bad,0.13793103448275862,0.05172413793103448,0.23728813559322035,58
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",geometry,given_loss_good,0.34782608695652173,0.15,0.5454545454545454,23
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",class_score,loss_good_proxy_bad,0.10344827586206896,0.03389830508474576,0.1896551724137931,58
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",class_score,given_loss_good,0.2608695652173913,0.08333333333333333,0.4584134615384611,23
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",false_positives,loss_good_proxy_bad,0.13559322033898305,0.05084745762711865,0.22033898305084745,59
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",false_positives,given_loss_good,0.34782608695652173,0.16,0.55,23
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",duplicates,loss_good_proxy_bad,0.01694915254237288,0.0,0.05084745762711865,59
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [0,1)",duplicates,given_loss_good,0.043478260869565216,0.0,0.14285714285714285,23
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",geometry,loss_good_proxy_bad,0.25806451612903225,0.12903225806451613,0.41935483870967744,31
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",geometry,given_loss_good,0.47058823529411764,0.22727272727272727,0.7142857142857143,17
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",class_score,loss_good_proxy_bad,0.3225806451612903,0.16129032258064516,0.4838709677419355,31
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",class_score,given_loss_good,0.5882352941176471,0.35286764705882356,0.8181818181818182,17
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",false_positives,loss_good_proxy_bad,0.22580645161290322,0.0967741935483871,0.3870967741935484,31
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",false_positives,given_loss_good,0.4117647058823529,0.1875,0.6470588235294118,17
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_bad,0.06451612903225806,0.0,0.16129032258064516,31
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [1,2)",duplicates,given_loss_good,0.11764705882352941,0.0,0.29411764705882354,17
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",geometry,loss_good_proxy_bad,0.18604651162790697,0.06976744186046512,0.3023255813953488,43
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",geometry,given_loss_good,0.4,0.1904017857142857,0.625,20
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",class_score,loss_good_proxy_bad,0.2558139534883721,0.13953488372093023,0.3953488372093023,43
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",class_score,given_loss_good,0.55,0.3333333333333333,0.7777777777777778,20
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",false_positives,loss_good_proxy_bad,0.23255813953488372,0.11627906976744186,0.37209302325581395,43
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",false_positives,given_loss_good,0.5,0.2725757575757576,0.7142857142857143,20
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_bad,0.0,0.0,0.0,43
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [2,4)",duplicates,given_loss_good,0.0,0.0,0.0,20
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",geometry,loss_good_proxy_bad,0.208955223880597,0.11940298507462686,0.31343283582089554,67
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",geometry,given_loss_good,0.5,0.32,0.6857589285714283,28
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",class_score,loss_good_proxy_bad,0.16417910447761194,0.08917910447761196,0.2537313432835821,67
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",class_score,given_loss_good,0.39285714285714285,0.21875,0.5770833333333324,28
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",false_positives,loss_good_proxy_bad,0.19402985074626866,0.1044776119402985,0.2835820895522388,67
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",false_positives,given_loss_good,0.4642857142857143,0.2727272727272727,0.6500543478260867,28
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_bad,0.1044776119402985,0.029850746268656716,0.1791044776119403,67
source/det_pseudo_clip_radius-minus-det_pseudo/K3,"clean_s0 ratio [4,inf)",duplicates,given_loss_good,0.25,0.09669858870967742,0.4166666666666667,28
target/global_generic-minus-no_adapt/K1,corrupted_overall,geometry,loss_good_proxy_bad,0.17922948073701842,0.15577889447236182,0.20202020202020202,1194
target/global_generic-minus-no_adapt/K1,corrupted_overall,geometry,given_loss_good,0.3596638655462185,0.3216560880829015,0.3975908754471812,595
target/global_generic-minus-no_adapt/K1,corrupted_overall,class_score,loss_good_proxy_bad,0.2018425460636516,0.1783152356902357,0.22583333333333333,1194
target/global_generic-minus-no_adapt/K1,corrupted_overall,class_score,given_loss_good,0.4050420168067227,0.3628401226110174,0.448106667091316,595
target/global_generic-minus-no_adapt/K1,corrupted_overall,false_positives,loss_good_proxy_bad,0.0975,0.08,0.11666666666666667,1200
target/global_generic-minus-no_adapt/K1,corrupted_overall,false_positives,given_loss_good,0.19663865546218487,0.16372923475745962,0.23168089254766022,595
target/global_generic-minus-no_adapt/K1,corrupted_overall,duplicates,loss_good_proxy_bad,0.04416666666666667,0.0325,0.05583333333333333,1200
target/global_generic-minus-no_adapt/K1,corrupted_overall,duplicates,given_loss_good,0.08907563025210084,0.06589685900199578,0.11277076157673172,595
target/global_generic-minus-no_adapt/K1,gamma_s1,geometry,loss_good_proxy_bad,0.19597989949748743,0.1407035175879397,0.25125628140703515,199
target/global_generic-minus-no_adapt/K1,gamma_s1,geometry,given_loss_good,0.4105263157894737,0.3124652777777778,0.5096249999999999,95
target/global_generic-minus-no_adapt/K1,gamma_s1,class_score,loss_good_proxy_bad,0.18090452261306533,0.12626262626262627,0.235,199
target/global_generic-minus-no_adapt/K1,gamma_s1,class_score,given_loss_good,0.37894736842105264,0.2804878048780488,0.48078703703703696,95
target/global_generic-minus-no_adapt/K1,gamma_s1,false_positives,loss_good_proxy_bad,0.095,0.055,0.135,200
target/global_generic-minus-no_adapt/K1,gamma_s1,false_positives,given_loss_good,0.2,0.12044606999426277,0.28125,95
target/global_generic-minus-no_adapt/K1,gamma_s1,duplicates,loss_good_proxy_bad,0.03,0.01,0.055,200
target/global_generic-minus-no_adapt/K1,gamma_s1,duplicates,given_loss_good,0.06315789473684211,0.020202020202020204,0.11766287160025292,95
target/global_generic-minus-no_adapt/K1,gamma_s2,geometry,loss_good_proxy_bad,0.16080402010050251,0.11109715242881071,0.215,199
target/global_generic-minus-no_adapt/K1,gamma_s2,geometry,given_loss_good,0.38095238095238093,0.275,0.48718749999999994,84
target/global_generic-minus-no_adapt/K1,gamma_s2,class_score,loss_good_proxy_bad,0.1457286432160804,0.09644670050761421,0.19597989949748743,199
target/global_generic-minus-no_adapt/K1,gamma_s2,class_score,given_loss_good,0.34523809523809523,0.24690957190957188,0.4523809523809524,84
target/global_generic-minus-no_adapt/K1,gamma_s2,false_positives,loss_good_proxy_bad,0.12,0.075,0.17,200
target/global_generic-minus-no_adapt/K1,gamma_s2,false_positives,given_loss_good,0.2857142857142857,0.19101123595505617,0.38461538461538464,84
target/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,loss_good_proxy_bad,0.03,0.01,0.055,200
target/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,given_loss_good,0.07142857142857142,0.023809523809523808,0.12790697674418605,84
target/global_generic-minus-no_adapt/K1,contrast_s1,geometry,loss_good_proxy_bad,0.16080402010050251,0.11,0.21105527638190955,199
target/global_generic-minus-no_adapt/K1,contrast_s1,geometry,given_loss_good,0.32653061224489793,0.23232323232323232,0.4174783953910167,98
target/global_generic-minus-no_adapt/K1,contrast_s1,class_score,loss_good_proxy_bad,0.25125628140703515,0.1919191919191919,0.315,199
target/global_generic-minus-no_adapt/K1,contrast_s1,class_score,given_loss_good,0.5102040816326531,0.4112123572170301,0.603778255184009,98
target/global_generic-minus-no_adapt/K1,contrast_s1,false_positives,loss_good_proxy_bad,0.09,0.05487500000000001,0.13,200
target/global_generic-minus-no_adapt/K1,contrast_s1,false_positives,given_loss_good,0.1836734693877551,0.10891089108910891,0.2636363636363636,98
target/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,loss_good_proxy_bad,0.045,0.02,0.075,200
target/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,given_loss_good,0.09183673469387756,0.039603960396039604,0.15463917525773196,98
target/global_generic-minus-no_adapt/K1,contrast_s2,geometry,loss_good_proxy_bad,0.1507537688442211,0.10101010101010101,0.20100502512562815,199
target/global_generic-minus-no_adapt/K1,contrast_s2,geometry,given_loss_good,0.29411764705882354,0.20453934506353863,0.38144329896907214,102
target/global_generic-minus-no_adapt/K1,contrast_s2,class_score,loss_good_proxy_bad,0.18592964824120603,0.135,0.24242424242424243,199
target/global_generic-minus-no_adapt/K1,contrast_s2,class_score,given_loss_good,0.3627450980392157,0.2743174987477041,0.45918367346938777,102
target/global_generic-minus-no_adapt/K1,contrast_s2,false_positives,loss_good_proxy_bad,0.13,0.085,0.175,200
target/global_generic-minus-no_adapt/K1,contrast_s2,false_positives,given_loss_good,0.2549019607843137,0.17307692307692307,0.34285714285714286,102
target/global_generic-minus-no_adapt/K1,contrast_s2,duplicates,loss_good_proxy_bad,0.065,0.03,0.10012499999999933,200
target/global_generic-minus-no_adapt/K1,contrast_s2,duplicates,given_loss_good,0.12745098039215685,0.0648073476702509,0.201837067748765,102
target/global_generic-minus-no_adapt/K1,color_cast_s1,geometry,loss_good_proxy_bad,0.17587939698492464,0.125,0.23,199
target/global_generic-minus-no_adapt/K1,color_cast_s1,geometry,given_loss_good,0.3181818181818182,0.2336448598130841,0.4086044880785414,110
target/global_generic-minus-no_adapt/K1,color_cast_s1,class_score,loss_good_proxy_bad,0.21105527638190955,0.1549128787878788,0.27,199
target/global_generic-minus-no_adapt/K1,color_cast_s1,class_score,given_loss_good,0.38181818181818183,0.2912621359223301,0.47706422018348627,110
target/global_generic-minus-no_adapt/K1,color_cast_s1,false_positives,loss_good_proxy_bad,0.07,0.035,0.105,200
target/global_generic-minus-no_adapt/K1,color_cast_s1,false_positives,given_loss_good,0.12727272727272726,0.06896551724137931,0.1926605504587156,110
target/global_generic-minus-no_adapt/K1,color_cast_s1,duplicates,loss_good_proxy_bad,0.05,0.02,0.08,200
target/global_generic-minus-no_adapt/K1,color_cast_s1,duplicates,given_loss_good,0.09090909090909091,0.04081217852994856,0.14655172413793102,110
target/global_generic-minus-no_adapt/K1,color_cast_s2,geometry,loss_good_proxy_bad,0.23115577889447236,0.175,0.29,199
target/global_generic-minus-no_adapt/K1,color_cast_s2,geometry,given_loss_good,0.4339622641509434,0.3364485981308411,0.5319503546099289,106
target/global_generic-minus-no_adapt/K1,color_cast_s2,class_score,loss_good_proxy_bad,0.23618090452261306,0.18,0.2964824120603015,199
target/global_generic-minus-no_adapt/K1,color_cast_s2,class_score,given_loss_good,0.44339622641509435,0.35164092664092667,0.5368469785575049,106
target/global_generic-minus-no_adapt/K1,color_cast_s2,false_positives,loss_good_proxy_bad,0.08,0.045,0.12,200
target/global_generic-minus-no_adapt/K1,color_cast_s2,false_positives,given_loss_good,0.1509433962264151,0.08737864077669903,0.2233218948778037,106
target/global_generic-minus-no_adapt/K1,color_cast_s2,duplicates,loss_good_proxy_bad,0.045,0.02,0.075,200
target/global_generic-minus-no_adapt/K1,color_cast_s2,duplicates,given_loss_good,0.08490566037735849,0.03602799227799228,0.13861386138613863,106
target/global_generic-minus-no_adapt/K1,clean_s0,geometry,loss_good_proxy_bad,0.20100502512562815,0.1457286432160804,0.25757575757575757,199
target/global_generic-minus-no_adapt/K1,clean_s0,geometry,given_loss_good,0.43956043956043955,0.3333333333333333,0.5425607902735562,91
target/global_generic-minus-no_adapt/K1,clean_s0,class_score,loss_good_proxy_bad,0.20100502512562815,0.15,0.2562814070351759,199
target/global_generic-minus-no_adapt/K1,clean_s0,class_score,given_loss_good,0.43956043956043955,0.34443548387096773,0.5363954056695991,91
target/global_generic-minus-no_adapt/K1,clean_s0,false_positives,loss_good_proxy_bad,0.085,0.045,0.125,200
target/global_generic-minus-no_adapt/K1,clean_s0,false_positives,given_loss_good,0.18681318681318682,0.10638297872340426,0.2647058823529412,91
target/global_generic-minus-no_adapt/K1,clean_s0,duplicates,loss_good_proxy_bad,0.03,0.01,0.055,200
target/global_generic-minus-no_adapt/K1,clean_s0,duplicates,given_loss_good,0.06593406593406594,0.021499656829100895,0.12345679012345678,91
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.1588447653429603,0.11683723380239296,0.20319528901936112,277
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",geometry,given_loss_good,0.3308270676691729,0.256198347107438,0.4070878400524418,133
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",class_score,loss_good_proxy_bad,0.21299638989169675,0.1649122807017544,0.26591859909156107,277
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",class_score,given_loss_good,0.44360902255639095,0.3597550008773469,0.53078125,133
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",false_positives,loss_good_proxy_bad,0.0989399293286219,0.06333333333333334,0.13806275440976934,283
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",false_positives,given_loss_good,0.21052631578947367,0.13815789473684212,0.28574197120708733,133
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",duplicates,loss_good_proxy_bad,0.03180212014134275,0.013245033112582781,0.05494599901816396,283
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",duplicates,given_loss_good,0.06766917293233082,0.028164089431695065,0.11764705882352941,133
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",geometry,loss_good_proxy_bad,0.17341040462427745,0.11309271589991929,0.23758221520652453,173
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.36585365853658536,0.2608695652173913,0.48053180996218964,82
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.1907514450867052,0.12882578743530865,0.25568512156448203,173
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",class_score,given_loss_good,0.4024390243902439,0.29212312734082396,0.512202743902439,82
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",false_positives,loss_good_proxy_bad,0.06358381502890173,0.028409090909090908,0.10344827586206896,173
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",false_positives,given_loss_good,0.13414634146341464,0.060240963855421686,0.21352581425117315,82
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",duplicates,loss_good_proxy_bad,0.057803468208092484,0.023806001690617074,0.0967741935483871,173
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",duplicates,given_loss_good,0.12195121951219512,0.05317749160134379,0.20271326013513508,82
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",geometry,loss_good_proxy_bad,0.23371647509578544,0.180208629489731,0.2908366533864542,261
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",geometry,given_loss_good,0.4959349593495935,0.40294981783993417,0.5887460338445265,123
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",class_score,loss_good_proxy_bad,0.2222222222222222,0.1700404858299595,0.2745118129218901,261
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",class_score,given_loss_good,0.4715447154471545,0.378372700431524,0.5603513584117031,123
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",false_positives,loss_good_proxy_bad,0.08812260536398467,0.05639097744360902,0.12168235980958649,261
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",false_positives,given_loss_good,0.18699186991869918,0.12379120879120879,0.252102667153818,123
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",duplicates,loss_good_proxy_bad,0.04980842911877394,0.02592353423534235,0.07633657182512144,261
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",duplicates,given_loss_good,0.10569105691056911,0.0550369122706422,0.15873015873015872,123
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",geometry,loss_good_proxy_bad,0.16356107660455488,0.1311458080615534,0.19833028520160803,483
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",geometry,given_loss_good,0.30739299610894943,0.2540983606557377,0.3640004184100418,257
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",class_score,loss_good_proxy_bad,0.18840579710144928,0.15274874519595397,0.22718522472509872,483
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",class_score,given_loss_good,0.3540856031128405,0.29056291620421754,0.41871557828481504,257
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",false_positives,loss_good_proxy_bad,0.11387163561076605,0.08667869052548985,0.1440179720386486,483
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",false_positives,given_loss_good,0.2140077821011673,0.16597744360902256,0.26666666666666666,257
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",duplicates,loss_good_proxy_bad,0.043478260869565216,0.02666666666666667,0.06225191086928357,483
target/global_generic-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",duplicates,given_loss_good,0.08171206225680934,0.05072234452394057,0.11618498504294122,257
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",geometry,loss_good_proxy_bad,0.20689655172413793,0.11864406779661017,0.3103448275862069,58
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",geometry,given_loss_good,0.41379310344827586,0.25,0.6,29
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",class_score,loss_good_proxy_bad,0.22413793103448276,0.1206896551724138,0.3333333333333333,58
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",class_score,given_loss_good,0.4482758620689655,0.27586206896551724,0.6296783625730992,29
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",false_positives,loss_good_proxy_bad,0.1016949152542373,0.03389830508474576,0.1864406779661017,59
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",false_positives,given_loss_good,0.20689655172413793,0.07407407407407407,0.36666666666666664,29
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",duplicates,loss_good_proxy_bad,0.03389830508474576,0.0,0.0847457627118644,59
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [0,1)",duplicates,given_loss_good,0.06896551724137931,0.0,0.18181818181818182,29
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",geometry,loss_good_proxy_bad,0.1935483870967742,0.06451612903225806,0.3548387096774194,31
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",geometry,given_loss_good,0.4,0.15384615384615385,0.6666666666666666,15
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",class_score,loss_good_proxy_bad,0.1935483870967742,0.06451612903225806,0.3225806451612903,31
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",class_score,given_loss_good,0.4,0.15779352226720647,0.6666666666666666,15
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",false_positives,loss_good_proxy_bad,0.0967741935483871,0.0,0.22580645161290322,31
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",false_positives,given_loss_good,0.2,0.0,0.4444444444444444,15
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_bad,0.03225806451612903,0.0,0.0967741935483871,31
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [1,2)",duplicates,given_loss_good,0.06666666666666667,0.0,0.2222222222222222,15
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",geometry,loss_good_proxy_bad,0.23255813953488372,0.11627906976744186,0.37209302325581395,43
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",geometry,given_loss_good,0.5555555555555556,0.3333333333333333,0.7857142857142857,18
