image_id,case,half_phi3,full_phi3,phi3_ratio,same_original_support,half_update_norm_0,full_update_norm_0,half_update_norm_1,full_update_norm_1,half_update_norm_2,full_update_norm_2
8211,color_cast_s1,0.010714136064052582,0.021350907161831856,0.5018117489267999,True,0.03616446629166603,0.07232893258333206,0.035856470465660095,0.07105758041143417,0.035533174872398376,0.07120124250650406
8211,color_cast_s2,0.014888818375766277,0.02814403921365738,0.5290220875097851,True,0.05250024423003197,0.10500046610832214,0.04953673854470253,0.09365203976631165,0.04705765098333359,0.08580149710178375
8211,clean_s0,0.020840410143136978,0.04717468470335007,0.4417710531440397,True,0.05746545270085335,0.1149308905005455,0.08701203763484955,0.13226938247680664,0.06454598158597946,0.23826511204242706
9769,gamma_s1,0.028565047308802605,0.0515199713408947,0.5544461024598571,True,0.058436211198568344,0.11687243729829788,0.10117152333259583,0.25392773747444153,0.12630049884319305,0.14566324651241302
9769,gamma_s2,0.02292676642537117,0.04686380550265312,0.48922118422656063,True,0.057883404195308685,0.11576680094003677,0.0723009929060936,0.18723951280117035,0.09919978678226471,0.1695065200328827
9769,contrast_s1,0.02419690415263176,0.04559816047549248,0.5306552698685467,True,0.08648785203695297,0.17297570407390594,0.07636360824108124,0.15847504138946533,0.07932116836309433,0.1250019520521164
9769,contrast_s2,0.03443380817770958,0.07239270955324173,0.47565298205042306,True,0.18487928807735443,0.36975860595703125,0.10492531210184097,0.22297179698944092,0.055517517030239105,0.13456471264362335
9769,color_cast_s1,0.013202615082263947,0.02549724280834198,0.5178055988839869,True,0.045180242508649826,0.09036048501729965,0.04408219829201698,0.08555398881435394,0.042833056300878525,0.07955552637577057
9769,color_cast_s2,0.008712146431207657,0.017519015818834305,0.4972965674157005,True,0.029174089431762695,0.05834818631410599,0.029830018058419228,0.060817260295152664,0.03029589354991913,0.061253711581230164
9769,clean_s0,0.024395162239670753,0.037152037024497986,0.656630542857842,True,0.09269340336322784,0.18538682162761688,0.0828743651509285,0.13145731389522552,0.06874634325504303,0.09233538806438446
9772,gamma_s1,0.005328669212758541,0.01068361010402441,0.49877046811651093,True,0.015948347747325897,0.03189670294523239,0.018933603540062904,0.037675898522138596,0.018824739381670952,0.03799910843372345
9772,gamma_s2,0.01282943319529295,0.022756725549697876,0.563764464587625,True,0.048480745404958725,0.09696149080991745,0.04389249533414841,0.07682059705257416,0.03724919632077217,0.05777788907289505
9772,contrast_s1,0.008593475446105003,0.017589986324310303,0.48854361155632964,True,0.02812081202864647,0.05624162778258324,0.02865675836801529,0.058516792953014374,0.029263662174344063,0.06163085252046585
9772,contrast_s2,0.011156952008605003,0.02312363311648369,0.48249130888743286,True,0.03502344712615013,0.07004693150520325,0.037575822323560715,0.07928590476512909,0.039990365505218506,0.0848030224442482
9772,color_cast_s1,0.011341068893671036,0.02248193696141243,0.504452481702828,True,0.0398910827934742,0.07978217303752899,0.03697064146399498,0.07355792075395584,0.036690372973680496,0.07329189777374268
9772,color_cast_s2,0.018210818991065025,0.03354257717728615,0.5429165115969905,True,0.06386467069387436,0.1277293562889099,0.06012863293290138,0.11380668729543686,0.059525176882743835,0.11375709623098373
9772,clean_s0,0.011130710132420063,0.02391738072037697,0.4653816512163891,True,0.044279128313064575,0.08855824917554855,0.032958146184682846,0.06997370719909668,0.0349012091755867,0.08988478034734726
10363,gamma_s1,0.020733589306473732,0.0401926264166832,0.5158555475207167,True,0.07161623239517212,0.14323249459266663,0.06876492500305176,0.13449187576770782,0.06704490631818771,0.12452862411737442
10363,gamma_s2,0.02406703308224678,0.04006359726190567,0.6007207222285762,True,0.10570051521062851,0.21140103042125702,0.07665298134088516,0.1035076454281807,0.05919068306684494,0.09541258215904236
10363,contrast_s1,0.014907139353454113,0.031061461195349693,0.47992395656151254,True,0.04643867909908295,0.0928773581981659,0.05001330375671387,0.1052570715546608,0.05270063132047653,0.11448591947555542
