group,detector,variant,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_det_pseudo_clip_radius,AP50_delta_det_pseudo_clip_radius,AP75_delta_det_pseudo_clip_radius
block_2,source,det_pseudo_half_dose,contrast_s1,41.54217053693412,62.07309990335379,45.220446349231366,0.1564848730012669,0.11453479486823737,-0.4572538566772477,-0.031796135601180886,0.06122388195415329,-0.61811867504597
block_2,source,det_pseudo_half_dose,contrast_s2,36.071285486289675,56.72950311102185,37.4228921723751,0.1099459661491109,-0.03721921289194796,0.7105506455600152,-0.021530518736062598,-0.11180351717298143,-0.6004858014825531
block_2,source,det_pseudo_half_dose,color_cast_s1,42.46675242648626,64.70658589014518,47.40528248711873,0.18675413944234664,0.11349617464270212,-0.1418724538320537,-0.04741532262881876,0.4536284926923151,-0.14513456637952893
block_2,source,det_pseudo_half_dose,color_cast_s2,41.14739376101688,62.56501142600537,44.6325435305096,-0.44745506834423243,-0.49373118243238867,-0.5627817187791151,-0.042841933256687614,0.04132360265608481,-0.11557689072661526
block_2,source,det_pseudo_half_dose,clean_s0,42.97042356062594,64.47081052563523,47.204268671053754,-0.9018511910994009,-1.0591127924771904,-0.9857072084115348,-0.563952677677293,-0.8695558012900895,-0.6234984741593952
block_2,target,no_adapt,gamma_s1,44.50883329916612,63.43732582503072,48.616589130070416,0.0,0.0,0.0,-0.247139977000993,-0.042647684336172276,-0.34069568606182044
block_2,target,no_adapt,gamma_s2,42.87518336863443,61.57489650555724,46.61343637085021,0.0,0.0,0.0,0.11635001317986116,0.21213498343232162,0.254961925484154
block_2,target,no_adapt,contrast_s1,44.73692383353705,63.047222371230035,48.65817132561364,0.0,0.0,0.0,0.16812409657345762,0.004336934175364071,0.07112294052530888
block_2,target,no_adapt,contrast_s2,38.847485661793904,56.0103679124056,41.81148648236288,0.0,0.0,0.0,-0.8950313290740586,-1.1988320820896403,-0.8113166113077774
block_2,target,no_adapt,color_cast_s1,43.77163859362941,62.129287544559844,47.19745683978282,0.0,0.0,0.0,-0.03532645571530657,0.020527389311120192,0.27479486281120624
block_2,target,no_adapt,color_cast_s2,42.37720331324278,62.1098918387181,45.722912579916766,0.0,0.0,0.0,-0.07928842248788315,-0.11289717368289098,0.06437679148857955
block_2,target,no_adapt,clean_s0,45.60547119638635,63.88395003079425,49.13102693912477,0.0,0.0,0.0,0.18503401623164994,0.29570008884238774,0.176408090189889
block_2,target,det_pseudo_clip_radius,gamma_s1,44.75597327616711,63.47997350936689,48.95728481613224,0.247139977000993,0.042647684336172276,0.34069568606182044,0.0,0.0,0.0
block_2,target,det_pseudo_clip_radius,gamma_s2,42.75883335545457,61.36276152212492,46.358474445366056,-0.11635001317986116,-0.21213498343232162,-0.254961925484154,0.0,0.0,0.0
block_2,target,det_pseudo_clip_radius,contrast_s1,44.56879973696359,63.04288543705467,48.58704838508833,-0.16812409657345762,-0.004336934175364071,-0.07112294052530888,0.0,0.0,0.0
block_2,target,det_pseudo_clip_radius,contrast_s2,39.74251699086796,57.20919999449524,42.622803093670655,0.8950313290740586,1.1988320820896403,0.8113166113077774,0.0,0.0,0.0
block_2,target,det_pseudo_clip_radius,color_cast_s1,43.80696504934471,62.108760155248724,46.92266197697161,0.03532645571530657,-0.020527389311120192,-0.27479486281120624,0.0,0.0,0.0
block_2,target,det_pseudo_clip_radius,color_cast_s2,42.456491735730665,62.222789012400995,45.65853578842818,0.07928842248788315,0.11289717368289098,-0.06437679148857955,0.0,0.0,0.0
block_2,target,det_pseudo_clip_radius,clean_s0,45.4204371801547,63.58824994195187,48.954618848934885,-0.18503401623164994,-0.29570008884238774,-0.176408090189889,0.0,0.0,0.0
block_2,target,det_pseudo_half_dose,gamma_s1,44.592272770856574,63.35698855572402,48.72207440820635,0.08343947169045518,-0.08033726930669616,0.10548527813594166,-0.1637005053105378,-0.12298495364286843,-0.23521040792587877
block_2,target,det_pseudo_half_dose,gamma_s2,42.752424101508716,61.34371704073036,46.32606808090806,-0.1227592671257216,-0.23117946482688057,-0.2873682899421526,-0.006409253945860449,-0.019044481394558943,-0.032406364457998604
block_2,target,det_pseudo_half_dose,contrast_s1,44.6755052759425,62.9805328554517,48.57566389302163,-0.06141855759455028,-0.06668951577833981,-0.08250743259201054,0.10670553897890733,-0.06235258160297574,-0.011384492066701668
block_2,target,det_pseudo_half_dose,contrast_s2,39.64331358330348,56.95919663284295,42.7971699647346,0.7958279215095787,0.9488287204373558,0.9856834823717187,-0.09920340756447987,-0.25000336165228454,0.17436687106394122
block_2,target,det_pseudo_half_dose,color_cast_s1,43.69558890113207,61.88142947818117,47.161083831775464,-0.0760496924973375,-0.24785806637867003,-0.03637300800735099,-0.11137614821264408,-0.22733067706754984,0.23842185480385525
block_2,target,det_pseudo_half_dose,color_cast_s2,42.44593625158047,62.14480473162398,45.764824944576844,0.06873293833768446,0.03491289290588062,0.041912364660079415,-0.01055548415019869,-0.07798428077701036,0.10628915614865897
block_2,target,det_pseudo_half_dose,clean_s0,45.393414190424444,63.41824793739692,48.76361839991243,-0.21205700596190757,-0.4657020933973355,-0.3674085392123383,-0.02702298973025763,-0.17000200455494774,-0.19100044902244928
block_2,ssd,no_adapt,gamma_s1,29.033130231140813,47.68622589364696,30.805208179225225,0.0,0.0,0.0,-0.1984228394490528,-0.15748984011244027,-0.6045339516760007
block_2,ssd,no_adapt,gamma_s2,27.82969246934433,46.5715632916848,29.49978667190747,0.0,0.0,0.0,0.04641388225772314,0.19799076296460605,0.13400855369030684
block_2,ssd,no_adapt,contrast_s1,29.46023879469937,48.290592806622996,30.883318589612113,0.0,0.0,0.0,0.037227859645494465,0.17374083704215781,0.035565286519917416
block_2,ssd,no_adapt,contrast_s2,27.646631573200796,46.21443678632341,28.505675056239077,0.0,0.0,0.0,-0.008454620594011697,0.16976456681451202,0.30166828220481445
block_2,ssd,no_adapt,color_cast_s1,29.406695811575624,47.81068315922398,30.394029141933853,0.0,0.0,0.0,-0.17775486790728712,-0.052619004072229636,-0.02999172371110359
block_2,ssd,no_adapt,color_cast_s2,29.162562969883183,47.772394337788924,30.641732561174194,0.0,0.0,0.0,-0.031242961943050984,-0.1356710347455825,-0.009126109758672563
block_2,ssd,no_adapt,clean_s0,29.9510521371218,48.71580737439599,31.920318640767633,0.0,0.0,0.0,0.016205566225080403,-0.011613671279048221,0.142178076310151
block_2,ssd,det_pseudo_clip_radius,gamma_s1,29.231553070589868,47.84371573375941,31.409742130901225,0.1984228394490528,0.15748984011244027,0.6045339516760007,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,gamma_s2,27.783278587086606,46.37357252872019,29.36577811821716,-0.04641388225772314,-0.19799076296460605,-0.13400855369030684,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,contrast_s1,29.423010935053878,48.116851969580836,30.847753303092198,-0.037227859645494465,-0.17374083704215781,-0.035565286519917416,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,contrast_s2,27.65508619379481,46.0446722195089,28.204006774034262,0.008454620594011697,-0.16976456681451202,-0.30166828220481445,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,color_cast_s1,29.58445067948291,47.863302163296204,30.42402086564496,0.17775486790728712,0.052619004072229636,0.02999172371110359,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,color_cast_s2,29.193805931826233,47.90806537253451,30.65085867093287,0.031242961943050984,0.1356710347455825,0.009126109758672563,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,clean_s0,29.934846570896717,48.72742104567504,31.77814056445748,-0.016205566225080403,0.011613671279048221,-0.142178076310151,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,gamma_s1,29.170647280156324,47.89391571381146,31.095991643611924,0.13751704901551198,0.20768982016449167,0.29078346438670133,-0.06090579043354083,0.050199980052051396,-0.31375048728929933
block_2,ssd,det_pseudo_half_dose,gamma_s2,27.837379938259293,46.58958668787557,29.379508992022412,0.00768746891496308,0.018023396190769425,-0.12027767988505578,0.05410135117268622,0.21601415915537547,0.013730873805251065
block_2,ssd,det_pseudo_half_dose,contrast_s1,29.55226688515571,48.38168023902084,31.12423505602706,0.09202809045633642,0.09108743239784611,0.24091646641494768,0.12925595010183089,0.2648282694400039,0.2764817529348651
block_2,ssd,det_pseudo_half_dose,contrast_s2,27.78974112486472,46.16171926239695,28.473525781496217,0.14310955166392247,-0.0527175239264599,-0.03214927474285978,0.13465493106991078,0.11704704288805212,0.2695190074619547
block_2,ssd,det_pseudo_half_dose,color_cast_s1,29.536801125350863,47.83088207228447,30.35493941772206,0.1301053137752417,0.020198913060487378,-0.0390897242117938,-0.04764955413204541,-0.03242009101174226,-0.06908144792289739
block_2,ssd,det_pseudo_half_dose,color_cast_s2,29.170547010993396,47.868394362562746,30.65795785858606,0.007984041110215001,0.09600002477382352,0.016225297411864847,-0.023258920832835983,-0.039671009971758986,0.007099187653192285
block_2,ssd,det_pseudo_half_dose,clean_s0,29.96024691643113,48.701369088991534,31.899510593907166,0.009194779309334988,-0.014438285404455575,-0.020808046860465446,0.02540034553441539,-0.026051956683503796,0.12137002944968556
block_3,source,no_adapt,gamma_s1,39.26748786160879,60.42284812065126,42.822008952466604,0.0,0.0,0.0,-0.3566881413309131,-0.8014589426330376,-0.42566916257728016
block_3,source,no_adapt,gamma_s2,37.659664285024036,58.411220217096314,41.52349909960055,0.0,0.0,0.0,0.3907686195450566,0.5154878306179778,1.9071244687938305
block_3,source,no_adapt,contrast_s1,39.59805303885287,60.24251080603955,43.73938310483677,0.0,0.0,0.0,0.2985141834656535,0.012174211437832039,0.5952068948649025
block_3,source,no_adapt,contrast_s2,32.63798212519664,52.60953046459208,34.025904546716106,0.0,0.0,0.0,-0.4673380521718673,-0.36289710050287916,-1.0791830111831269
block_3,source,no_adapt,color_cast_s1,40.47335584729419,62.52956972236955,44.2674211324688,0.0,0.0,0.0,0.11698119815079511,-0.05417329037360474,1.1292271176739643
block_3,source,no_adapt,color_cast_s2,39.410697650867434,61.63568590233663,41.110064553998306,0.0,0.0,0.0,-0.08079183218997477,0.3938790050653229,-0.5726222921428104
block_3,source,no_adapt,clean_s0,41.690890880503105,63.46115952343454,45.02034482973673,0.0,0.0,0.0,-0.050046663880282116,0.04885235803353538,0.21385965068685953
block_3,source,det_pseudo_clip_radius,gamma_s1,39.624176002939706,61.2243070632843,43.24767811504388,0.3566881413309131,0.8014589426330376,0.42566916257728016,0.0,0.0,0.0
block_3,source,det_pseudo_clip_radius,gamma_s2,37.26889566547898,57.895732386478336,39.616374630806725,-0.3907686195450566,-0.5154878306179778,-1.9071244687938305,0.0,0.0,0.0
block_3,source,det_pseudo_clip_radius,contrast_s1,39.29953885538721,60.23033659460172,43.14417620997186,-0.2985141834656535,-0.012174211437832039,-0.5952068948649025,0.0,0.0,0.0
block_3,source,det_pseudo_clip_radius,contrast_s2,33.105320177368505,52.97242756509496,35.10508755789923,0.4673380521718673,0.36289710050287916,1.0791830111831269,0.0,0.0,0.0
block_3,source,det_pseudo_clip_radius,color_cast_s1,40.35637464914339,62.583743012743156,43.138194014794834,-0.11698119815079511,0.05417329037360474,-1.1292271176739643,0.0,0.0,0.0
block_3,source,det_pseudo_clip_radius,color_cast_s2,39.49148948305741,61.24180689727131,41.68268684614112,0.08079183218997477,-0.3938790050653229,0.5726222921428104,0.0,0.0,0.0
block_3,source,det_pseudo_clip_radius,clean_s0,41.740937544383385,63.412307165401,44.80648517904987,0.050046663880282116,-0.04885235803353538,-0.21385965068685953,0.0,0.0,0.0
block_3,source,det_pseudo_half_dose,gamma_s1,39.7448653909816,61.433619264626984,42.91013765319654,0.47737752937280775,1.0107711439757194,0.08812870072994472,0.12068938804189466,0.2093122013426818,-0.33754046184733544
block_3,source,det_pseudo_half_dose,gamma_s2,37.685094000938655,58.48444163946647,40.08588386278343,0.025429715914615514,0.07322142237015106,-1.4376152368171191,0.4161983354596721,0.5887092529881288,0.46950923197671135
block_3,source,det_pseudo_half_dose,contrast_s1,39.497218910173984,60.13327400486429,43.13093969990586,-0.10083412867887831,-0.10923680117526091,-0.6084434049309084,0.1976800547867752,-0.09706258973742887,-0.013236510066005902
block_3,source,det_pseudo_half_dose,contrast_s2,32.87823957883867,52.836081598378094,34.58485253980481,0.24025745364202322,0.22655113378601266,0.5589479930886987,-0.22708059852984408,-0.1363459667168665,-0.5202350180944282
block_3,source,det_pseudo_half_dose,color_cast_s1,40.601432115271166,62.616454209179786,44.339927198907084,0.12807626797698424,0.08688448681023475,0.07250606643828816,0.24505746612777934,0.03271119643663001,1.2017331841122525
block_3,source,det_pseudo_half_dose,color_cast_s2,39.39315477944627,61.41990723851308,41.01577964423963,-0.017542871421161177,-0.2157786638235515,-0.09428490975867398,-0.09833470361113594,0.17810034124177143,-0.6669072019014843
block_3,source,det_pseudo_half_dose,clean_s0,41.667570412249134,63.3448903758257,44.834139670193395,-0.02332046825397338,-0.11626914760883844,-0.1862051595433345,-0.0733671321342555,-0.06741678957530306,0.02765449114352503
block_3,target,no_adapt,gamma_s1,41.30564860192176,60.14983482124472,44.197064797947725,0.0,0.0,0.0,0.29204342552701656,0.2020380762873364,0.434107275648965
block_3,target,no_adapt,gamma_s2,40.10624982496713,58.604034710943424,42.48872380049704,0.0,0.0,0.0,0.11011885258120357,0.12493226696980164,0.3279749676249333
block_3,target,no_adapt,contrast_s1,40.68793569515682,58.65684527801025,43.66381410673521,0.0,0.0,0.0,-0.025791409724401637,0.4439205015096648,-0.1496871076700046
block_3,target,no_adapt,contrast_s2,35.65929358997255,51.727864492082496,36.92580622570615,0.0,0.0,0.0,-0.04789962312105045,-0.057470603087794725,-0.5641049367939577
block_3,target,no_adapt,color_cast_s1,42.31336255390221,61.12665014459486,45.150210216264114,0.0,0.0,0.0,0.19076664419263034,-0.7376849866185697,0.08138243560500413
block_3,target,no_adapt,color_cast_s2,41.15140433858926,59.83549760489948,43.28567588023456,0.0,0.0,0.0,-0.214165706137176,-0.04878047953352782,-0.22375920537574534
block_3,target,no_adapt,clean_s0,42.91070677767302,62.03953454948834,44.802447727499334,0.0,0.0,0.0,0.09898385253052644,-0.1170702948108171,-0.815883976689219
block_3,target,det_pseudo_clip_radius,gamma_s1,41.01360517639474,59.94779674495738,43.762957522298755,-0.29204342552701656,-0.2020380762873364,-0.434107275648965,0.0,0.0,0.0
block_3,target,det_pseudo_clip_radius,gamma_s2,39.99613097238593,58.479102443973616,42.16074883287211,-0.11011885258120357,-0.12493226696980164,-0.3279749676249333,0.0,0.0,0.0
block_3,target,det_pseudo_clip_radius,contrast_s1,40.71372710488122,58.212924776500586,43.813501214405214,0.025791409724401637,-0.4439205015096648,0.1496871076700046,0.0,0.0,0.0
block_3,target,det_pseudo_clip_radius,contrast_s2,35.7071932130936,51.785335095170296,37.48991116250011,0.04789962312105045,0.057470603087794725,0.5641049367939577,0.0,0.0,0.0
block_3,target,det_pseudo_clip_radius,color_cast_s1,42.12259590970958,61.86433513121343,45.06882778065911,-0.19076664419263034,0.7376849866185697,-0.08138243560500413,0.0,0.0,0.0
block_3,target,det_pseudo_clip_radius,color_cast_s2,41.36557004472643,59.88427808443301,43.509435085610306,0.214165706137176,0.04878047953352782,0.22375920537574534,0.0,0.0,0.0
block_3,target,det_pseudo_clip_radius,clean_s0,42.81172292514249,62.15660484429916,45.618331704188556,-0.09898385253052644,0.1170702948108171,0.815883976689219,0.0,0.0,0.0
block_3,target,det_pseudo_half_dose,gamma_s1,41.40104490328466,60.17091430353063,43.824711589124,0.0953963013628989,0.02107948228591283,-0.37235320882372247,0.38743972688991546,0.22311755857324922,0.06175406682524254
block_3,target,det_pseudo_half_dose,gamma_s2,40.05112320877659,58.472450302631216,42.542219859805506,-0.05512661619054282,-0.13158440831220197,0.05349605930846657,0.054992236390660754,-0.006652141342400331,0.38147102693339985
block_3,target,det_pseudo_half_dose,contrast_s1,40.783920176888195,58.58799462443878,43.903268736367075,0.09598448173137597,-0.0688506535714728,0.23945462963186337,0.07019307200697433,0.375069847938192,0.08976752196185878
block_3,target,det_pseudo_half_dose,contrast_s2,35.76133674339535,51.736139343210944,37.63231292183835,0.1020431534227928,0.008274851128442506,0.7065066961321975,0.05414353030174235,-0.04919575195935222,0.14240175933823984
block_3,target,det_pseudo_half_dose,color_cast_s1,42.32626780728235,61.963370288834284,45.251297220605046,0.012905253380135484,0.8367201442394223,0.10108700434093287,0.20367189757276583,0.09903515762085258,0.182469439945937
block_3,target,det_pseudo_half_dose,color_cast_s2,41.26986475193192,59.77929326111149,43.543295603672846,0.11846041334265811,-0.05620434378799111,0.2576197234382904,-0.0957052927945179,-0.10498482332151893,0.033860518062545086
block_3,target,det_pseudo_half_dose,clean_s0,42.81360773841097,62.13747908068908,45.50208394844452,-0.09709903926204966,0.09794453120074431,0.6996362209451878,0.0018848132684767815,-0.019125763610072788,-0.11624775574403112
block_3,ssd,no_adapt,gamma_s1,28.18750259920367,44.98667254420631,29.89866086203487,0.0,0.0,0.0,0.037670312636572945,0.12157592398832073,-0.07553699890026633
block_3,ssd,no_adapt,gamma_s2,27.208263915243723,43.38780246997846,28.891559695139758,0.0,0.0,0.0,-0.3511157304372292,-0.8108530559017446,-0.05705053499128199
block_3,ssd,no_adapt,contrast_s1,28.222462861172946,45.53739158016294,29.81079068283589,0.0,0.0,0.0,-0.16389151092576215,-0.21434928484386773,-0.06474030358111782
block_3,ssd,no_adapt,contrast_s2,26.86373205445369,43.61496575160581,28.856690506439385,0.0,0.0,0.0,0.07843808791173634,-0.07064675216852945,0.7742890321951135
block_3,ssd,no_adapt,color_cast_s1,28.23687698041124,44.55053453307676,29.76718245269179,0.0,0.0,0.0,-0.08696102282030327,-0.11635025601994808,-0.10873992924621545
block_3,ssd,no_adapt,color_cast_s2,27.086772835115518,42.91065890133018,27.668524951443768,0.0,0.0,0.0,-0.017340203404470067,-0.04135387028181836,-0.11267938172371816
block_3,ssd,no_adapt,clean_s0,28.77399443445864,45.792385404251604,30.585076507343782,0.0,0.0,0.0,-0.08128136471882708,-0.08900364422102514,-0.048168301836415406
block_3,ssd,det_pseudo_clip_radius,gamma_s1,28.149832286567094,44.86509662021799,29.974197860935135,-0.037670312636572945,-0.12157592398832073,0.07553699890026633,0.0,0.0,0.0
block_3,ssd,det_pseudo_clip_radius,gamma_s2,27.559379645680952,44.198655525880206,28.948610230131038,0.3511157304372292,0.8108530559017446,0.05705053499128199,0.0,0.0,0.0
block_3,ssd,det_pseudo_clip_radius,contrast_s1,28.386354372098708,45.75174086500681,29.875530986417008,0.16389151092576215,0.21434928484386773,0.06474030358111782,0.0,0.0,0.0
block_3,ssd,det_pseudo_clip_radius,contrast_s2,26.78529396654195,43.68561250377434,28.08240147424427,-0.07843808791173634,0.07064675216852945,-0.7742890321951135,0.0,0.0,0.0
block_3,ssd,det_pseudo_clip_radius,color_cast_s1,28.323838003231543,44.666884789096706,29.875922381938008,0.08696102282030327,0.11635025601994808,0.10873992924621545,0.0,0.0,0.0
block_3,ssd,det_pseudo_clip_radius,color_cast_s2,27.10411303851999,42.952012771612,27.781204333167487,0.017340203404470067,0.04135387028181836,0.11267938172371816,0.0,0.0,0.0
block_3,ssd,det_pseudo_clip_radius,clean_s0,28.855275799177466,45.88138904847263,30.633244809180198,0.08128136471882708,0.08900364422102514,0.048168301836415406,0.0,0.0,0.0
block_3,ssd,det_pseudo_half_dose,gamma_s1,28.14222731369494,44.94773757766558,29.932157355224565,-0.04527528550872795,-0.03893496654073236,0.033496493189694165,-0.0076049728721550025,0.08264095744758837,-0.04204050571057216
block_3,ssd,det_pseudo_half_dose,gamma_s2,27.20833612125817,43.40025244105931,28.80712374601162,7.22060144453529e-05,0.012449971080852329,-0.08443594912813657,-0.35104352442278386,-0.7984030848208923,-0.14148648411941855
block_3,ssd,det_pseudo_half_dose,contrast_s1,28.20445430997549,45.67669435523039,29.74306004007177,-0.018008551197457034,0.13930277506745137,-0.06773064276411889,-0.18190006212321919,-0.07504650977641636,-0.1324709463452367
block_3,ssd,det_pseudo_half_dose,contrast_s2,26.886638991170823,43.70298871775874,28.962620048565658,0.022906936717137505,0.08802296615293415,0.1059295421262707,0.10134502462887385,0.017376213984404698,0.8802185743213842
block_3,ssd,det_pseudo_half_dose,color_cast_s1,28.25164176039488,44.53332643929209,29.750137821789597,0.014764779983639231,-0.017208093784665257,-0.017044630902196545,-0.07219624283666404,-0.13355834980461334,-0.125784560148412
block_3,ssd,det_pseudo_half_dose,color_cast_s2,27.018442137545712,42.864159623946016,27.698540509054492,-0.06833069756980725,-0.04649927738415993,0.030015557610724164,-0.08567090097427732,-0.08785314766597829,-0.082663824112994
block_3,ssd,det_pseudo_half_dose,clean_s0,28.796308920665382,45.84771943827753,30.550739622351013,0.02231448620674259,0.05533403402592785,-0.034336884992769434,-0.058966878512084486,-0.03366961019509729,-0.08250518682918484
block_4,source,no_adapt,gamma_s1,37.44663399168096,58.28659217805833,40.35523281516229,0.0,0.0,0.0,-0.4879031893886776,0.04283712497562542,-0.8699035109441311
block_4,source,no_adapt,gamma_s2,35.11041539182032,54.991734886591104,37.21684663411058,0.0,0.0,0.0,-0.32713765423617036,-0.011587508865618101,-1.715210318186905
block_4,source,no_adapt,contrast_s1,35.994901452624774,55.9557794863734,39.10602872290986,0.0,0.0,0.0,0.312356845992956,0.09917341054218598,0.11218311802047021
block_4,source,no_adapt,contrast_s2,30.40310506975143,47.09912380622175,32.929373319529766,0.0,0.0,0.0,-0.039339723214754097,-0.21429670496283526,-0.3149621595135377
block_4,source,no_adapt,color_cast_s1,37.03747290353149,58.18482006621429,40.27466744583695,0.0,0.0,0.0,0.14591702261367856,0.049567115598814215,0.14222456423889085
block_4,source,no_adapt,color_cast_s2,36.28533626793968,56.471113284507,39.88512596342013,0.0,0.0,0.0,0.2734810057382575,0.2686569059371702,0.27699454340707197
block_4,source,no_adapt,clean_s0,38.66982602409889,59.769213169510614,41.17270682280822,0.0,0.0,0.0,-0.08838341533973781,-0.13423868187750765,-0.19565500633369481
block_4,source,det_pseudo_clip_radius,gamma_s1,37.934537181069636,58.2437550530827,41.22513632610642,0.4879031893886776,-0.04283712497562542,0.8699035109441311,0.0,0.0,0.0
block_4,source,det_pseudo_clip_radius,gamma_s2,35.437553046056486,55.00332239545672,38.932056952297486,0.32713765423617036,0.011587508865618101,1.715210318186905,0.0,0.0,0.0
block_4,source,det_pseudo_clip_radius,contrast_s1,35.682544606631815,55.856606075831216,38.993845604889394,-0.312356845992956,-0.09917341054218598,-0.11218311802047021,0.0,0.0,0.0
block_4,source,det_pseudo_clip_radius,contrast_s2,30.442444792966185,47.31342051118458,33.2443354790433,0.039339723214754097,0.21429670496283526,0.3149621595135377,0.0,0.0,0.0
block_4,source,det_pseudo_clip_radius,color_cast_s1,36.89155588091781,58.13525295061548,40.13244288159806,-0.14591702261367856,-0.049567115598814215,-0.14222456423889085,0.0,0.0,0.0
block_4,source,det_pseudo_clip_radius,color_cast_s2,36.01185526220142,56.202456378569835,39.60813142001306,-0.2734810057382575,-0.2686569059371702,-0.27699454340707197,0.0,0.0,0.0
block_4,source,det_pseudo_clip_radius,clean_s0,38.75820943943862,59.90345185138813,41.36836182914192,0.08838341533973781,0.13423868187750765,0.19565500633369481,0.0,0.0,0.0
block_4,source,det_pseudo_half_dose,gamma_s1,37.51855513127592,58.04941775530216,40.56850441009204,0.07192113959495483,-0.23717442275617007,0.21327159492974812,-0.4159820497937228,-0.19433729778054465,-0.656631916014383
block_4,source,det_pseudo_half_dose,gamma_s2,35.244816264609135,55.040070994016396,38.64038095639707,0.13440087278882018,0.04833610742529526,1.4235343222864905,-0.19273678144735018,0.03674859855967716,-0.2916759959004145
block_4,source,det_pseudo_half_dose,contrast_s1,35.85523392653209,56.029096271380986,38.86596594041528,-0.13966752609268496,0.07331678500758221,-0.2400627824945878,0.17268931990027103,0.1724901955497682,-0.12787966447411758
block_4,source,det_pseudo_half_dose,contrast_s2,30.397358725517055,47.42371384727088,32.53674135176891,-0.005746344234375256,0.32459004104913314,-0.39263196776085363,-0.04508606744912935,0.11029333608629788,-0.7075941272743913
block_4,source,det_pseudo_half_dose,color_cast_s1,36.867010285239346,57.971790897716545,40.04749954807053,-0.17046261829214426,-0.213029168497747,-0.2271678977664171,-0.024545595678465704,-0.16346205289893279,-0.08494333352752625
block_4,source,det_pseudo_half_dose,color_cast_s2,36.02473936132894,56.103119219617945,39.53266231842389,-0.2605969066107383,-0.3679940648890545,-0.3524636449962426,0.0128840991275192,-0.09933715895188433,-0.07546910158917064
block_4,source,det_pseudo_half_dose,clean_s0,38.79259025463415,60.00971953375579,41.29473916664522,0.12276423053526053,0.24050636424517435,0.12203234383699746,0.03438081519552272,0.1062676823676667,-0.07362266249669736
block_4,target,no_adapt,gamma_s1,37.83427551189606,55.7060921463029,39.43077101803294,0.0,0.0,0.0,-0.22071299983402182,-0.23269603615905243,-0.057000452005179225
block_4,target,no_adapt,gamma_s2,36.07021727251541,53.72880780992217,37.65949951613901,0.0,0.0,0.0,0.20393253016599555,0.538589003250467,-0.22138179871050712
block_4,target,no_adapt,contrast_s1,37.05491132625198,54.798272942819246,38.653595912818346,0.0,0.0,0.0,-0.16000658160879033,-0.2083027387566161,-0.033690768039618124
block_4,target,no_adapt,contrast_s2,31.33638854421313,46.04191892675058,32.148186634558776,0.0,0.0,0.0,-0.4690885953781032,-0.2657782428289679,-0.6826804764882677
block_4,target,no_adapt,color_cast_s1,36.80201590028629,54.98746112815157,37.94196144559716,0.0,0.0,0.0,0.1301341808290224,0.1597941452545215,0.10219247480460769
block_4,target,no_adapt,color_cast_s2,35.37012176712365,52.681819024915555,37.94494014431966,0.0,0.0,0.0,-0.07368593379676325,0.12470064536610481,-0.3313019467569345
block_4,target,no_adapt,clean_s0,38.757861584877105,57.21907693793563,41.584268593256034,0.0,0.0,0.0,-0.13989045240972442,-0.14296491286147628,0.3897726437584903
block_4,target,det_pseudo_clip_radius,gamma_s1,38.05498851173008,55.93878818246195,39.487771470038126,0.22071299983402182,0.23269603615905243,0.057000452005179225,0.0,0.0,0.0
block_4,target,det_pseudo_clip_radius,gamma_s2,35.86628474234941,53.19021880667171,37.88088131484951,-0.20393253016599555,-0.538589003250467,0.22138179871050712,0.0,0.0,0.0
block_4,target,det_pseudo_clip_radius,contrast_s1,37.21491790786077,55.00657568157587,38.687286680857966,0.16000658160879033,0.2083027387566161,0.033690768039618124,0.0,0.0,0.0
block_4,target,det_pseudo_clip_radius,contrast_s2,31.805477139591233,46.307697169579555,32.83086711104704,0.4690885953781032,0.2657782428289679,0.6826804764882677,0.0,0.0,0.0
block_4,target,det_pseudo_clip_radius,color_cast_s1,36.671881719457275,54.82766698289705,37.839768970792555,-0.1301341808290224,-0.1597941452545215,-0.10219247480460769,0.0,0.0,0.0
block_4,target,det_pseudo_clip_radius,color_cast_s2,35.44380770092041,52.55711837954945,38.2762420910766,0.07368593379676325,-0.12470064536610481,0.3313019467569345,0.0,0.0,0.0
block_4,target,det_pseudo_clip_radius,clean_s0,38.89775203728683,57.362041850797105,41.194495949497544,0.13989045240972442,0.14296491286147628,-0.3897726437584903,0.0,0.0,0.0
block_4,target,det_pseudo_half_dose,gamma_s1,37.932352867039285,55.81892652269597,39.393087784819855,0.0980773551432279,0.11283437639306726,-0.03768323321309275,-0.12263564469079391,-0.11986165976598517,-0.09468368521827197
block_4,target,det_pseudo_half_dose,gamma_s2,35.920925372460424,53.312532379162704,37.7528779623953,-0.14929190005498194,-0.4162754307594718,0.0933784462562981,0.05464063011101361,0.12231357249099517,-0.12800335245420902
